# target name                                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Vibrionaceae_Vibrio                              -          A0224_LKAP-FHGF1_C07_059 -               21     881       6     858       1     860    1466    +           0 1052.1  20.8  -
Vibrionaceae_Photobacterium                      -          A0224_LKAP-FHGF1_C07_059 -               21     881       6     858       1     860    1487    +    4.7e-303 1006.2  20.8  -
Lachnospiraceae_Catonella                        -          A0224_LKAP-FHGF1_C07_059 -               19     861       6     858       1     861    1467    +    1.3e-119  398.7  21.0  -
Enterococcaceae_Pilibacter                       -          A0224_LKAP-FHGF1_C07_059 -               21     875       6     857       1     861    1432    +    1.4e-119  398.5  20.5  -
Sphaerobacteraceae_Sphaerobacter                 -          A0224_LKAP-FHGF1_C07_059 -               11     833       6     858       1     861    1500    +    1.4e-119  398.6  21.8  -
Pyrinomonadaceae_Arenimicrobium                  -          A0224_LKAP-FHGF1_C07_059 -               41     904       6     859       2     861    1521    +    1.7e-119  398.2  20.2  -
Bacteroidaceae_Anaerorhabdus                     -          A0224_LKAP-FHGF1_C07_059 -               29     863       6     854       1     860    1471    +    1.7e-119  398.3  20.4  -
Thermoanaerobacteraceae_Thermodesulfitimonas     -          A0224_LKAP-FHGF1_C07_059 -                1     787      61     858      61     861    1427    +    2.1e-119  398.0  19.2  -
Oscillatoriales_Planktothricoides                -          A0224_LKAP-FHGF1_C07_059 -               14     773      57     855      44     861    1369    +    2.2e-119  397.8  19.8  -
Chitinivibrionaceae_Chitinivibrio                -          A0224_LKAP-FHGF1_C07_059 -               30     881       7     857       2     861    1488    +    2.5e-119  397.6  19.9  -
Thermonemataceae_Thermonema                      -          A0224_LKAP-FHGF1_C07_059 -               12     853       6     854       1     860    1465    +    2.9e-119  397.6  21.0  -
Flavobacteriaceae_Corallibacter                  -          A0224_LKAP-FHGF1_C07_059 -               27     872       6     858       1     861    1463    +      3e-119  397.3  19.8  -
Flavobacteriaceae_Aurantivirga                   -          A0224_LKAP-FHGF1_C07_059 -               32     872       6     859       1     861    1456    +    4.3e-119  396.8  20.0  -
Crocinitomicaceae_Wandonia                       -          A0224_LKAP-FHGF1_C07_059 -               41     887       6     858       1     861    1485    +    4.5e-119  396.7  20.7  -
Natranaerobiaceae_Natronovirga                   -          A0224_LKAP-FHGF1_C07_059 -               44     683     196     858     172     861    1225    +    5.1e-119  396.6  15.2  -
Brevinemataceae_Brevinema                        -          A0224_LKAP-FHGF1_C07_059 -               43     877       9     858       2     861    1490    +    6.3e-119  396.3  20.4  -
Synergistaceae_Aminiphilus                       -          A0224_LKAP-FHGF1_C07_059 -               38     855       3     859       1     861    1416    +    7.3e-119  396.2  21.3  -
Balneolaceae_Fodinibius                          -          A0224_LKAP-FHGF1_C07_059 -                5     853       2     858       1     861    1466    +    7.7e-119  396.1  20.6  -
Flavobacteriaceae_Gilvibacter                    -          A0224_LKAP-FHGF1_C07_059 -               29     872       6     858       1     861    1461    +    8.6e-119  395.9  19.8  -
Mesoaciditogaceae_Mesoaciditoga                  -          A0224_LKAP-FHGF1_C07_059 -               29     884       6     858       1     861    1462    +    8.8e-119  395.9  20.7  -
Marinilabiliaceae_Geofilum                       -          A0224_LKAP-FHGF1_C07_059 -               21     854       6     854       1     860    1440    +      1e-118  395.7  20.7  -
Puniceicoccaceae_Ruficoccus                      -          A0224_LKAP-FHGF1_C07_059 -               37     877       5     857       1     861    1471    +    1.1e-118  395.5  20.1  -
Armatimonadaceae_Armatimonas                     -          A0224_LKAP-FHGF1_C07_059 -               20     841       6     858       2     861    1438    +    1.6e-118  395.0  19.9  -
Erysipelotrichaceae_Longibaculum                 -          A0224_LKAP-FHGF1_C07_059 -               30     869       6     857       1     861    1465    +    1.7e-118  395.0  20.6  -
Persicobacteraceae_Fulvitalea                    -          A0224_LKAP-FHGF1_C07_059 -                5     799      52     854      48     860    1244    +    1.8e-118  395.0  21.0  -
Isosphaeraceae_Singulisphaera                    -          A0224_LKAP-FHGF1_C07_059 -               42     859      11     858       2     861    1432    +      2e-118  394.5  20.5  -
Herpetosiphonaceae_Herpetosiphon                 -          A0224_LKAP-FHGF1_C07_059 -               41     842       6     854       1     859    1475    +      2e-118  394.4  19.4  -
Mzabimycetaceae_Mzabimyces                       -          A0224_LKAP-FHGF1_C07_059 -               12     790      56     858      48     861    1357    +    2.2e-118  394.6  21.6  -
Opitutaceae_Opitutus                             -          A0224_LKAP-FHGF1_C07_059 -               20     886       5     857       1     861    1480    +    2.5e-118  394.3  20.9  -
Flammeovirgaceae_Rapidithrix                     -          A0224_LKAP-FHGF1_C07_059 -                2     869       7     858       6     861    1465    +    2.9e-118  394.1  20.0  -
Chroococcales_Chalicogloea                       -          A0224_LKAP-FHGF1_C07_059 -               33     827       6     856       1     861    1442    +    3.1e-118  393.9  19.6  -
Puniceicoccaceae_Puniceicoccus                   -          A0224_LKAP-FHGF1_C07_059 -               29     874       5     857       1     861    1480    +    3.1e-118  394.0  20.3  -
Propionibacteriaceae_Granulicoccus               -          A0224_LKAP-FHGF1_C07_059 -                2     772      67     858      66     861    1315    +    4.6e-118  393.6  18.5  -
Synergistaceae_Pyramidobacter                    -          A0224_LKAP-FHGF1_C07_059 -               22     842       7     859       1     861    1445    +    4.7e-118  393.4  21.3  -
Blastocatellales_Chloracidobacterium             -          A0224_LKAP-FHGF1_C07_059 -               41     846       6     857       1     861    1488    +      5e-118  393.3  20.2  -
Glycomycetaceae_Salilacibacter                   -          A0224_LKAP-FHGF1_C07_059 -               42     879       7     859       2     861    1494    +    5.6e-118  393.4  20.0  -
Anaerolineaceae_Pelolinea                        -          A0224_LKAP-FHGF1_C07_059 -               22     849       7     855       1     860    1432    +    6.1e-118  393.2  20.2  -
Flavobacteriaceae_Pseudozobellia                 -          A0224_LKAP-FHGF1_C07_059 -                1     845       8     858       8     861    1401    +    6.3e-118  393.0  20.9  -
Pseudonocardiaceae_Longimycelium                 -          A0224_LKAP-FHGF1_C07_059 -               43     808       7     858       1     861    1454    +    6.4e-118  393.1  21.0  -
Thermoanaerobacterales_Thermovorax               -          A0224_LKAP-FHGF1_C07_059 -               26     865       6     858       1     861    1469    +    7.5e-118  393.0  21.4  -
Eggerthellaceae_Parvibacter                      -          A0224_LKAP-FHGF1_C07_059 -               30     848       7     858       1     861    1442    +    8.3e-118  392.8  21.3  -
Flavobacteriaceae_Spongiimicrobium               -          A0224_LKAP-FHGF1_C07_059 -               21     865       6     858       1     861    1447    +    9.1e-118  392.5  20.7  -
Cyclobacteriaceae_Nitritalea                     -          A0224_LKAP-FHGF1_C07_059 -               25     863       6     856       1     861    1499    +    9.1e-118  392.4  20.3  -
Verrucomicrobiales_Limisphaera                   -          A0224_LKAP-FHGF1_C07_059 -               34     858      52     858      31     861    1410    +    9.4e-118  392.8  20.3  -
Bifidobacteriaceae_Aeriscardovia                 -          A0224_LKAP-FHGF1_C07_059 -               23     853       5     858       1     861    1422    +      1e-117  392.6  21.3  -
Flavobacteriaceae_Meridianimaribacter            -          A0224_LKAP-FHGF1_C07_059 -               29     874       6     858       1     861    1470    +    1.1e-117  392.2  20.3  -
Flavobacteriaceae_Hwangdonia                     -          A0224_LKAP-FHGF1_C07_059 -               21     864       6     858       1     861    1479    +    1.1e-117  392.1  20.4  -
Verrucomicrobiaceae_Roseimicrobium               -          A0224_LKAP-FHGF1_C07_059 -               20     861       5     858       1     861    1457    +    1.1e-117  392.3  20.4  -
Filobacteriaceae_Filobacterium                   -          A0224_LKAP-FHGF1_C07_059 -               40     882       6     858       1     861    1521    +    1.5e-117  391.6  20.9  -
Thermoanaerobacteraceae_Tepidanaerobacter        -          A0224_LKAP-FHGF1_C07_059 -               21     860       6     858       1     861    1451    +    1.5e-117  391.7  20.9  -
Anaerolineaceae_Leptolinea                       -          A0224_LKAP-FHGF1_C07_059 -               22     844       7     858       1     861    1426    +    1.6e-117  391.8  20.4  -
Erysipelotrichaceae_Ileibacterium                -          A0224_LKAP-FHGF1_C07_059 -               26     858       6     853       1     860    1459    +    1.7e-117  391.7  20.3  -
Erysipelotrichaceae_Dielma                       -          A0224_LKAP-FHGF1_C07_059 -               42     883       6     854       1     860    1499    +    1.9e-117  391.5  20.5  -
Sporomusaceae_Anaerosporomusa                    -          A0224_LKAP-FHGF1_C07_059 -               42     898       6     858       1     861    1509    +    2.1e-117  391.2  20.1  -
Pseudonocardiaceae_Actinorectispora              -          A0224_LKAP-FHGF1_C07_059 -               22     830      12     858       1     861    1445    +    2.2e-117  391.3  20.8  -
Bifidobacteriaceae_Parascardovia                 -          A0224_LKAP-FHGF1_C07_059 -               39     872       7     858       1     861    1518    +    2.3e-117  391.2  20.8  -
Prolixibacteraceae_Mariniphaga                   -          A0224_LKAP-FHGF1_C07_059 -               22     860       7     858       1     861    1443    +    2.4e-117  391.1  20.7  -
Petrotogaceae_Geotoga                            -          A0224_LKAP-FHGF1_C07_059 -               50     872       5     854       1     859    1613    +    3.2e-117  390.5  19.4  -
Erysipelotrichaceae_Catenisphaera                -          A0224_LKAP-FHGF1_C07_059 -               21     866       6     854       1     860    1419    +    3.8e-117  390.5  20.5  -
Anaerolineaceae_Bellilinea                       -          A0224_LKAP-FHGF1_C07_059 -               21     847       6     860       1     862    1425    +    3.9e-117  390.6  20.8  -
Cytophagaceae_Ekhidna                            -          A0224_LKAP-FHGF1_C07_059 -               20     847      17     858       6     861    1368    +    4.4e-117  390.3  20.8  -
Ruminococcaceae_Harryflintia                     -          A0224_LKAP-FHGF1_C07_059 -               27     807      58     859      38     861    1363    +      5e-117  389.9  19.3  -
Flavobacteriaceae_Mangrovimonas                  -          A0224_LKAP-FHGF1_C07_059 -               41     886       6     858       1     861    1487    +    5.2e-117  389.9  20.3  -
Mesoaciditogaceae_Athalassotoga                  -          A0224_LKAP-FHGF1_C07_059 -               23     868       6     858       1     861    1500    +    5.9e-117  390.0  20.9  -
Spirochaetales_Exilispira                        -          A0224_LKAP-FHGF1_C07_059 -               24     853       9     854       2     860    1456    +    6.2e-117  389.7  20.4  -
Halobacteroidaceae_Sporohalobacter               -          A0224_LKAP-FHGF1_C07_059 -               41     895       6     856       1     861    1527    +    6.6e-117  389.5  20.3  -
Flavobacteriaceae_Flavimarina                    -          A0224_LKAP-FHGF1_C07_059 -               21     866       6     858       1     861    1448    +    8.1e-117  389.2  20.5  -
