# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_C04_028_2017_1 -               25    1198       2    1143       1    1145    1526    +           0 1196.8  18.9  -
Petrotogaceae_Oceanotoga                         -          LKAP-GUTHK2_C04_028_2017_1 -               27    1099       2    1084       1    1105    1469    +    4.4e-119  397.4  17.9  -
Flavobacteriaceae_Geojedonia                     -          LKAP-GUTHK2_C04_028_2017_1 -               54    1074      63    1076      41    1102    1440    +    5.3e-119  397.0  16.1  -
Porphyromonadaceae_Tannerella                    -          LKAP-GUTHK2_C04_028_2017_1 -               93    1115      72    1086      51    1125    1466    +    5.5e-119  396.9  16.1  -
Flavobacteriaceae_Aquibacter                     -          LKAP-GUTHK2_C04_028_2017_1 -               73    1156      70    1141      50    1145    1481    +    6.4e-119  396.6  15.0  -
Porphyromonadaceae_Macellibacteroides            -          LKAP-GUTHK2_C04_028_2017_1 -               83    1042      71    1032      51    1094    1502    +    8.9e-119  396.4  18.0  -
Prolixibacteraceae_Tangfeifania                  -          LKAP-GUTHK2_C04_028_2017_1 -               65    1086      70    1085      29    1125    1446    +      9e-119  396.1  15.8  -
Planctomycetaceae_Gimesia                        -          LKAP-GUTHK2_C04_028_2017_1 -               18    1164       3    1138       1    1145    1504    +    1.2e-118  395.7  17.2  -
Chitinophagaceae_Vibrionimonas                   -          LKAP-GUTHK2_C04_028_2017_1 -                2    1089      17    1110      16    1135    1409    +    1.3e-118  395.8  16.2  -
Isosphaeraceae_Paludisphaera                     -          LKAP-GUTHK2_C04_028_2017_1 -               66    1073      64    1066      41    1097    1503    +    1.4e-118  395.6  15.8  -
Acetobacteraceae_Neoasaia                        -          LKAP-GUTHK2_C04_028_2017_1 -               42     753      45     815      22     823    1457    +    2.1e-118  395.2  22.0  -
Flavobacteriaceae_Weeksella                      -          LKAP-GUTHK2_C04_028_2017_1 -               85    1100      72    1081      51    1105    1509    +    2.5e-118  394.7  14.4  -
Planctomycetaceae_Mariniblastus                  -          LKAP-GUTHK2_C04_028_2017_1 -               12    1129       3    1132       1    1145    1439    +    2.6e-118  394.7  16.7  -
Planctomycetaceae_Planctopirus                   -          LKAP-GUTHK2_C04_028_2017_1 -               78    1174      73    1141      52    1145    1528    +    2.9e-118  394.6  16.3  -
Cyclobacteriaceae_Aquiflexum                     -          LKAP-GUTHK2_C04_028_2017_1 -               83    1097      72    1081      51    1102    1459    +    4.4e-118  394.1  15.7  -
Chitinophagaceae_Hydrobacter                     -          LKAP-GUTHK2_C04_028_2017_1 -               41    1136      10    1110       1    1135    1348    +    5.1e-118  394.0  16.3  -
Porphyromonadaceae_Falsiporphyromonas            -          LKAP-GUTHK2_C04_028_2017_1 -               32    1083      16    1065       3    1102    1459    +    6.1e-118  393.5  17.2  -
Flavobacteriaceae_Gelatiniphilus                 -          LKAP-GUTHK2_C04_028_2017_1 -               90    1174      72    1142      51    1145    1487    +    8.4e-118  392.8  15.1  -
Flavobacteriaceae_Chishuiella                    -          LKAP-GUTHK2_C04_028_2017_1 -               84    1149      71    1126      49    1144    1480    +    8.5e-118  392.8  15.4  -
Flavobacteriaceae_Hoppeia                        -          LKAP-GUTHK2_C04_028_2017_1 -               30    1160      12    1141       1    1145    1489    +    1.1e-117  392.5  17.0  -
Flavobacteriaceae_Vitellibacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               40    1174      14    1142       1    1145    1511    +    1.6e-117  392.1  16.0  -
Flavobacteriaceae_Zhouia                         -          LKAP-GUTHK2_C04_028_2017_1 -               80    1095      72    1086      51    1125    1478    +    2.1e-117  391.8  14.8  -
Flavobacteriaceae_Meridianimaribacter            -          LKAP-GUTHK2_C04_028_2017_1 -               79    1164      70    1141      50    1145    1470    +    2.2e-117  391.5  15.1  -
Rikenellaceae_Rikenella                          -          LKAP-GUTHK2_C04_028_2017_1 -              103    1185      72    1140      51    1145    1472    +    2.2e-117  391.5  15.5  -
Planctomycetaceae_Planctomicrobium               -          LKAP-GUTHK2_C04_028_2017_1 -               79    1135      68    1134      28    1145    1426    +      3e-117  391.4  15.5  -
Flavobacteriaceae_Algitalea                      -          LKAP-GUTHK2_C04_028_2017_1 -               67    1140      70    1131      50    1145    1444    +    3.4e-117  390.9  15.0  -
Chitinophagaceae_Heliimonas                      -          LKAP-GUTHK2_C04_028_2017_1 -               64    1113      71    1107      50    1136    1456    +    5.6e-117  390.1  15.0  -
Flavobacteriaceae_Pustulibacterium               -          LKAP-GUTHK2_C04_028_2017_1 -               38    1109      72    1131      52    1145    1421    +    5.6e-117  390.2  14.7  -
Flavobacteriaceae_Costertonia                    -          LKAP-GUTHK2_C04_028_2017_1 -               69    1085      72    1084      51    1106    1482    +    5.9e-117  390.3  15.7  -
Flavobacteriaceae_Snuella                        -          LKAP-GUTHK2_C04_028_2017_1 -               69    1132      72    1128      51    1145    1440    +    9.3e-117  389.5  15.1  -
Flavobacteriaceae_Marinirhabdus                  -          LKAP-GUTHK2_C04_028_2017_1 -               70    1138      70    1128      49    1144    1446    +    1.3e-116  389.1  15.9  -
Cyclobacteriaceae_Mongoliibacter                 -          LKAP-GUTHK2_C04_028_2017_1 -               86    1103      72    1081      50    1103    1511    +    1.3e-116  389.2  15.9  -
Flavobacteriaceae_Citreitalea                    -          LKAP-GUTHK2_C04_028_2017_1 -               23    1081      13    1084       1    1106    1440    +    2.2e-116  388.2  16.7  -
Cyclobacteriaceae_Mariniradius                   -          LKAP-GUTHK2_C04_028_2017_1 -               73    1068      71    1065      50    1085    1359    +    2.3e-116  388.8  18.4  -
Crocinitomicaceae_Salinirepens                   -          LKAP-GUTHK2_C04_028_2017_1 -               72    1088      71    1084      51    1105    1450    +    2.9e-116  387.8  15.1  -
Flavobacteriaceae_Aquaticitalea                  -          LKAP-GUTHK2_C04_028_2017_1 -               54    1060      63    1067      40    1100    1439    +    3.2e-116  387.9  16.4  -
Flavobacteriaceae_Frondibacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               65    1148      72    1141      52    1145    1440    +    3.6e-116  387.5  14.7  -
Flavobacteriaceae_Joostella                      -          LKAP-GUTHK2_C04_028_2017_1 -               62    1075      72    1081      52    1106    1427    +    6.3e-116  386.8  15.0  -
Chitinophagaceae_Pseudobacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               30    1097      13    1085       1    1125    1432    +    7.6e-116  386.6  16.6  -
Cytophagaceae_Pseudarcicella                     -          LKAP-GUTHK2_C04_028_2017_1 -               22    1035      72    1080      55    1101    1345    +    1.3e-115  385.9  15.9  -
Flavobacteriaceae_Fulvibacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               24    1098      70    1132      52    1145    1408    +    1.8e-115  385.2  14.9  -
Flavobacteriaceae_Xanthomarina                   -          LKAP-GUTHK2_C04_028_2017_1 -               78    1150      70    1132      50    1145    1461    +    2.2e-115  385.0  15.7  -
Flavobacteriaceae_Ascidiimonas                   -          LKAP-GUTHK2_C04_028_2017_1 -               65    1139      70    1132      49    1145    1442    +    2.6e-115  384.7  14.8  -
Chitinophagaceae_Cnuella                         -          LKAP-GUTHK2_C04_028_2017_1 -               43    1104      13    1074       1    1113    1493    +    2.7e-115  384.9  17.4  -
Flavobacteriaceae_Corallibacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               77    1151      70    1132      50    1145    1463    +    2.8e-115  384.6  14.8  -
Flavobacteriaceae_Leptobacterium                 -          LKAP-GUTHK2_C04_028_2017_1 -               83    1156      71    1132      51    1145    1437    +    4.3e-115  384.0  15.5  -
Flavobacteriaceae_Algoriella                     -          LKAP-GUTHK2_C04_028_2017_1 -               85    1095      72    1078      52    1101    1483    +    5.5e-115  383.6  15.3  -
Prolixibacteraceae_Roseimarinus                  -          LKAP-GUTHK2_C04_028_2017_1 -               26    1078      16    1080       2    1105    1442    +    5.6e-115  383.7  16.1  -
Bernardetiaceae_Bernardetia                      -          LKAP-GUTHK2_C04_028_2017_1 -               63    1092      70    1089      49    1109    1483    +    5.9e-115  383.4  15.0  -
Chitinophagaceae_Niveitalea                      -          LKAP-GUTHK2_C04_028_2017_1 -               39    1098       9    1071       1    1100    1494    +    5.9e-115  383.6  17.7  -
Chitinophagaceae_Arvibacter                      -          LKAP-GUTHK2_C04_028_2017_1 -               26    1097      13    1085       1    1127    1470    +    6.8e-115  383.6  16.1  -
Cryomorphaceae_Luteibaculum                      -          LKAP-GUTHK2_C04_028_2017_1 -               76    1118      70    1103      50    1132    1453    +    7.5e-115  383.3  14.9  -
Cytophagaceae_Lacihabitans                       -          LKAP-GUTHK2_C04_028_2017_1 -                4     881      74     958      71     985    1337    +    1.1e-114  382.6  20.5  -
Flavobacteriaceae_Pibocella                      -          LKAP-GUTHK2_C04_028_2017_1 -               66    1144      70    1132      50    1145    1447    +    1.2e-114  382.5  15.1  -
Cytophagaceae_Rudanella                          -          LKAP-GUTHK2_C04_028_2017_1 -               31    1049      71    1079      50    1101    1387    +    1.2e-114  382.7  15.4  -
Prolixibacteraceae_Draconibacterium              -          LKAP-GUTHK2_C04_028_2017_1 -               86    1112      71    1095      26    1126    1486    +    1.4e-114  382.1  15.8  -
Porphyromonadaceae_Microbacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               84    1085      70    1063      44    1094    1488    +    1.6e-114  382.2  17.1  -
Cytophagaceae_Rhodonellum                        -          LKAP-GUTHK2_C04_028_2017_1 -                3    1004      76    1075      74    1102    1350    +    2.1e-114  381.8  14.6  -
Cytophagaceae_Telluribacter                      -          LKAP-GUTHK2_C04_028_2017_1 -               60    1061      72    1067      51    1087    1451    +    2.7e-114  381.5  17.1  -
Flavobacteriaceae_Ichthyenterobacterium          -          LKAP-GUTHK2_C04_028_2017_1 -               91    1096      70    1071      50    1100    1488    +    3.6e-114  380.9  15.5  -
Flavobacteriaceae_Aestuariibaculum               -          LKAP-GUTHK2_C04_028_2017_1 -               85    1088      70    1071      50    1100    1482    +    4.1e-114  380.7  15.4  -
Flavobacteriaceae_Neptunitalea                   -          LKAP-GUTHK2_C04_028_2017_1 -               64    1129      71    1127      51    1145    1438    +    4.4e-114  380.7  15.4  -
Flavobacteriaceae_Croceibacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               92    1175      71    1140      51    1145    1521    +    5.1e-114  380.5  15.4  -
Flavobacteriaceae_Flavicella                     -          LKAP-GUTHK2_C04_028_2017_1 -               26    1097      70    1131      52    1145    1375    +    5.2e-114  380.5  15.3  -
Cytophagales_Thermoflexibacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               84    1090      70    1073      50    1094    1516    +    6.4e-114  380.1  15.9  -
Filobacteriaceae_Filobacterium                   -          LKAP-GUTHK2_C04_028_2017_1 -               89    1144      71    1113      50    1137    1521    +    1.2e-113  379.1  15.1  -
Cytophagaceae_Fibrella                           -          LKAP-GUTHK2_C04_028_2017_1 -               66    1069      70    1066      50    1086    1319    +    4.2e-113  377.7  17.1  -
Flavobacteriaceae_Arenitalea                     -          LKAP-GUTHK2_C04_028_2017_1 -               91    1104      70    1082      50    1130    1483    +    4.3e-113  377.3  15.1  -
Flavobacteriaceae_Maritimimonas                  -          LKAP-GUTHK2_C04_028_2017_1 -               57    1077      70    1087      50    1144    1416    +    4.7e-113  377.2  15.6  -
Gemmataceae_Fimbriiglobus                        -          LKAP-GUTHK2_C04_028_2017_1 -               68    1142      72    1142      48    1145    1390    +      1e-112  376.4  15.0  -
Flavobacteriaceae_Marixanthomonas                -          LKAP-GUTHK2_C04_028_2017_1 -               46    1122      70    1132      50    1145    1397    +    1.1e-112  375.9  15.8  -
Flavobacteriaceae_Jejuia                         -          LKAP-GUTHK2_C04_028_2017_1 -               87    1170      70    1142      50    1145    1480    +    1.1e-112  375.9  15.5  -
Isosphaeraceae_Aquisphaera                       -          LKAP-GUTHK2_C04_028_2017_1 -               78    1075      73    1066      53    1089    1480    +    1.4e-112  376.1  16.0  -
