# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_C01_011_2017_1 -               26     971       9     957       5     959    1526    +           0 1138.3  28.6  -
Methanosarcinaceae_Methanosarcina                -          LKAP-GUTHK2_C01_011_2017_1 -               74     903      82     952      67     958    1423    +     3.7e-73  244.5  23.2  -
Fervidicoccaceae_Fervidicoccus                   -          LKAP-GUTHK2_C01_011_2017_1 -               80     929      78     951      57     958    1502    +     4.5e-73  244.7  24.6  -
Methanospirillaceae_Methanospirillum             -          LKAP-GUTHK2_C01_011_2017_1 -               27     848      81     950      61     957    1378    +     8.3e-73  243.4  24.6  -
Methanosarcinaceae_Methanohalobium               -          LKAP-GUTHK2_C01_011_2017_1 -               74     900      82     951      62     958    1467    +     1.4e-72  243.2  24.7  -
Halobacteriaceae_Natronomonas                    -          LKAP-GUTHK2_C01_011_2017_1 -               79     901      88     951      69     957    1408    +     1.8e-72  242.2  22.8  -
Natrialbaceae_Natrinema                          -          LKAP-GUTHK2_C01_011_2017_1 -               78     900      87     951      69     957    1463    +     2.1e-72  241.9  23.2  -
Haloarculaceae_Halorhabdus                       -          LKAP-GUTHK2_C01_011_2017_1 -               41     868      82     951      64     958    1400    +     2.3e-72  242.1  24.2  -
Natrialbaceae_Halobiforma                        -          LKAP-GUTHK2_C01_011_2017_1 -               68     891      86     951      68     958    1457    +     3.2e-72  241.4  22.9  -
Thermoproteaceae_Caldivirga                      -          LKAP-GUTHK2_C01_011_2017_1 -               64     913      78     951      57     958    1465    +       3e-71  238.9  25.4  -
Methermicoccaceae_Methermicoccus                 -          LKAP-GUTHK2_C01_011_2017_1 -               31     862      81     951      58     958    1346    +     5.8e-71  237.9  24.9  -
Methanomicrobiales_Methanocalculus               -          LKAP-GUTHK2_C01_011_2017_1 -               69     891      81     951      61     957    1425    +     6.8e-71  237.0  24.4  -
Halobacteriaceae_Halorussus                      -          LKAP-GUTHK2_C01_011_2017_1 -               76     905      80     951      64     957    1471    +       2e-70  235.5  24.1  -
Halorubraceae_Halorubrum                         -          LKAP-GUTHK2_C01_011_2017_1 -               78     905      82     951      66     957    1470    +     2.3e-70  235.2  23.5  -
Natrialbaceae_Halovivax                          -          LKAP-GUTHK2_C01_011_2017_1 -               53     880      83     951      64     958    1403    +     3.4e-70  234.7  23.9  -
Natrialbaceae_Natronobacterium                   -          LKAP-GUTHK2_C01_011_2017_1 -               79     906      83     951      63     957    1472    +     3.6e-70  234.6  24.3  -
Methanosarcinaceae_Methanococcoides              -          LKAP-GUTHK2_C01_011_2017_1 -               74     900      82     951      71     958    1467    +     3.8e-70  234.7  23.3  -
Halobacteriaceae_Halalkalicoccus                 -          LKAP-GUTHK2_C01_011_2017_1 -               79     906      83     951      62     958    1474    +     7.8e-70  233.3  23.8  -
Nitrososphaeraceae_Nitrososphaera                -          LKAP-GUTHK2_C01_011_2017_1 -               61     898      68     951      47     958    1470    +     8.2e-70  233.9  25.5  -
Natrialbaceae_Natronococcus                      -          LKAP-GUTHK2_C01_011_2017_1 -               81     906      85     951      65     957    1473    +     9.6e-70  233.0  23.8  -
Haloferacaceae_Halolamina                        -          LKAP-GUTHK2_C01_011_2017_1 -               75     904      80     951      60     958    1472    +     1.6e-69  232.3  24.2  -
Halococcaceae_Halococcus                         -          LKAP-GUTHK2_C01_011_2017_1 -               85     905      89     951      69     957    1474    +       2e-69  232.1  23.1  -
Natrialbaceae_Natronorubrum                      -          LKAP-GUTHK2_C01_011_2017_1 -               83     906      87     951      67     957    1474    +     3.3e-69  231.3  23.4  -
Haloarculaceae_Haloarcula                        -          LKAP-GUTHK2_C01_011_2017_1 -               88     905      92     951      72     958    1472    +     6.4e-69  230.5  22.3  -
Natrialbaceae_Natrialba                          -          LKAP-GUTHK2_C01_011_2017_1 -               79     905      83     951      63     958    1471    +     6.7e-69  230.5  23.8  -
Halobacteriaceae_Halobacterium                   -          LKAP-GUTHK2_C01_011_2017_1 -               76     904      81     951      66     958    1473    +     6.8e-69  230.4  23.3  -
Halobacteriaceae_Halarchaeum                     -          LKAP-GUTHK2_C01_011_2017_1 -               79     906      83     951      63     958    1474    +       1e-68  229.9  23.3  -
Halobacteriaceae_Natribaculum                    -          LKAP-GUTHK2_C01_011_2017_1 -               86     914      81     951      63     958    1480    +       4e-68  227.8  23.9  -
Halorubraceae_Halobaculum                        -          LKAP-GUTHK2_C01_011_2017_1 -               77     905      81     951      68     958    1472    +     4.3e-68  227.8  23.8  -
Halobacteriaceae_Haladaptatus                    -          LKAP-GUTHK2_C01_011_2017_1 -               75     903      81     951      61     958    1422    +     1.6e-67  225.8  24.2  -
Halobacteriaceae_Haloarchaeobius                 -          LKAP-GUTHK2_C01_011_2017_1 -               78     906      82     951      67     957    1472    +     4.3e-67  224.2  23.5  -
Haloferacaceae_Halobellus                        -          LKAP-GUTHK2_C01_011_2017_1 -               76     905      80     951      68     957    1473    +     6.5e-67  223.5  23.6  -
Nostocaceae_Nostoc                               -          LKAP-GUTHK2_C01_011_2017_1 -                2     558     377     952     376     959    1476    +     1.6e-66  223.0  15.1  -
Methanocorpusculaceae_Methanocorpusculum         -          LKAP-GUTHK2_C01_011_2017_1 -               71     894      81     952      61     958    1421    +     1.9e-66  222.2  23.9  -
Halobacteriaceae_Natronoarchaeum                 -          LKAP-GUTHK2_C01_011_2017_1 -               58     885      82     951      63     957    1431    +     3.1e-66  221.5  23.8  -
Halobacteriaceae_Halomarina                      -          LKAP-GUTHK2_C01_011_2017_1 -               76     905      80     951      60     958    1472    +     8.3e-66  220.7  23.9  -
Methanomassiliicoccaceae_Methanomassiliicoccus   -          LKAP-GUTHK2_C01_011_2017_1 -               75     897      81     951      61     958    1434    +     1.5e-65  219.9  24.7  -
Haloarculaceae_Halapricum                        -          LKAP-GUTHK2_C01_011_2017_1 -               79     905      83     951      62     958    1472    +     1.6e-65  219.8  23.9  -
Natrialbaceae_Halostagnicola                     -          LKAP-GUTHK2_C01_011_2017_1 -               66     885      90     951      70     959    1433    +     4.1e-65  217.8  23.3  -
Halobacteriaceae_Salarchaeum                     -          LKAP-GUTHK2_C01_011_2017_1 -               47     876      80     951      59     958    1420    +     7.8e-65  217.4  24.2  -
Haloferacaceae_Halopenitus                       -          LKAP-GUTHK2_C01_011_2017_1 -               89     904      94     951      74     958    1441    +     9.7e-65  216.5  22.5  -
Halobacteriaceae_Halovarius                      -          LKAP-GUTHK2_C01_011_2017_1 -               75     904      80     951      60     958    1441    +     9.8e-65  217.3  24.2  -
Haloferacaceae_Haloferax                         -          LKAP-GUTHK2_C01_011_2017_1 -               78     905      82     951      66     958    1473    +     1.1e-64  216.2  23.8  -
Methanosarcinaceae_Methanohalophilus             -          LKAP-GUTHK2_C01_011_2017_1 -               75     899      83     951      64     958    1419    +     1.4e-64  216.1  23.9  -
Haloferacaceae_Haloplanus                        -          LKAP-GUTHK2_C01_011_2017_1 -               91     906      95     951      79     958    1472    +     1.6e-64  215.6  21.2  -
Halobacteriaceae_Halostella                      -          LKAP-GUTHK2_C01_011_2017_1 -               59     887      81     951      61     958    1457    +     9.5e-64  213.9  23.9  -
Haloferacaceae_Haloparvum                        -          LKAP-GUTHK2_C01_011_2017_1 -               90     906      94     951      74     958    1472    +     1.5e-63  212.7  22.2  -
Halobacteriaceae_Salinirubrum                    -          LKAP-GUTHK2_C01_011_2017_1 -               77     905      81     951      61     958    1475    +     2.1e-63  212.7  24.0  -
Thermoplasmataceae_Thermoplasma                  -          LKAP-GUTHK2_C01_011_2017_1 -               75     904      79     951      59     957    1471    +     2.1e-63  212.5  24.2  -
Halobacteriaceae_Halanaeroarchaeum               -          LKAP-GUTHK2_C01_011_2017_1 -               76     904      81     951      60     958    1445    +     1.8e-62  209.7  24.2  -
Halobacteriaceae_Halosiccatus                    -          LKAP-GUTHK2_C01_011_2017_1 -               75     903      80     951      60     958    1440    +     2.3e-62  209.6  24.1  -
Haloferacaceae_Halopelagius                      -          LKAP-GUTHK2_C01_011_2017_1 -               76     905      80     951      64     958    1472    +     2.3e-62  208.6  24.0  -
Halobacteriaceae_Halocalculus                    -          LKAP-GUTHK2_C01_011_2017_1 -               77     905      81     951      60     958    1473    +     2.4e-62  209.2  23.7  -
Haloferacaceae_Halogranum                        -          LKAP-GUTHK2_C01_011_2017_1 -               74     903      80     951      68     958    1472    +     3.2e-62  208.3  23.6  -
Haloferacaceae_Halogeometricum                   -          LKAP-GUTHK2_C01_011_2017_1 -               85     905      89     951      72     958    1472    +       8e-62  206.8  23.0  -
Halorubraceae_Halobium                           -          LKAP-GUTHK2_C01_011_2017_1 -               62     890      82     951      72     958    1410    +     8.7e-62  206.9  23.1  -
Halobacteriaceae_Halorubellus                    -          LKAP-GUTHK2_C01_011_2017_1 -               78     905      82     951      69     958    1473    +     1.6e-61  206.0  23.8  -
Haloferacaceae_Halohasta                         -          LKAP-GUTHK2_C01_011_2017_1 -               76     906      80     951      60     958    1474    +     1.5e-60  202.6  24.2  -
Ferroplasmaceae_Acidiplasma                      -          LKAP-GUTHK2_C01_011_2017_1 -               78     902      81     951      61     958    1445    +     3.8e-60  201.6  23.5  -
Haloferacaceae_Salinigranum                      -          LKAP-GUTHK2_C01_011_2017_1 -               74     900      84     951      63     958    1466    +     5.3e-60  201.5  23.5  -
Methanosarcinaceae_Methanimicrococcus            -          LKAP-GUTHK2_C01_011_2017_1 -               54     876      83     951      63     958    1453    +     5.7e-60  201.3  23.0  -
Cuniculiplasmataceae_Cuniculiplasma              -          LKAP-GUTHK2_C01_011_2017_1 -               75     900      79     951      59     958    1469    +       4e-59  198.7  24.7  -
Picrophilaceae_Picrophilus                       -          LKAP-GUTHK2_C01_011_2017_1 -               85     911      80     951      60     958    1479    +     4.1e-59  198.3  24.0  -
Thermoplasmatales_Thermogymnomonas               -          LKAP-GUTHK2_C01_011_2017_1 -               59     885      79     951      59     958    1370    +     4.1e-59  198.8  24.1  -
Haloferacaceae_Halonotius                        -          LKAP-GUTHK2_C01_011_2017_1 -               82     903      86     951      64     958    1357    +     2.7e-58  195.8  23.0  -
Natrialbaceae_Salinarchaeum                      -          LKAP-GUTHK2_C01_011_2017_1 -               81     905      85     951      64     958    1471    +     4.3e-58  195.3  23.6  -
Haloferacaceae_Halosarcina                       -          LKAP-GUTHK2_C01_011_2017_1 -               76     905      81     951      60     958    1351    +     7.3e-58  194.4  24.1  -
