# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_E06_040_2018_2 -               27     928      18     917       8     918    1491    +           0 1137.8  17.8  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_E06_040_2018_2 -               19     913      18     916       8     918    1446    +    2.5e-304 1010.7  18.0  -
Dermatophilaceae_Austwickia                      -          LKAP-TSAKG2_E06_040_2018_2 -               25     915      13     916       5     918    1495    +    8.7e-136  452.3  18.8  -
Dermatophilaceae_Tonsilliphilus                  -          LKAP-TSAKG2_E06_040_2018_2 -               38     932      13     916       5     918    1534    +    9.5e-136  451.9  18.4  -
Pseudonocardiaceae_Thermobispora                 -          LKAP-TSAKG2_E06_040_2018_2 -               27     923      13     914       5     918    1469    +    9.7e-136  452.2  18.3  -
Planctomycetaceae_Thermogutta                    -          LKAP-TSAKG2_E06_040_2018_2 -               25     917      18     915       6     918    1487    +    1.1e-135  452.0  18.5  -
Aerococcaceae_Ignavigranum                       -          LKAP-TSAKG2_E06_040_2018_2 -               28     939      18     916       6     918    1417    +    1.1e-135  451.8  17.8  -
Calditrichaeota_Calorithrix                      -          LKAP-TSAKG2_E06_040_2018_2 -               40     960      13     916       5     918    1453    +    1.1e-135  452.0  17.8  -
Lachnospiraceae_Catonella                        -          LKAP-TSAKG2_E06_040_2018_2 -               25     921      18     916       6     918    1467    +    1.2e-135  451.8  18.4  -
Nocardiopsaceae_Haloactinospora                  -          LKAP-TSAKG2_E06_040_2018_2 -               13     920      13     914       6     918    1475    +    1.3e-135  451.9  18.2  -
Flavobacteriaceae_Gilvibacter                    -          LKAP-TSAKG2_E06_040_2018_2 -               35     932      18     916       6     918    1461    +    1.5e-135  451.4  18.0  -
Chitinophagaceae_Pseudobacter                    -          LKAP-TSAKG2_E06_040_2018_2 -               34     929      18     916       6     918    1432    +    1.5e-135  451.5  17.7  -
Cytophagaceae_Ekhidna                            -          LKAP-TSAKG2_E06_040_2018_2 -               21     907      24     916      11     918    1368    +    1.6e-135  451.4  17.2  -
Cryomorphaceae_Luteibaculum                      -          LKAP-TSAKG2_E06_040_2018_2 -               34     931      18     916       6     918    1453    +    1.6e-135  451.4  17.5  -
Enterococcaceae_Bavariicoccus                    -          LKAP-TSAKG2_E06_040_2018_2 -               27     948      19     916       7     918    1470    +    1.6e-135  451.2  17.8  -
Flavobacteriaceae_Lutaonella                     -          LKAP-TSAKG2_E06_040_2018_2 -               27     931      18     916       6     918    1486    +    1.8e-135  451.1  18.1  -
Heliobacteriaceae_Hydrogenispora                 -          LKAP-TSAKG2_E06_040_2018_2 -               20     911      13     916       5     918    1443    +    1.9e-135  451.0  17.7  -
Stigonematales_Loriellopsis                      -          LKAP-TSAKG2_E06_040_2018_2 -               47     899      18     916       7     918    1449    +      2e-135  451.2  17.4  -
Micrococcaceae_Haematomicrobium                  -          LKAP-TSAKG2_E06_040_2018_2 -               21     910      13     911       5     918    1452    +      2e-135  451.1  18.2  -
Bernardetiaceae_Hugenholtzia                     -          LKAP-TSAKG2_E06_040_2018_2 -               28     907      19     916       7     918    1461    +      2e-135  451.0  17.9  -
Microscillaceae_Eisenibacter                     -          LKAP-TSAKG2_E06_040_2018_2 -               28     907      19     916       7     918    1461    +      2e-135  451.0  17.9  -
Nocardioidaceae_Flindersiella                    -          LKAP-TSAKG2_E06_040_2018_2 -               11     887      18     914      10     918    1401    +    2.3e-135  450.9  18.8  -
Thermoanaerobacteraceae_Thermacetogenium         -          LKAP-TSAKG2_E06_040_2018_2 -               27     919      18     916       6     918    1462    +      3e-135  450.5  18.3  -
Erysipelotrichaceae_Bulleidia                    -          LKAP-TSAKG2_E06_040_2018_2 -               27     918      18     916       6     918    1479    +    3.5e-135  450.3  19.0  -
Paenibacillaceae_Gorillibacterium                -          LKAP-TSAKG2_E06_040_2018_2 -               47     954      18     916       6     918    1529    +    3.7e-135  450.2  18.4  -
Longimicrobiaceae_Longimicrobium                 -          LKAP-TSAKG2_E06_040_2018_2 -               14     888      60     916      48     918    1413    +    4.4e-135  450.0  17.9  -
Ruminococcaceae_Ercella                          -          LKAP-TSAKG2_E06_040_2018_2 -               53     823     132     916     111     918    1376    +    4.6e-135  449.7  15.1  -
Flavobacteriaceae_Maritimimonas                  -          LKAP-TSAKG2_E06_040_2018_2 -               15     910      18     916       8     918    1416    +    4.7e-135  449.6  17.4  -
Nocardiopsaceae_Actinorugispora                  -          LKAP-TSAKG2_E06_040_2018_2 -               49     945      13     914       5     918    1542    +    4.7e-135  449.9  18.3  -
Nocardioidaceae_Pimelobacter                     -          LKAP-TSAKG2_E06_040_2018_2 -               20     907      13     916       5     918    1474    +    4.8e-135  449.9  18.3  -
Flavobacteriaceae_Zhouia                         -          LKAP-TSAKG2_E06_040_2018_2 -               34     934      18     916       6     918    1478    +    4.8e-135  449.8  18.2  -
Clostridiaceae_Peptoclostridium                  -          LKAP-TSAKG2_E06_040_2018_2 -               47     941      13     916       5     918    1507    +    4.9e-135  449.6  18.0  -
Eubacteriaceae_Aminicella                        -          LKAP-TSAKG2_E06_040_2018_2 -               36     929      18     916       6     918    1465    +    5.3e-135  449.5  18.5  -
Acidobacteriaceae_Silvibacterium                 -          LKAP-TSAKG2_E06_040_2018_2 -               47     909      18     916       6     918    1464    +    5.4e-135  449.6  18.4  -
Streptosporangiaceae_Thermoactinospora           -          LKAP-TSAKG2_E06_040_2018_2 -               47     928      13     914       5     918    1533    +    5.5e-135  449.6  18.4  -
Carnobacteriaceae_Atopobacter                    -          LKAP-TSAKG2_E06_040_2018_2 -               34     957      18     916       6     918    1511    +    5.5e-135  449.3  17.8  -
Clostridiaceae_Keratinibaculum                   -          LKAP-TSAKG2_E06_040_2018_2 -               47     936      18     916       6     918    1491    +    5.6e-135  449.6  18.0  -
Cryomorphaceae_Cryomorpha                        -          LKAP-TSAKG2_E06_040_2018_2 -               24     918      18     916       7     918    1422    +    5.6e-135  449.5  17.8  -
Flavobacteriaceae_Aurantivirga                   -          LKAP-TSAKG2_E06_040_2018_2 -               38     931      18     916       6     918    1456    +    5.7e-135  449.4  17.1  -
Ruminococcaceae_Fastidiosipila                   -          LKAP-TSAKG2_E06_040_2018_2 -               43     886      61     916      40     918    1389    +    5.8e-135  449.4  17.7  -
Dermatophilaceae_Kineosphaera                    -          LKAP-TSAKG2_E06_040_2018_2 -               19     902      13     911       5     918    1461    +    6.6e-135  449.2  18.7  -
Dermabacteraceae_Helcobacillus                   -          LKAP-TSAKG2_E06_040_2018_2 -               20     914      13     916       5     918    1448    +    6.7e-135  449.2  18.0  -
Actinopolysporaceae_Haloactinomyces              -          LKAP-TSAKG2_E06_040_2018_2 -               40     927      13     916       5     918    1518    +    6.9e-135  449.2  17.9  -
Cytophagales_Luteivirga                          -          LKAP-TSAKG2_E06_040_2018_2 -               36     894      56     916      35     918    1297    +    8.1e-135  449.1  17.7  -
Catalimonadaceae_Catalinimonas                   -          LKAP-TSAKG2_E06_040_2018_2 -               20     907      24     916       9     918    1425    +    8.2e-135  449.0  18.1  -
Aerococcaceae_Eremococcus                        -          LKAP-TSAKG2_E06_040_2018_2 -               18     930      18     916       7     918    1385    +    8.4e-135  448.9  17.8  -
Prolixibacteraceae_Mariniphaga                   -          LKAP-TSAKG2_E06_040_2018_2 -               20     920      13     916       5     918    1443    +    8.4e-135  448.9  17.9  -
Flavobacteriaceae_Marixanthomonas                -          LKAP-TSAKG2_E06_040_2018_2 -                3     903      19     916      17     918    1397    +    1.1e-134  448.4  17.5  -
Thermoanaerobacteraceae_Thermodesulfitimonas     -          LKAP-TSAKG2_E06_040_2018_2 -                1     847      65     916      65     918    1427    +    1.3e-134  448.5  17.8  -
Mzabimycetaceae_Mzabimyces                       -          LKAP-TSAKG2_E06_040_2018_2 -               10     850      58     916      50     918    1357    +    1.3e-134  448.3  19.0  -
Acidobacteriaceae_Telmatobacter                  -          LKAP-TSAKG2_E06_040_2018_2 -               47     909      18     916       6     918    1406    +    1.3e-134  448.3  18.1  -
Nocardiaceae_Micropolyspora                      -          LKAP-TSAKG2_E06_040_2018_2 -               28     917      13     916       5     918    1461    +    1.5e-134  448.2  18.8  -
Flavobacteriaceae_Sungkyunkwania                 -          LKAP-TSAKG2_E06_040_2018_2 -               27     920      18     916       6     918    1442    +    1.5e-134  448.2  17.6  -
Nocardiopsaceae_Spinactinospora                  -          LKAP-TSAKG2_E06_040_2018_2 -                5     895      18     914      14     918    1452    +    1.5e-134  448.3  18.3  -
Flavobacteriaceae_Aquaticitalea                  -          LKAP-TSAKG2_E06_040_2018_2 -               27     916      18     916       6     918    1439    +    1.6e-134  448.1  17.8  -
Thermoanaerobacterales_Thermovorax               -          LKAP-TSAKG2_E06_040_2018_2 -               32     925      18     916       6     918    1469    +    1.7e-134  448.2  18.5  -
Flavobacteriaceae_Flavicella                     -          LKAP-TSAKG2_E06_040_2018_2 -               10     879      45     916      34     918    1375    +    1.7e-134  448.0  17.3  -
Marinilabiliaceae_Alkalitalea                    -          LKAP-TSAKG2_E06_040_2018_2 -               47     942      18     916       7     918    1486    +    1.7e-134  447.8  18.2  -
Thermoanaerobacterales_Caldanaerovirga           -          LKAP-TSAKG2_E06_040_2018_2 -                5     902      14     916      10     918    1418    +    1.7e-134  448.1  18.3  -
Propionibacteriaceae_Propionicimonas             -          LKAP-TSAKG2_E06_040_2018_2 -               34     921      13     916       5     918    1504    +    1.7e-134  448.0  17.9  -
Nocardiopsaceae_Murinocardiopsis                 -          LKAP-TSAKG2_E06_040_2018_2 -               11     908      13     914       6     918    1418    +    1.8e-134  448.0  18.2  -
Flavobacteriaceae_Aestuariibaculum               -          LKAP-TSAKG2_E06_040_2018_2 -               47     938      18     916       6     918    1482    +    1.8e-134  447.7  17.7  -
Chitinophagaceae_Parasediminibacterium           -          LKAP-TSAKG2_E06_040_2018_2 -                8     899      18     916      12     918    1402    +    1.9e-134  447.9  17.9  -
Flavobacteriaceae_Pibocella                      -          LKAP-TSAKG2_E06_040_2018_2 -               24     925      18     916       7     918    1447    +    1.9e-134  447.7  17.7  -
Nannocystaceae_Plesiocystis                      -          LKAP-TSAKG2_E06_040_2018_2 -               39     935      18     916       5     918    1484    +    1.9e-134  447.8  18.0  -
Leptospiraceae_Leptonema                         -          LKAP-TSAKG2_E06_040_2018_2 -               24     899      15     916       6     918    1428    +    2.4e-134  447.5  18.2  -
Enterococcaceae_Pilibacter                       -          LKAP-TSAKG2_E06_040_2018_2 -               27     936      18     916       6     918    1432    +    2.4e-134  447.4  18.2  -
Peptostreptococcaceae_Anaerosphaera              -          LKAP-TSAKG2_E06_040_2018_2 -               36     926      18     916       6     918    1472    +    2.9e-134  447.2  18.6  -
Erysipelotrichaceae_Dielma                       -          LKAP-TSAKG2_E06_040_2018_2 -               48     947      18     916       8     918    1499    +    3.1e-134  447.1  18.8  -
