# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-TSAKG2_G09_067_2018_2 -               37     829      18     810       6     810    1526    +    6.8e-302 1002.5  25.6  -
Flavobacteriaceae_Empedobacter                   -          LKAP-TSAKG2_G09_067_2018_2 -               46     804      19     806       5     809    1484    +    1.7e-113  377.7  23.9  -
Mesoaciditogaceae_Athalassotoga                  -          LKAP-TSAKG2_G09_067_2018_2 -               26     792      18     806       4     809    1500    +      2e-113  378.3  24.5  -
Pasteurellaceae_Otariodibacter                   -          LKAP-TSAKG2_G09_067_2018_2 -               19     742      75     806      60     809    1410    +    2.1e-113  378.0  21.2  -
Cardiobacteriaceae_Dichelobacter                 -          LKAP-TSAKG2_G09_067_2018_2 -               33     795      19     806       4     809    1460    +    2.2e-113  378.2  23.7  -
Flavobacteriaceae_Gramella                       -          LKAP-TSAKG2_G09_067_2018_2 -               25     792      19     806       8     809    1452    +    2.4e-113  377.3  22.6  -
Eggerthellaceae_Asaccharobacter                  -          LKAP-TSAKG2_G09_067_2018_2 -               44     785      18     806       4     810    1428    +      3e-113  377.7  24.4  -
Flavobacteriaceae_Dokdonia                       -          LKAP-TSAKG2_G09_067_2018_2 -               26     790      20     806      10     809    1446    +      3e-113  377.0  22.6  -
Eggerthellaceae_Adlercreutzia                    -          LKAP-TSAKG2_G09_067_2018_2 -               44     785      18     806       4     810    1469    +    3.4e-113  377.5  24.4  -
Flavobacteriaceae_Zobellia                       -          LKAP-TSAKG2_G09_067_2018_2 -               26     789      20     806       7     809    1448    +    3.5e-113  376.8  23.3  -
Synergistaceae_Fretibacterium                    -          LKAP-TSAKG2_G09_067_2018_2 -               25     766      19     809       4     810    1440    +    4.2e-113  377.1  25.0  -
Oscillatoriales_Planktothricoides                -          LKAP-TSAKG2_G09_067_2018_2 -               10     698      72     806      57     810    1369    +      5e-113  376.7  22.1  -
Cytophagales_Luteivirga                          -          LKAP-TSAKG2_G09_067_2018_2 -               42     761      77     807      56     810    1297    +    5.1e-113  376.8  22.3  -
Nostocales_Phyllonema                            -          LKAP-TSAKG2_G09_067_2018_2 -               24     739      18     806       4     810    1414    +    5.2e-113  376.8  23.0  -
Sphaerobacteraceae_Nitrolancea                   -          LKAP-TSAKG2_G09_067_2018_2 -               45     785      19     806       5     810    1470    +    5.9e-113  376.7  24.0  -
Leptospiraceae_Leptonema                         -          LKAP-TSAKG2_G09_067_2018_2 -               24     761      18     806       5     809    1428    +    6.9e-113  376.3  23.0  -
Thermonemataceae_Thermonema                      -          LKAP-TSAKG2_G09_067_2018_2 -               15     784      18     806       7     810    1465    +      7e-113  376.4  24.3  -
Puniceicoccaceae_Coraliomargarita                -          LKAP-TSAKG2_G09_067_2018_2 -               38     817      20     806       5     809    1457    +    7.5e-113  376.1  23.5  -
Nautiliaceae_Nitratifractor                      -          LKAP-TSAKG2_G09_067_2018_2 -               24     773      18     807       4     810    1439    +    7.6e-113  376.0  24.1  -
Oscillatoriales_Alkalinema                       -          LKAP-TSAKG2_G09_067_2018_2 -               24     739      18     807       4     809    1456    +    8.1e-113  376.1  21.8  -
Flavobacteriaceae_Subsaximicrobium               -          LKAP-TSAKG2_G09_067_2018_2 -               66     787      75     806      55     809    1419    +    8.2e-113  375.7  21.9  -
Neisseriaceae_Simonsiella                        -          LKAP-TSAKG2_G09_067_2018_2 -               20     796      16     806       4     809    1465    +      1e-112  375.7  23.7  -
Nautiliaceae_Lebetimonas                         -          LKAP-TSAKG2_G09_067_2018_2 -               24     761      18     806       4     809    1431    +    1.1e-112  375.9  24.8  -
Chitinophagaceae_Flaviaesturariibacter           -          LKAP-TSAKG2_G09_067_2018_2 -               44     813      18     807       5     810    1493    +    1.2e-112  375.3  23.3  -
Flavobacteriaceae_Muriicola                      -          LKAP-TSAKG2_G09_067_2018_2 -               45     812      19     806       7     809    1490    +    1.3e-112  375.1  23.0  -
Oscillatoriales_Pantanalinema                    -          LKAP-TSAKG2_G09_067_2018_2 -               25     741      19     808       5     810    1459    +    1.4e-112  375.2  23.0  -
Temperatibacteraceae_Temperatibacter             -          LKAP-TSAKG2_G09_067_2018_2 -               34     719      77     809      55     810    1362    +    1.6e-112  375.1  21.6  -
Flavobacteriaceae_Flaviramulus                   -          LKAP-TSAKG2_G09_067_2018_2 -               33     796      19     806       7     809    1466    +    1.7e-112  374.5  22.9  -
Coriobacteriaceae_Coriobacterium                 -          LKAP-TSAKG2_G09_067_2018_2 -               26     764      18     806       5     810    1435    +    2.1e-112  375.3  23.6  -
Anaerolineaceae_Longilinea                       -          LKAP-TSAKG2_G09_067_2018_2 -               23     765      17     807       4     810    1422    +    2.7e-112  374.6  24.0  -
Rhodothermaceae_Longimonas                       -          LKAP-TSAKG2_G09_067_2018_2 -               25     788      19     809       6     810    1457    +    3.5e-112  373.7  23.1  -
Opitutaceae_Alterococcus                         -          LKAP-TSAKG2_G09_067_2018_2 -               24     810      19     805       5     809    1482    +    3.5e-112  373.9  24.0  -
Pasteurellaceae_Nicoletella                      -          LKAP-TSAKG2_G09_067_2018_2 -               25     795      19     805       5     809    1365    +    3.9e-112  373.9  23.0  -
Persicobacteraceae_Aureibacter                   -          LKAP-TSAKG2_G09_067_2018_2 -               45     809      18     807       6     809    1485    +    5.7e-112  373.3  23.8  -
Flavobacteriaceae_Hyunsoonleella                 -          LKAP-TSAKG2_G09_067_2018_2 -               25     790      19     806       9     809    1446    +    6.7e-112  372.7  23.0  -
Neisseriaceae_Stenoxybacter                      -          LKAP-TSAKG2_G09_067_2018_2 -               18     797      14     807       4     809    1484    +    6.8e-112  372.9  23.5  -
Propionibacteriaceae_Propionimicrobium           -          LKAP-TSAKG2_G09_067_2018_2 -               28     774      18     808       4     810    1502    +    6.9e-112  372.9  23.5  -
Cytophagales_Chryseolinea                        -          LKAP-TSAKG2_G09_067_2018_2 -               36     797      18     807       6     810    1472    +    9.7e-112  372.5  23.8  -
Succinivibrionaceae_Succinatimonas               -          LKAP-TSAKG2_G09_067_2018_2 -               24     769      18     806       5     809    1469    +    1.1e-111  372.4  23.6  -
Rhodobacteraceae_Pelagimonas                     -          LKAP-TSAKG2_G09_067_2018_2 -               29     719      72     809      51     810    1344    +    1.2e-111  372.1  21.8  -
Gloeomargaritaceae_Gloeomargarita                -          LKAP-TSAKG2_G09_067_2018_2 -               75     759      77     806      54     809    1482    +    1.3e-111  372.1  21.9  -
Chroococcales_Chalicogloea                       -          LKAP-TSAKG2_G09_067_2018_2 -               76     751      85     806      60     809    1442    +    1.6e-111  371.6  21.0  -
Victivallaceae_Victivallis                       -          LKAP-TSAKG2_G09_067_2018_2 -               43     772      21     806       6     809    1456    +    1.7e-111  371.6  21.4  -
Anaerolineaceae_Levilinea                        -          LKAP-TSAKG2_G09_067_2018_2 -               23     762      17     806       4     809    1424    +    2.5e-111  371.3  22.9  -
Planctomycetaceae_Thermogutta                    -          LKAP-TSAKG2_G09_067_2018_2 -               24     782      20     808       5     810    1487    +    2.7e-111  370.9  24.0  -
Rhodospirillaceae_Phaeovibrio                    -          LKAP-TSAKG2_G09_067_2018_2 -               20     740      18     809       4     810    1450    +    4.9e-111  370.2  22.3  -
Anaerolineaceae_Leptolinea                       -          LKAP-TSAKG2_G09_067_2018_2 -               23     767      17     807       4     810    1426    +    5.5e-111  370.1  23.9  -
Bernardetiaceae_Hugenholtzia                     -          LKAP-TSAKG2_G09_067_2018_2 -               26     774      20     807       7     809    1461    +    5.8e-111  369.9  23.5  -
Microscillaceae_Eisenibacter                     -          LKAP-TSAKG2_G09_067_2018_2 -               26     774      20     807       7     809    1461    +    5.8e-111  369.9  23.5  -
Verrucomicrobiales_Limisphaera                   -          LKAP-TSAKG2_G09_067_2018_2 -               38     780      73     806      52     810    1410    +    6.5e-111  370.1  22.0  -
Soortiaceae_Soortia                              -          LKAP-TSAKG2_G09_067_2018_2 -               93     817      79     807      55     810    1516    +    6.9e-111  369.6  21.6  -
Blastocatellales_Chloracidobacterium             -          LKAP-TSAKG2_G09_067_2018_2 -               44     771      18     808       4     810    1488    +    8.7e-111  369.2  22.8  -
Flavobacteriaceae_Zunongwangia                   -          LKAP-TSAKG2_G09_067_2018_2 -               45     808      19     806      10     809    1490    +    9.2e-111  368.7  23.0  -
Cytophagaceae_Taeseokella                        -          LKAP-TSAKG2_G09_067_2018_2 -               38     758      76     807      56     810    1385    +      1e-110  369.1  22.6  -
Flavobacteriaceae_Leeuwenhoekiella               -          LKAP-TSAKG2_G09_067_2018_2 -               26     791      20     806      10     809    1481    +      1e-110  368.7  22.9  -
Cyclobacteriaceae_Nitritalea                     -          LKAP-TSAKG2_G09_067_2018_2 -               28     790      18     807       6     810    1499    +    1.2e-110  368.7  24.0  -
Flavobacteriaceae_Olleya                         -          LKAP-TSAKG2_G09_067_2018_2 -               26     786      20     806      10     809    1443    +    1.2e-110  368.6  23.1  -
Cytophagaceae_Siphonobacter                      -          LKAP-TSAKG2_G09_067_2018_2 -               14     736      76     807      60     809    1351    +    1.5e-110  368.6  22.2  -
Succinivibrionaceae_Succinivibrio                -          LKAP-TSAKG2_G09_067_2018_2 -               34     769      18     806       5     809    1463    +    1.8e-110  368.3  23.5  -
Cytophagaceae_Jiulongibacter                     -          LKAP-TSAKG2_G09_067_2018_2 -               44     808      18     807       6     810    1508    +    2.4e-110  367.8  23.7  -
Mooreiaceae_Mooreia                              -          LKAP-TSAKG2_G09_067_2018_2 -               47     774      74     807      28     809    1424    +    2.7e-110  367.8  22.9  -
Flammeovirgaceae_Tunicatimonas                   -          LKAP-TSAKG2_G09_067_2018_2 -               24     785      18     806       6     809    1457    +    2.9e-110  367.6  23.7  -
Oscillatoriales_Crinalium                        -          LKAP-TSAKG2_G09_067_2018_2 -               26     741      20     806       5     810    1446    +    4.3e-110  367.1  23.8  -
Sphingobacteriaceae_Anseongella                  -          LKAP-TSAKG2_G09_067_2018_2 -               33     796      18     808       6     810    1457    +    4.6e-110  367.1  23.4  -
Thermaceae_Vulcanithermus                        -          LKAP-TSAKG2_G09_067_2018_2 -               32     781      19     809       6     810    1481    +    4.9e-110  366.9  23.7  -
Bernardetiaceae_Garritya                         -          LKAP-TSAKG2_G09_067_2018_2 -               23     789      17     806       4     810    1481    +    6.7e-110  366.5  23.7  -
Moraxellaceae_Enhydrobacter                      -          LKAP-TSAKG2_G09_067_2018_2 -               25     785      19     806       5     810    1484    +    1.9e-109  364.9  23.5  -
