# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_H04_018_2018_2 -               18     854      14     848       5     848    1491    +           0 1031.8  15.3  -
Flammeovirgaceae_Rapidithrix                     -          LKAP-TSAKG2_H04_018_2018_2 -                9     855      24     847      16     848    1465    +    1.8e-107  358.4  14.8  -
Oscillatoriales_Crinalium                        -          LKAP-TSAKG2_H04_018_2018_2 -               27     805      21     847       5     848    1446    +    1.9e-107  358.4  15.5  -
Chitinophagaceae_Arvibacter                      -          LKAP-TSAKG2_H04_018_2018_2 -               21     855      14     847       4     848    1470    +      2e-107  358.4  15.1  -
Selenomonadaceae_Centipeda                       -          LKAP-TSAKG2_H04_018_2018_2 -               17     871      18     848       5     848    1494    +      2e-107  358.1  15.5  -
Cytophagaceae_Pseudarcicella                     -          LKAP-TSAKG2_H04_018_2018_2 -               23     800      66     847      45     848    1345    +    2.1e-107  358.2  15.0  -
Puniceicoccaceae_Cerasicoccus                    -          LKAP-TSAKG2_H04_018_2018_2 -               37     857      20     847       4     848    1469    +    2.7e-107  357.7  15.4  -
Propionibacteriaceae_Raineyella                  -          LKAP-TSAKG2_H04_018_2018_2 -                5     802      28     847      24     848    1376    +    3.1e-107  357.7  15.5  -
Anaerolineaceae_Longilinea                       -          LKAP-TSAKG2_H04_018_2018_2 -               27     829      21     848       4     848    1422    +    3.3e-107  357.8  16.6  -
Cytophagaceae_Meniscus                           -          LKAP-TSAKG2_H04_018_2018_2 -               22     798      14     795       4     817    1418    +    3.4e-107  357.5  15.8  -
Micromonosporaceae_Rhizocola                     -          LKAP-TSAKG2_H04_018_2018_2 -               41     852      18     847       4     848    1451    +    4.5e-107  357.2  16.0  -
Anaerolineaceae_Ornatilinea                      -          LKAP-TSAKG2_H04_018_2018_2 -               44     851      21     847       4     848    1462    +    4.5e-107  357.3  16.2  -
Nocardiopsaceae_Allosalinactinospora             -          LKAP-TSAKG2_H04_018_2018_2 -               53     875      21     847       4     848    1485    +    5.1e-107  357.2  15.4  -
Sporomusaceae_Anaerospora                        -          LKAP-TSAKG2_H04_018_2018_2 -              122     917      65     845      43     848    1517    +    5.8e-107  356.5  15.1  -
Anaerolineaceae_Levilinea                        -          LKAP-TSAKG2_H04_018_2018_2 -               27     827      21     848       4     848    1424    +    6.6e-107  356.7  15.4  -
Streptococcaceae_Lactovum                        -          LKAP-TSAKG2_H04_018_2018_2 -               24     863      22     847       5     848    1456    +    8.6e-107  356.0  15.4  -
Prochlorotrichaceae_Prochlorothrix               -          LKAP-TSAKG2_H04_018_2018_2 -               15     789      22     847      11     848    1448    +    1.3e-106  355.5  14.8  -
Halobacteroidaceae_Halonatronum                  -          LKAP-TSAKG2_H04_018_2018_2 -               10     832      21     847      14     848    1414    +    1.4e-106  355.3  14.9  -
Chitinivibrionaceae_Chitinivibrio                -          LKAP-TSAKG2_H04_018_2018_2 -               30     868      18     847       4     848    1488    +    1.6e-106  355.2  15.7  -
Sphingobacteriaceae_Pelobium                     -          LKAP-TSAKG2_H04_018_2018_2 -               47     816      21     795       5     818    1481    +    1.7e-106  355.4  16.6  -
Brevinemataceae_Brevinema                        -          LKAP-TSAKG2_H04_018_2018_2 -               46     863      21     847       5     848    1490    +    2.1e-106  354.9  15.8  -
Fimbriimonadaceae_Fimbriimonas                   -          LKAP-TSAKG2_H04_018_2018_2 -               30     828      19     848       4     848    1443    +    2.8e-106  354.5  15.0  -
Actinospicaceae_Actinocrinis                     -          LKAP-TSAKG2_H04_018_2018_2 -                2     838      24     847      23     848    1433    +    3.6e-106  354.2  15.0  -
Propionibacteriaceae_Propioniciclava             -          LKAP-TSAKG2_H04_018_2018_2 -               31     842      18     847       4     848    1453    +    4.1e-106  353.9  14.7  -
Cytophagaceae_Arcticibacterium                   -          LKAP-TSAKG2_H04_018_2018_2 -               18     844      14     847       4     848    1439    +    4.5e-106  353.7  15.3  -
Bernardetiaceae_Bernardetia                      -          LKAP-TSAKG2_H04_018_2018_2 -               19     804      15     797       4     819    1483    +    4.9e-106  353.5  15.6  -
Soortiaceae_Soortia                              -          LKAP-TSAKG2_H04_018_2018_2 -               51     832      21     799       4     827    1516    +    6.1e-106  353.2  15.7  -
Synergistaceae_Pyramidobacter                    -          LKAP-TSAKG2_H04_018_2018_2 -               27     828      21     848       4     848    1445    +    6.3e-106  353.3  16.3  -
Sporomusaceae_Sporolituus                        -          LKAP-TSAKG2_H04_018_2018_2 -                2     757     113     848     112     848    1410    +    6.5e-106  353.1  12.7  -
Deferribacteraceae_Seleniivibrio                 -          LKAP-TSAKG2_H04_018_2018_2 -               35     829      64     847      39     848    1474    +    6.9e-106  352.9  15.5  -
Veillonellaceae_Anaeroglobus                     -          LKAP-TSAKG2_H04_018_2018_2 -                9     816      64     848      56     848    1408    +      8e-106  352.9  15.5  -
Blastocatellaceae_Tellurimicrobium               -          LKAP-TSAKG2_H04_018_2018_2 -               47     856      21     847       4     848    1485    +    8.1e-106  352.9  15.5  -
Porphyromonadaceae_Muribaculum                   -          LKAP-TSAKG2_H04_018_2018_2 -               25     819      59     847      39     848    1460    +    9.5e-106  353.0  14.4  -
Selenomonadaceae_Schwartzia                      -          LKAP-TSAKG2_H04_018_2018_2 -               24     871      18     848       4     848    1489    +    1.2e-105  352.2  16.1  -
Flavobacteriaceae_Spongiiferula                  -          LKAP-TSAKG2_H04_018_2018_2 -               18     844      14     847       4     848    1441    +    1.4e-105  352.1  15.5  -
Bifidobacteriaceae_Gardnerella                   -          LKAP-TSAKG2_H04_018_2018_2 -               50     868      18     847       4     848    1475    +    1.5e-105  352.0  15.0  -
Verrucomicrobiales_Limisphaera                   -          LKAP-TSAKG2_H04_018_2018_2 -               43     844      66     847      45     848    1410    +    2.3e-105  351.8  15.0  -
Flavobacteriaceae_Bergeyella                     -          LKAP-TSAKG2_H04_018_2018_2 -                3     829      22     847      20     848    1446    +    2.9e-105  351.0  14.9  -
Rikenellaceae_Acetobacteroides                   -          LKAP-TSAKG2_H04_018_2018_2 -               27     802      21     803       5     824    1440    +    3.2e-105  351.1  15.1  -
Thermaceae_Rhabdothermus                         -          LKAP-TSAKG2_H04_018_2018_2 -               27     830      21     847       6     848    1472    +    4.5e-105  350.8  15.9  -
Microscillaceae_Microscilla                      -          LKAP-TSAKG2_H04_018_2018_2 -               27     785      21     798       5     818    1455    +    7.3e-105  349.7  15.7  -
Thermaceae_Vulcanithermus                        -          LKAP-TSAKG2_H04_018_2018_2 -               35     836      22     847       6     848    1481    +    1.4e-104  348.9  14.2  -
Flavobacteriaceae_Soonwooa                       -          LKAP-TSAKG2_H04_018_2018_2 -               28     853      14     847       4     848    1449    +    2.3e-104  348.1  15.1  -
Thermoflexaceae_Thermoflexus                     -          LKAP-TSAKG2_H04_018_2018_2 -               57     838      64     847      44     848    1466    +    2.7e-104  348.2  15.5  -
Porphyromonadaceae_Tannerella                    -          LKAP-TSAKG2_H04_018_2018_2 -               43     829      15     798       5     825    1466    +      3e-104  347.8  16.0  -
Chroococcales_Chalicogloea                       -          LKAP-TSAKG2_H04_018_2018_2 -               34     815      17     847       4     848    1442    +      3e-104  347.6  14.9  -
Oligosphaeraceae_Oligosphaera                    -          LKAP-TSAKG2_H04_018_2018_2 -               27     826      21     848       4     848    1434    +    3.5e-104  347.5  15.6  -
Erysipelotrichaceae_Allobaculum                  -          LKAP-TSAKG2_H04_018_2018_2 -               27     845      21     847       6     848    1479    +    4.8e-104  346.9  15.7  -
Eggerthellaceae_Asaccharobacter                  -          LKAP-TSAKG2_H04_018_2018_2 -               47     846      21     847       4     848    1428    +    7.2e-104  346.7  15.3  -
Eggerthellaceae_Adlercreutzia                    -          LKAP-TSAKG2_H04_018_2018_2 -               47     846      21     847       4     848    1469    +    8.2e-104  346.6  15.3  -
Flavobacteriaceae_Cruoricaptor                   -          LKAP-TSAKG2_H04_018_2018_2 -               12     777      21     800      12     823    1535    +      9e-104  346.1  15.4  -
Eggerthellaceae_Parvibacter                      -          LKAP-TSAKG2_H04_018_2018_2 -               30     834      18     847       4     848    1442    +    1.4e-103  345.8  15.6  -
Erysipelotrichaceae_Kandleria                    -          LKAP-TSAKG2_H04_018_2018_2 -               27     848      21     847       4     848    1450    +    1.4e-103  345.6  15.2  -
Anaeroplasmataceae_Asteroleplasma                -          LKAP-TSAKG2_H04_018_2018_2 -               54     871      21     847       3     848    1470    +    1.8e-103  345.3  15.4  -
Synergistaceae_Fretibacterium                    -          LKAP-TSAKG2_H04_018_2018_2 -               77     825      64     847      40     848    1440    +    1.9e-103  345.2  15.9  -
Cytophagaceae_Siphonobacter                      -          LKAP-TSAKG2_H04_018_2018_2 -               13     751      63     799      51     819    1351    +    2.6e-103  344.8  15.9  -
Filobacteriaceae_Filobacterium                   -          LKAP-TSAKG2_H04_018_2018_2 -               46     868      21     847       5     848    1521    +      3e-103  344.3  15.5  -
Eubacteriaceae_Faecalitalea                      -          LKAP-TSAKG2_H04_018_2018_2 -               54     887      21     847       6     848    1490    +    3.6e-103  344.2  16.0  -
Parachlamydiaceae_Parachlamydia                  -          LKAP-TSAKG2_H04_018_2018_2 -               48     880      22     848       2     848    1541    +    7.5e-103  343.0  15.7  -
Flavobacteriaceae_Flagellimonas                  -          LKAP-TSAKG2_H04_018_2018_2 -               48     867      21     847       5     848    1484    +    7.6e-103  343.0  15.2  -
Leptotrichiaceae_Sneathia                        -          LKAP-TSAKG2_H04_018_2018_2 -               35     838      21     847       9     848    1362    +    7.8e-103  343.1  16.1  -
Glycomycetaceae_Salilacibacter                   -          LKAP-TSAKG2_H04_018_2018_2 -               47     864      21     847       4     848    1494    +      9e-103  343.0  15.5  -
Eggerthellaceae_Denitrobacterium                 -          LKAP-TSAKG2_H04_018_2018_2 -               16     821      17     847       5     848    1413    +    9.2e-103  343.0  15.6  -
Bifidobacteriaceae_Neoscardovia                  -          LKAP-TSAKG2_H04_018_2018_2 -                6     773      65     847      59     848    1342    +    9.4e-103  342.9  15.2  -
Coriobacteriaceae_Coriobacterium                 -          LKAP-TSAKG2_H04_018_2018_2 -               23     825      16     847       4     848    1435    +      1e-102  343.3  15.8  -
Rikenellaceae_Anaerocella                        -          LKAP-TSAKG2_H04_018_2018_2 -               27     858      15     847       4     848    1451    +    1.7e-102  341.8  14.6  -
Clostridiales_Gallicola                          -          LKAP-TSAKG2_H04_018_2018_2 -               23     844      19     847       5     848    1357    +    1.7e-102  342.0  15.2  -
Pseudonocardiaceae_Longimycelium                 -          LKAP-TSAKG2_H04_018_2018_2 -               43     794      18     847       4     848    1454    +    1.8e-102  341.9  15.8  -
