# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_D06_042_2018_2 -               33     880      24     870      13     871    1491    +           0 1080.9  16.8  -
Filobacteriaceae_Filobacterium                   -          LKAP-TSAKG2_D06_042_2018_2 -               86     888      58     864      36     871    1521    +    1.6e-110  368.4  16.8  -
Erysipelotrichaceae_Longibaculum                 -          LKAP-TSAKG2_D06_042_2018_2 -               61     875      57     863      37     871    1465    +    2.5e-110  368.0  17.2  -
Erysipelotrichaceae_Dubosiella                   -          LKAP-TSAKG2_D06_042_2018_2 -               58     869      60     863      39     871    1460    +    4.7e-110  367.0  17.4  -
Erysipelotrichaceae_Kandleria                    -          LKAP-TSAKG2_D06_042_2018_2 -               56     867      61     863      40     871    1450    +    4.8e-110  367.0  16.7  -
Chthonomonadaceae_Chthonomonas                   -          LKAP-TSAKG2_D06_042_2018_2 -                7     838      25     864      20     871    1411    +    4.9e-110  367.0  17.3  -
Anaerolineaceae_Bellilinea                       -          LKAP-TSAKG2_D06_042_2018_2 -               57     847      58     860      34     871    1425    +    5.8e-110  366.9  17.1  -
Parachlamydiaceae_Neochlamydia                   -          LKAP-TSAKG2_D06_042_2018_2 -               72     892      62     863      41     871    1529    +      1e-109  365.9  16.6  -
Chlorobiaceae_Chloroherpeton                     -          LKAP-TSAKG2_D06_042_2018_2 -               77     831      66     863      45     871    1403    +      2e-109  364.9  17.2  -
Sphaerobacteraceae_Nitrolancea                   -          LKAP-TSAKG2_D06_042_2018_2 -               84     874      64     868      34     871    1470    +    2.2e-109  364.9  17.0  -
Leptotrichiaceae_Hypnocyclicus                   -          LKAP-TSAKG2_D06_042_2018_2 -                5     757      91     863      87     871    1213    +    2.8e-109  364.5  14.9  -
Erysipelotrichaceae_Ileibacterium                -          LKAP-TSAKG2_D06_042_2018_2 -               38     868      24     863      13     871    1459    +    2.9e-109  364.5  16.8  -
Rikenellaceae_Mucinivorans                       -          LKAP-TSAKG2_D06_042_2018_2 -               54     884      24     864      10     871    1511    +    3.6e-109  364.0  16.5  -
Erysipelotrichaceae_Faecalibaculum               -          LKAP-TSAKG2_D06_042_2018_2 -               78     889      61     863      40     871    1487    +    5.3e-109  363.6  17.4  -
Cytophagaceae_Rudanella                          -          LKAP-TSAKG2_D06_042_2018_2 -               35     830      63     861      39     871    1387    +    6.3e-109  363.4  17.2  -
Petrotogaceae_Petrotoga                          -          LKAP-TSAKG2_D06_042_2018_2 -               71     861      56     863      34     871    1487    +    7.6e-109  363.0  18.1  -
Flavobacteriaceae_Flagellimonas                  -          LKAP-TSAKG2_D06_042_2018_2 -               54     886      24     863      11     871    1484    +    1.2e-108  362.2  16.8  -
Porphyromonadaceae_Fermentimonas                 -          LKAP-TSAKG2_D06_042_2018_2 -               53     896      24     863      12     871    1523    +    2.3e-108  361.2  16.9  -
Rikenellaceae_Anaerocella                        -          LKAP-TSAKG2_D06_042_2018_2 -               75     878      58     864      36     871    1451    +    2.6e-108  361.1  16.0  -
Anaerolineaceae_Flexilinea                       -          LKAP-TSAKG2_D06_042_2018_2 -               53     844      58     866      36     871    1418    +    3.2e-108  361.4  17.5  -
Eggerthellaceae_Cryptobacterium                  -          LKAP-TSAKG2_D06_042_2018_2 -               77     866      58     866      34     871    1429    +    3.2e-108  361.1  16.6  -
Leptotrichiaceae_Oceanivirga                     -          LKAP-TSAKG2_D06_042_2018_2 -               67     873      39     863      19     871    1500    +    3.5e-108  360.8  17.6  -
Sphingobacteriaceae_Pseudosphingobacterium       -          LKAP-TSAKG2_D06_042_2018_2 -               85     886      58     863      36     871    1481    +    4.2e-108  360.5  16.8  -
Petrotogaceae_Oceanotoga                         -          LKAP-TSAKG2_D06_042_2018_2 -               49     870      25     863      12     871    1469    +    5.1e-108  360.4  17.0  -
Aquificaceae_Aquifex                             -          LKAP-TSAKG2_D06_042_2018_2 -               87     923      50     863      28     871    1564    +    5.8e-108  360.4  17.0  -
Erysipelotrichaceae_Eggerthia                    -          LKAP-TSAKG2_D06_042_2018_2 -               18     845      47     863      27     871    1506    +    7.7e-108  360.0  16.9  -
Anaerolineaceae_Leptolinea                       -          LKAP-TSAKG2_D06_042_2018_2 -               63     854      62     867      41     871    1426    +    1.2e-107  359.2  17.4  -
Planctomycetaceae_Rubripirellula                 -          LKAP-TSAKG2_D06_042_2018_2 -               39     872      25     863       9     871    1452    +      4e-107  357.1  16.8  -
Cytophagaceae_Fibrisoma                          -          LKAP-TSAKG2_D06_042_2018_2 -               74     871      61     861      39     871    1430    +    6.4e-107  356.7  16.4  -
Planctomycetaceae_Roseimaritima                  -          LKAP-TSAKG2_D06_042_2018_2 -               60     855      58     863      33     871    1449    +    1.1e-106  355.7  16.7  -
Cytophagaceae_Fibrella                           -          LKAP-TSAKG2_D06_042_2018_2 -               63     866      57     861      37     871    1319    +    2.3e-106  355.1  17.4  -
Erysipelotrichaceae_Coprobacillus                -          LKAP-TSAKG2_D06_042_2018_2 -               77     885      61     863      41     871    1485    +    5.6e-106  353.5  17.5  -
Planctomycetaceae_Gimesia                        -          LKAP-TSAKG2_D06_042_2018_2 -               62     874      54     863      32     871    1504    +    6.6e-106  353.1  16.9  -
Phycisphaeraceae_Phycisphaera                    -          LKAP-TSAKG2_D06_042_2018_2 -               63     849      62     868      39     871    1461    +    6.9e-106  353.4  16.7  -
Leptotrichiaceae_Sebaldella                      -          LKAP-TSAKG2_D06_042_2018_2 -               90     867      65     863      45     871    1502    +      2e-105  351.8  17.5  -
Planctomycetaceae_Mariniblastus                  -          LKAP-TSAKG2_D06_042_2018_2 -               34     849      26     863      10     871    1439    +    3.7e-105  350.8  15.9  -
Deinococcaceae_Deinobacterium                    -          LKAP-TSAKG2_D06_042_2018_2 -               55     849      60     864      38     871    1461    +    4.9e-105  350.5  17.1  -
Lactobacillaceae_Sharpea                         -          LKAP-TSAKG2_D06_042_2018_2 -               57     867      62     863      42     871    1460    +    7.7e-105  349.9  17.3  -
Planctomycetaceae_Thermostilla                   -          LKAP-TSAKG2_D06_042_2018_2 -               80     870      60     863      37     871    1490    +    9.4e-105  349.6  17.2  -
Chloroflexales_Kallotenue                        -          LKAP-TSAKG2_D06_042_2018_2 -               55     842      63     868      41     871    1355    +    1.4e-104  349.4  17.3  -
Aquificaceae_Hydrogenobaculum                    -          LKAP-TSAKG2_D06_042_2018_2 -               65     879      63     863      42     871    1436    +    1.9e-104  348.7  17.1  -
Prevotellaceae_Hallella                          -          LKAP-TSAKG2_D06_042_2018_2 -               31     873      24     861      11     871    1463    +    2.5e-104  348.1  16.6  -
Simkaniaceae_Simkania                            -          LKAP-TSAKG2_D06_042_2018_2 -               67     906      42     863      20     871    1545    +      3e-104  347.8  16.7  -
Tepidisphaeraceae_Tepidisphaera                  -          LKAP-TSAKG2_D06_042_2018_2 -               74     864      59     868      37     871    1491    +    1.5e-103  345.7  16.6  -
Planctomycetaceae_Planctomicrobium               -          LKAP-TSAKG2_D06_042_2018_2 -               50     853      24     863      11     871    1426    +      2e-103  345.2  16.9  -
Petrotogaceae_Defluviitoga                       -          LKAP-TSAKG2_D06_042_2018_2 -               83     870      62     863      39     871    1475    +    4.5e-103  344.1  17.1  -
Eggerthellaceae_Senegalimassilia                 -          LKAP-TSAKG2_D06_042_2018_2 -                3     740     110     868     107     871    1341    +      1e-102  343.0  14.3  -
Erysipelotrichaceae_Catenibacterium              -          LKAP-TSAKG2_D06_042_2018_2 -               82     884      66     863      45     871    1485    +    1.4e-102  342.0  17.5  -
Waddliaceae_Waddlia                              -          LKAP-TSAKG2_D06_042_2018_2 -               91     924      63     869      42     871    1557    +    1.7e-102  342.0  16.7  -
Porphyromonadaceae_Gabonibacter                  -          LKAP-TSAKG2_D06_042_2018_2 -               87     885      58     861      36     871    1487    +    4.1e-102  340.9  16.6  -
Planctomycetaceae_Planctopirus                   -          LKAP-TSAKG2_D06_042_2018_2 -               78     881      63     863      43     871    1528    +    5.3e-102  340.4  16.7  -
Gemmataceae_Zavarzinella                         -          LKAP-TSAKG2_D06_042_2018_2 -               79     847      63     863      42     871    1426    +      7e-102  339.9  16.5  -
Gemmataceae_Fimbriiglobus                        -          LKAP-TSAKG2_D06_042_2018_2 -               69     842      63     863      43     871    1390    +    1.4e-101  339.2  16.7  -
Hydrogenothermaceae_Venenivibrio                 -          LKAP-TSAKG2_D06_042_2018_2 -               53     857      24     864      11     871    1506    +    2.1e-100  335.3  16.5  -
Parvularculaceae_Amphiplicatus                   -          LKAP-TSAKG2_D06_042_2018_2 -               85     631      59     642      39     662    1284    +    2.2e-100  335.4  15.2  -
Isosphaeraceae_Isosphaera                        -          LKAP-TSAKG2_D06_042_2018_2 -               70     876      59     863      39     871    1511    +    2.3e-100  335.2  17.1  -
Gemmataceae_Gemmata                              -          LKAP-TSAKG2_D06_042_2018_2 -               76     848      63     863      43     871    1491    +    4.7e-100  333.9  17.2  -
Cytophagaceae_Huanghella                         -          LKAP-TSAKG2_D06_042_2018_2 -               30     832      58     861      38     871    1425    +     6.2e-98  326.9  17.0  -
Planctomycetaceae_Schlesneria                    -          LKAP-TSAKG2_D06_042_2018_2 -               76     880      63     863      41     871    1446    +     1.1e-95  319.5  16.9  -
Isosphaeraceae_Paludisphaera                     -          LKAP-TSAKG2_D06_042_2018_2 -               73     867      61     863      39     871    1503    +     6.1e-95  317.0  16.8  -
Bacteroidales_Phocaeicola                        -          LKAP-TSAKG2_D06_042_2018_2 -               57     892      26     861      13     871    1497    +     2.4e-94  315.1  16.2  -
Isosphaeraceae_Aquisphaera                       -          LKAP-TSAKG2_D06_042_2018_2 -               65     869      50     863      30     871    1480    +     2.6e-94  315.2  16.8  -
Gemmataceae_Telmatocola                          -          LKAP-TSAKG2_D06_042_2018_2 -               71     853      64     863      44     871    1422    +     2.1e-91  305.3  16.8  -
Methanocaldococcaceae_Methanotorris              -          LKAP-TSAKG2_D06_042_2018_2 -               78     842      66     863      48     870    1476    +     1.3e-78  262.8  16.9  -
Methanocaldococcaceae_Methanocaldococcus         -          LKAP-TSAKG2_D06_042_2018_2 -               81     850      63     863      42     870    1428    +     2.6e-76  255.5  16.5  -
Methanococcaceae_Methanothermococcus             -          LKAP-TSAKG2_D06_042_2018_2 -               70     834      66     863      60     870    1392    +     4.4e-76  254.4  17.0  -
Methanococcaceae_Methanococcus                   -          LKAP-TSAKG2_D06_042_2018_2 -               53     819      65     863      45     870    1395    +       1e-74  249.7  16.7  -
