# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               28     977      20     966       7     966    1491    +           0 1208.7  18.5  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_B06_046_2018_2 -               20     962      20     965       7     966    1446    +           0 1079.1  18.6  -
Thermaceae_Rhabdothermus                         -          LKAP-TSAKG2_B06_046_2018_2 -               28     946      20     958       7     966    1472    +    1.7e-136  454.9  18.8  -
Eggerthellaceae_Adlercreutzia                    -          LKAP-TSAKG2_B06_046_2018_2 -               48     959      20     955       5     962    1469    +    1.8e-136  454.8  18.8  -
Blastocatellaceae_Tellurimicrobium               -          LKAP-TSAKG2_B06_046_2018_2 -               48     963      20     950       6     964    1485    +    2.4e-136  454.1  19.1  -
Chitinophagaceae_Arvibacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               30     962      19     950       5     964    1470    +    2.5e-136  454.2  18.7  -
Eggerthellaceae_Parvibacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               35     947      19     955       5     962    1442    +    2.7e-136  454.1  19.1  -
Synergistaceae_Fretibacterium                    -          LKAP-TSAKG2_B06_046_2018_2 -               77     940      62     957      39     963    1440    +    4.6e-136  453.3  19.8  -
Oligosphaeraceae_Oligosphaera                    -          LKAP-TSAKG2_B06_046_2018_2 -               30     939      22     956       9     964    1434    +    6.7e-136  452.6  19.0  -
Flavobacteriaceae_Pseudozobellia                 -          LKAP-TSAKG2_B06_046_2018_2 -                6     943      20     955      16     963    1401    +    9.1e-136  452.2  18.9  -
Eggerthellaceae_Denitrobacterium                 -          LKAP-TSAKG2_B06_046_2018_2 -               22     934      20     955       6     961    1413    +    2.2e-135  451.1  19.0  -
Sporolactobacillaceae_Sinobaca                   -          LKAP-TSAKG2_B06_046_2018_2 -              107    1038      62     959      41     965    1531    +    2.2e-135  450.9  18.6  -
Glycomycetaceae_Haloglycomyces                   -          LKAP-TSAKG2_B06_046_2018_2 -               12     925      42     958      29     965    1421    +    3.1e-135  450.6  18.5  -
Glycomycetaceae_Salininema                       -          LKAP-TSAKG2_B06_046_2018_2 -               48     979      20     958       6     965    1492    +    4.9e-135  449.9  18.7  -
Petrotogaceae_Petrotoga                          -          LKAP-TSAKG2_B06_046_2018_2 -               38     956      20     956      10     962    1487    +    5.3e-135  449.8  20.2  -
Flammeovirgaceae_Rapidithrix                     -          LKAP-TSAKG2_B06_046_2018_2 -                8     962      21     950      14     964    1465    +    7.5e-135  449.2  18.7  -
Eggerthellaceae_Paraeggerthella                  -          LKAP-TSAKG2_B06_046_2018_2 -               27     941      19     955       5     962    1427    +    1.1e-134  448.7  19.3  -
Chitinophagaceae_Haoranjiania                    -          LKAP-TSAKG2_B06_046_2018_2 -               47     977      19     950       5     964    1489    +    1.3e-134  448.4  19.0  -
Sphingobacteriaceae_Pelobium                     -          LKAP-TSAKG2_B06_046_2018_2 -               48     974      20     952       7     964    1481    +    1.5e-134  448.4  19.7  -
Thermoflexaceae_Thermoflexus                     -          LKAP-TSAKG2_B06_046_2018_2 -               57     952      62     956      42     962    1466    +    2.2e-134  448.0  19.2  -
Flavobacteriaceae_Ornithobacterium               -          LKAP-TSAKG2_B06_046_2018_2 -               32     966      12     952       4     963    1462    +    2.6e-134  447.2  19.1  -
Coriobacteriaceae_Coriobacterium                 -          LKAP-TSAKG2_B06_046_2018_2 -               29     938      19     955       5     963    1435    +      4e-134  447.4  19.4  -
Isosphaeraceae_Singulisphaera                    -          LKAP-TSAKG2_B06_046_2018_2 -               68     959      62     955      39     963    1432    +    4.5e-134  446.5  18.6  -
Microscillaceae_Microscilla                      -          LKAP-TSAKG2_B06_046_2018_2 -               29     937      21     950       7     964    1455    +      5e-134  446.4  18.7  -
Mesoaciditogaceae_Athalassotoga                  -          LKAP-TSAKG2_B06_046_2018_2 -               31     968      21     956       6     962    1500    +      5e-134  446.7  19.3  -
Cytophagaceae_Arcticibacterium                   -          LKAP-TSAKG2_B06_046_2018_2 -               27     950      19     949       5     963    1439    +    5.5e-134  446.2  18.9  -
Propionibacteriaceae_Granulicoccus               -          LKAP-TSAKG2_B06_046_2018_2 -                2     874      72     958      71     965    1315    +    5.5e-134  446.4  17.6  -
Prolixibacteraceae_Roseimarinus                  -          LKAP-TSAKG2_B06_046_2018_2 -               18     956      12     956       4     964    1442    +    6.3e-134  446.1  18.7  -
Balneicellaceae_Balneicella                      -          LKAP-TSAKG2_B06_046_2018_2 -               32     973      20     956       8     964    1505    +    7.3e-134  445.9  18.8  -
Synergistaceae_Aminiphilus                       -          LKAP-TSAKG2_B06_046_2018_2 -               48     953      20     955       7     964    1416    +      1e-133  445.5  19.5  -
Balneolaceae_Rhodohalobacter                     -          LKAP-TSAKG2_B06_046_2018_2 -               28     948      20     950       5     962    1456    +    1.2e-133  445.4  19.2  -
Cytophagaceae_Meniscus                           -          LKAP-TSAKG2_B06_046_2018_2 -               31     956      19     953       4     961    1418    +    1.3e-133  445.0  18.8  -
Flavobacteriaceae_Bergeyella                     -          LKAP-TSAKG2_B06_046_2018_2 -                4     936      21     950      18     963    1446    +    1.8e-133  444.4  18.8  -
Bernardetiaceae_Bernardetia                      -          LKAP-TSAKG2_B06_046_2018_2 -               28     957      20     950       5     964    1483    +    2.1e-133  444.2  18.6  -
Parachlamydiaceae_Parachlamydia                  -          LKAP-TSAKG2_B06_046_2018_2 -               77     992      63     955      39     964    1541    +    2.1e-133  444.3  18.5  -
Erysipelotrichaceae_Kandleria                    -          LKAP-TSAKG2_B06_046_2018_2 -               28     961      20     955       6     964    1450    +    2.1e-133  444.4  18.7  -
Erysipelotrichaceae_Allobaculum                  -          LKAP-TSAKG2_B06_046_2018_2 -               28     963      20     960       7     964    1479    +    3.1e-133  443.7  18.9  -
Bifidobacteriaceae_Bombiscardovia                -          LKAP-TSAKG2_B06_046_2018_2 -               11     921      26     957      15     963    1420    +    3.7e-133  443.7  19.5  -
Porphyromonadaceae_Muribaculum                   -          LKAP-TSAKG2_B06_046_2018_2 -               25     926      57     950      37     962    1460    +    3.8e-133  443.8  18.5  -
Eubacteriaceae_Faecalitalea                      -          LKAP-TSAKG2_B06_046_2018_2 -               55    1000      20     955       7     963    1490    +    4.1e-133  443.4  19.4  -
Rhodothermaceae_Longimonas                       -          LKAP-TSAKG2_B06_046_2018_2 -               28     951      20     947       6     960    1457    +      1e-132  441.9  18.6  -
Leptotrichiaceae_Sneathia                        -          LKAP-TSAKG2_B06_046_2018_2 -               36     951      20     955       7     964    1362    +    1.1e-132  442.0  20.1  -
Erysipelotrichaceae_Longibaculum                 -          LKAP-TSAKG2_B06_046_2018_2 -               38     973      21     959       7     964    1465    +    1.5e-132  441.7  19.2  -
Synergistaceae_Rarimicrobium                     -          LKAP-TSAKG2_B06_046_2018_2 -               42     914      54     956      32     964    1392    +    1.7e-132  441.5  19.8  -
Flavobacteriaceae_Soonwooa                       -          LKAP-TSAKG2_B06_046_2018_2 -               37     960      19     950       4     963    1449    +    2.4e-132  440.9  19.0  -
Anaeroplasmataceae_Asteroleplasma                -          LKAP-TSAKG2_B06_046_2018_2 -               56     986      21     957       7     964    1470    +    3.4e-132  440.5  18.6  -
Parachlamydiaceae_Neochlamydia                   -          LKAP-TSAKG2_B06_046_2018_2 -               42     987      21     956       7     965    1529    +    4.8e-132  440.0  18.6  -
Planctomycetaceae_Rubinisphaera                  -          LKAP-TSAKG2_B06_046_2018_2 -               48     948      20     955       7     964    1488    +    6.2e-132  439.7  19.0  -
Erysipelotrichaceae_Dubosiella                   -          LKAP-TSAKG2_B06_046_2018_2 -               31     964      20     956       7     963    1460    +    1.2e-131  438.5  19.7  -
Leptotrichiaceae_Caviibacter                     -          LKAP-TSAKG2_B06_046_2018_2 -               48     968      20     955       7     963    1499    +    1.3e-131  438.6  20.3  -
Porphyromonadaceae_Tannerella                    -          LKAP-TSAKG2_B06_046_2018_2 -               51     986      19     954       7     963    1466    +    1.7e-131  438.0  19.2  -
Flavobacteriaceae_Cruoricaptor                   -          LKAP-TSAKG2_B06_046_2018_2 -               13     929      20     952      10     959    1535    +    4.2e-131  436.7  18.6  -
Rikenellaceae_Acetobacteroides                   -          LKAP-TSAKG2_B06_046_2018_2 -               27     945      19     946       6     961    1440    +    7.5e-131  436.1  18.3  -
Cytophagaceae_Siphonobacter                      -          LKAP-TSAKG2_B06_046_2018_2 -               13     901      61     950      49     964    1351    +    9.6e-131  435.7  19.2  -
Filobacteriaceae_Filobacterium                   -          LKAP-TSAKG2_B06_046_2018_2 -               47     974      20     949       6     964    1521    +      1e-130  435.3  19.0  -
Erysipelotrichaceae_Ileibacterium                -          LKAP-TSAKG2_B06_046_2018_2 -               33     961      20     954       8     962    1459    +    1.4e-130  435.1  18.9  -
Rikenellaceae_Mucinivorans                       -          LKAP-TSAKG2_B06_046_2018_2 -               48     972      19     950       5     962    1511    +    1.8e-130  434.6  18.7  -
Erysipelotrichaceae_Eggerthia                    -          LKAP-TSAKG2_B06_046_2018_2 -                3     939      21     955      19     964    1506    +    2.3e-130  434.7  19.4  -
Sphaerobacteraceae_Nitrolancea                   -          LKAP-TSAKG2_B06_046_2018_2 -               48     962      20     955       6     966    1470    +    2.4e-130  434.5  19.1  -
Planctomycetaceae_Pirellula                      -          LKAP-TSAKG2_B06_046_2018_2 -               48     972      20     961       7     966    1510    +      3e-130  434.2  18.9  -
Flavobacteriaceae_Flagellimonas                  -          LKAP-TSAKG2_B06_046_2018_2 -               48     979      19     955       6     963    1484    +    4.5e-130  433.3  18.9  -
Rikenellaceae_Anaerocella                        -          LKAP-TSAKG2_B06_046_2018_2 -               35     964      19     949       5     964    1451    +    4.6e-130  433.2  18.1  -
Erysipelotrichaceae_Faecalibaculum               -          LKAP-TSAKG2_B06_046_2018_2 -               48     982      20     954       7     962    1487    +    5.5e-130  433.2  19.3  -
Eggerthellaceae_Cryptobacterium                  -          LKAP-TSAKG2_B06_046_2018_2 -               41     959      19     956       5     963    1429    +      6e-130  433.1  18.9  -
Cytophagaceae_Rudanella                          -          LKAP-TSAKG2_B06_046_2018_2 -                9     920      20     950      13     964    1387    +    7.1e-130  432.8  19.5  -
Leptotrichiaceae_Hypnocyclicus                   -          LKAP-TSAKG2_B06_046_2018_2 -                5     857      92     961      88     965    1213    +    1.4e-129  431.8  16.8  -
Chthonomonadaceae_Chthonomonas                   -          LKAP-TSAKG2_B06_046_2018_2 -                2     931      21     955      20     962    1411    +    1.5e-129  431.8  19.7  -
Deinococcaceae_Deinobacterium                    -          LKAP-TSAKG2_B06_046_2018_2 -               27     947      19     960       5     966    1461    +    3.9e-129  430.4  19.1  -
Sphingobacteriaceae_Pseudosphingobacterium       -          LKAP-TSAKG2_B06_046_2018_2 -               47     977      20     952       6     964    1481    +    4.1e-129  430.2  19.1  -
