# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F05_037_2017_1 -               27     941       9     916       2     936    1526    +           0 1073.9  28.9  -
Petrotogaceae_Oceanotoga                         -          LKAP-GUTHK2_F05_037_2017_1 -               82     912      71     926      50     946    1469    +    7.7e-107  356.6  24.0  -
Planctomycetaceae_Pirellula                      -          LKAP-GUTHK2_F05_037_2017_1 -               83     921      74     933      53     947    1510    +      8e-107  356.7  23.6  -
Flavobacteriaceae_Planktosalinus                 -          LKAP-GUTHK2_F05_037_2017_1 -               84     929      73     930      52     946    1479    +      9e-107  356.2  23.7  -
Chitinophagaceae_Niveitalea                      -          LKAP-GUTHK2_F05_037_2017_1 -               90     938      73     932      53     947    1494    +    9.7e-107  356.2  23.6  -
Flavobacteriaceae_Sabulilitoribacter             -          LKAP-GUTHK2_F05_037_2017_1 -               65     908      72     930      52     946    1439    +    1.4e-106  355.5  23.6  -
Flavobacteriaceae_Aureicoccus                    -          LKAP-GUTHK2_F05_037_2017_1 -               87     933      72     930      52     946    1477    +    1.6e-106  355.4  23.3  -
Bernardetiaceae_Bernardetia                      -          LKAP-GUTHK2_F05_037_2017_1 -               63     915      72     930      51     946    1483    +    2.9e-106  354.4  23.4  -
Flavobacteriaceae_Hanstruepera                   -          LKAP-GUTHK2_F05_037_2017_1 -               78     922      74     930      53     946    1493    +    2.9e-106  354.6  23.5  -
Flavobacteriaceae_Maripseudobacter               -          LKAP-GUTHK2_F05_037_2017_1 -               86     937      72     930      52     946    1489    +    5.4e-106  353.7  23.9  -
Planctomycetaceae_Planctomicrobium               -          LKAP-GUTHK2_F05_037_2017_1 -               79     897      70     928      30     945    1426    +    5.9e-106  353.8  23.8  -
Flavobacteriaceae_Imtechella                     -          LKAP-GUTHK2_F05_037_2017_1 -               77     936      74     930      53     946    1435    +    7.1e-106  353.3  23.8  -
Flavobacteriaceae_Snuella                        -          LKAP-GUTHK2_F05_037_2017_1 -               69     909      74     930      54     946    1440    +    7.7e-106  353.1  23.2  -
Prolixibacteraceae_Roseimarinus                  -          LKAP-GUTHK2_F05_037_2017_1 -               44     920      44     941      22     948    1442    +      1e-105  352.8  24.1  -
Cytophagaceae_Rudanella                          -          LKAP-GUTHK2_F05_037_2017_1 -               32     881      74     932      53     947    1387    +      1e-105  352.9  23.4  -
Flavobacteriaceae_Geojedonia                     -          LKAP-GUTHK2_F05_037_2017_1 -               54     909      65     930      43     946    1440    +    1.1e-105  352.6  24.1  -
Porphyromonadaceae_Microbacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               84     933      72     928      51     946    1488    +    1.6e-105  352.2  23.8  -
Flavobacteriaceae_Spongiivirga                   -          LKAP-GUTHK2_F05_037_2017_1 -               67     911      72     930      52     946    1405    +    2.4e-105  351.5  23.7  -
Flavobacteriaceae_Meridianimaribacter            -          LKAP-GUTHK2_F05_037_2017_1 -               79     925      72     930      52     946    1470    +    3.9e-105  350.7  23.2  -
Flavobacteriaceae_Arcticiflavibacter             -          LKAP-GUTHK2_F05_037_2017_1 -               87     933      72     930      52     946    1483    +    4.2e-105  350.6  23.1  -
Flavobacteriaceae_Zhouia                         -          LKAP-GUTHK2_F05_037_2017_1 -               80     925      74     930      54     946    1478    +    8.2e-105  349.8  23.2  -
Prolixibacteraceae_Draconibacterium              -          LKAP-GUTHK2_F05_037_2017_1 -               86     930      73     928      29     946    1486    +    9.9e-105  349.3  24.3  -
Flavobacteriaceae_Citreitalea                    -          LKAP-GUTHK2_F05_037_2017_1 -               40     909      39     930      18     946    1440    +    1.4e-104  348.9  24.3  -
Chitinophagaceae_Parafilimonas                   -          LKAP-GUTHK2_F05_037_2017_1 -               73     920      74     932      53     947    1461    +    1.5e-104  348.7  23.3  -
Rikenellaceae_Rikenella                          -          LKAP-GUTHK2_F05_037_2017_1 -              103     945      74     928      53     946    1472    +    2.3e-104  348.2  23.8  -
Flavobacteriaceae_Oceanihabitans                 -          LKAP-GUTHK2_F05_037_2017_1 -               87     933      72     930      52     946    1514    +    2.4e-104  348.1  23.5  -
Flavobacteriaceae_Bergeyella                     -          LKAP-GUTHK2_F05_037_2017_1 -               49     892      73     927      53     946    1446    +    4.1e-104  347.3  23.7  -
Flavobacteriaceae_Chishuiella                    -          LKAP-GUTHK2_F05_037_2017_1 -               84     928      73     930      51     946    1480    +    9.4e-104  346.1  23.5  -
Flavobacteriaceae_Antarcticimonas                -          LKAP-GUTHK2_F05_037_2017_1 -               76     923      72     930      52     946    1468    +    1.2e-103  345.7  24.5  -
Crocinitomicaceae_Salinirepens                   -          LKAP-GUTHK2_F05_037_2017_1 -               72     916      73     930      53     946    1450    +    1.7e-103  345.3  23.7  -
Cytophagales_Thermoflexibacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               84     931      72     932      52     947    1516    +    2.1e-103  345.0  23.6  -
Flavobacteriaceae_Aestuariibaculum               -          LKAP-GUTHK2_F05_037_2017_1 -               85     929      72     930      52     946    1482    +    3.5e-103  344.2  23.2  -
Rikenellaceae_Acetobacteroides                   -          LKAP-GUTHK2_F05_037_2017_1 -               49     906      61     928      38     946    1440    +    3.8e-103  344.4  24.7  -
Cytophagaceae_Rhabdobacter                       -          LKAP-GUTHK2_F05_037_2017_1 -               56     905      74     932      51     947    1434    +    5.2e-103  343.9  24.6  -
Flavobacteriaceae_Costertonia                    -          LKAP-GUTHK2_F05_037_2017_1 -               69     913      74     930      53     946    1482    +    5.9e-103  343.7  23.8  -
Flavobacteriaceae_Joostella                      -          LKAP-GUTHK2_F05_037_2017_1 -               62     906      74     930      54     946    1427    +    6.4e-103  343.5  22.9  -
Flavobacteriaceae_Flavicella                     -          LKAP-GUTHK2_F05_037_2017_1 -               26     870      72     930      54     946    1375    +    6.5e-103  343.6  23.3  -
Cytophagaceae_Fibrella                           -          LKAP-GUTHK2_F05_037_2017_1 -               67     917      73     932      52     947    1319    +    6.6e-103  343.7  24.0  -
Planctomycetaceae_Schlesneria                    -          LKAP-GUTHK2_F05_037_2017_1 -               75     924      74     928      27     945    1446    +    9.5e-103  343.0  24.8  -
Flavobacteriaceae_Pustulibacterium               -          LKAP-GUTHK2_F05_037_2017_1 -               38     882      74     930      54     946    1421    +    9.7e-103  342.8  23.0  -
Flavobacteriaceae_Algitalea                      -          LKAP-GUTHK2_F05_037_2017_1 -               67     913      72     930      52     946    1444    +    9.8e-103  342.8  23.2  -
Flavobacteriaceae_Aquaticitalea                  -          LKAP-GUTHK2_F05_037_2017_1 -               54     907      65     930      43     946    1439    +    9.8e-103  343.0  24.5  -
Filobacteriaceae_Filobacterium                   -          LKAP-GUTHK2_F05_037_2017_1 -               90     944      74     940      53     948    1521    +    1.2e-102  342.5  23.8  -
Cryomorphaceae_Luteibaculum                      -          LKAP-GUTHK2_F05_037_2017_1 -               76     922      72     930      52     946    1453    +    1.3e-102  342.6  23.4  -
Flavobacteriaceae_Hoppeia                        -          LKAP-GUTHK2_F05_037_2017_1 -               50     920      41     930      19     946    1489    +    1.3e-102  342.3  25.0  -
Flavobacteriaceae_Vitellibacter                  -          LKAP-GUTHK2_F05_037_2017_1 -               83     934      74     930      54     946    1511    +    1.5e-102  342.3  23.3  -
Flavobacteriaceae_Marinirhabdus                  -          LKAP-GUTHK2_F05_037_2017_1 -               70     915      72     930      51     946    1446    +    1.7e-102  342.1  23.8  -
Flavobacteriaceae_Litoribaculum                  -          LKAP-GUTHK2_F05_037_2017_1 -               83     926      72     930      52     946    1447    +    1.7e-102  342.0  23.7  -
Flavobacteriaceae_Leptobacterium                 -          LKAP-GUTHK2_F05_037_2017_1 -               83     928      73     930      53     946    1437    +    2.1e-102  341.8  23.5  -
Flavobacteriaceae_Algoriella                     -          LKAP-GUTHK2_F05_037_2017_1 -               85     928      74     930      54     946    1483    +    7.9e-102  339.8  23.5  -
Flavobacteriaceae_Gelatiniphilus                 -          LKAP-GUTHK2_F05_037_2017_1 -               90     934      74     930      54     946    1487    +      1e-101  339.3  23.2  -
Flavobacteriaceae_Maritimimonas                  -          LKAP-GUTHK2_F05_037_2017_1 -               57     901      72     930      52     946    1416    +    1.1e-101  339.3  23.5  -
Isosphaeraceae_Aquisphaera                       -          LKAP-GUTHK2_F05_037_2017_1 -               78     913      75     928      55     946    1480    +    1.5e-101  339.3  23.2  -
Flavobacteriaceae_Ascidiimonas                   -          LKAP-GUTHK2_F05_037_2017_1 -               66     911      73     930      52     946    1442    +    1.6e-101  338.8  22.9  -
Flavobacteriaceae_Frondibacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               65     909      74     930      54     946    1440    +    2.7e-101  338.0  23.0  -
Flavobacteriaceae_Xanthomarina                   -          LKAP-GUTHK2_F05_037_2017_1 -               78     922      72     930      52     946    1461    +    3.2e-101  337.9  23.8  -
Flavobacteriaceae_Weeksella                      -          LKAP-GUTHK2_F05_037_2017_1 -               85     930      74     930      53     946    1509    +    5.1e-101  337.2  23.0  -
Flavobacteriaceae_Fulvibacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               24     870      72     930      54     946    1408    +    7.1e-101  336.6  23.1  -
Isosphaeraceae_Isosphaera                        -          LKAP-GUTHK2_F05_037_2017_1 -               74     920      75     928      55     946    1511    +    8.2e-101  336.8  23.9  -
Flavobacteriaceae_Corallibacter                  -          LKAP-GUTHK2_F05_037_2017_1 -               77     923      72     930      52     946    1463    +    1.1e-100  336.0  22.9  -
Flavobacteriaceae_Mangrovimonas                  -          LKAP-GUTHK2_F05_037_2017_1 -               91     937      72     930      52     946    1487    +    1.5e-100  335.6  23.6  -
Flavobacteriaceae_Neptunitalea                   -          LKAP-GUTHK2_F05_037_2017_1 -               64     907      73     930      53     946    1438    +    1.6e-100  335.6  23.8  -
Flavobacteriaceae_Pibocella                      -          LKAP-GUTHK2_F05_037_2017_1 -               66     916      72     930      52     946    1447    +      2e-100  335.2  23.3  -
Flavobacteriaceae_Ichthyenterobacterium          -          LKAP-GUTHK2_F05_037_2017_1 -               91     937      72     930      52     946    1488    +    2.7e-100  334.7  23.2  -
Cytophagaceae_Fibrisoma                          -          LKAP-GUTHK2_F05_037_2017_1 -               75     922      74     932      52     947    1430    +    3.7e-100  334.5  23.5  -
Flavobacteriaceae_Jejuia                         -          LKAP-GUTHK2_F05_037_2017_1 -               87     930      72     930      52     946    1480    +    4.2e-100  334.1  23.4  -
Flavobacteriaceae_Croceibacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               93     937      74     930      53     946    1521    +     1.4e-99  332.5  23.6  -
