# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               29     951      21     947       7     947    1491    +           0 1175.2  19.2  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_B11_093_2018_2 -               25     937      24     947       8     947    1446    +           0 1062.4  19.2  -
Marinilabiliaceae_Geofilum                       -          LKAP-TSAKG2_B11_093_2018_2 -               33     942      24     947       8     947    1440    +    8.1e-139  462.3  19.1  -
Flavobacteriaceae_Maripseudobacter               -          LKAP-TSAKG2_B11_093_2018_2 -               53     970      23     947       6     947    1489    +    8.5e-139  462.2  19.0  -
Flavobacteriaceae_Imtechella                     -          LKAP-TSAKG2_B11_093_2018_2 -               45     969      24     947       7     947    1435    +    9.6e-139  462.0  19.3  -
Caldisericaceae_Caldisericum                     -          LKAP-TSAKG2_B11_093_2018_2 -               30     967      22     947       6     947    1481    +      1e-138  461.8  19.0  -
Flavobacteriaceae_Sabulilitoribacter             -          LKAP-TSAKG2_B11_093_2018_2 -               32     941      23     947       6     947    1439    +      1e-138  461.9  19.1  -
Flavobacteriaceae_Fulvibacter                    -          LKAP-TSAKG2_B11_093_2018_2 -               24     903      65     947      45     947    1408    +      1e-138  461.8  19.9  -
Cytophagaceae_Pseudarcicella                     -          LKAP-TSAKG2_B11_093_2018_2 -               19     898      64     947      50     947    1345    +    1.1e-138  461.9  19.9  -
Flavobacteriaceae_Jejudonia                      -          LKAP-TSAKG2_B11_093_2018_2 -               31     947      22     947       6     947    1445    +    1.1e-138  461.7  19.0  -
Lentimicrobiaceae_Lentimicrobium                 -          LKAP-TSAKG2_B11_093_2018_2 -               69     946      67     947      46     947    1446    +    1.2e-138  461.6  19.6  -
Verrucomicrobiaceae_Verrucomicrobium             -          LKAP-TSAKG2_B11_093_2018_2 -               30     945      24     947       8     947    1492    +    1.3e-138  461.6  19.3  -
Propionibacteriaceae_Propioniciclava             -          LKAP-TSAKG2_B11_093_2018_2 -               78     940      67     947      46     947    1453    +    1.6e-138  461.3  18.8  -
Ichthyobacteriaceae_Ichthyobacterium             -          LKAP-TSAKG2_B11_093_2018_2 -               51     971      22     947       7     947    1521    +    1.7e-138  461.2  18.7  -
Cytophagaceae_Fluviimonas                        -          LKAP-TSAKG2_B11_093_2018_2 -               24     902      67     947      53     947    1401    +      2e-138  460.9  19.3  -
Anaerolineaceae_Ornatilinea                      -          LKAP-TSAKG2_B11_093_2018_2 -               82     949      65     947      43     947    1462    +    2.2e-138  461.1  20.2  -
Cytophagales_Chryseolinea                        -          LKAP-TSAKG2_B11_093_2018_2 -               42     954      21     947       7     947    1472    +    2.6e-138  460.6  19.0  -
Flavobacteriaceae_Antarcticimonas                -          LKAP-TSAKG2_B11_093_2018_2 -               43     956      23     947       6     947    1468    +    3.7e-138  459.9  19.4  -
Oscillatoriales_Crinalium                        -          LKAP-TSAKG2_B11_093_2018_2 -               58     903      68     947      48     947    1446    +    4.1e-138  460.1  19.6  -
Verrucomicrobiales_Limisphaera                   -          LKAP-TSAKG2_B11_093_2018_2 -               42     942      67     947      46     947    1410    +    4.3e-138  460.2  19.5  -
Synergistaceae_Pyramidobacter                    -          LKAP-TSAKG2_B11_093_2018_2 -               75     925      63     947      40     947    1445    +    4.4e-138  459.8  20.2  -
Flavobacteriaceae_Aureitalea                     -          LKAP-TSAKG2_B11_093_2018_2 -               34     949      22     947       6     947    1392    +    5.2e-138  459.6  19.3  -
Flavobacteriaceae_Eudoraea                       -          LKAP-TSAKG2_B11_093_2018_2 -               11     924      31     947      21     947    1393    +    5.6e-138  459.5  18.8  -
Halobacteroidaceae_Halonatronum                  -          LKAP-TSAKG2_B11_093_2018_2 -               51     930      68     947      47     947    1414    +    6.1e-138  459.2  19.3  -
Puniceicoccaceae_Cerasicoccus                    -          LKAP-TSAKG2_B11_093_2018_2 -               73     955      68     947      48     947    1469    +    6.5e-138  459.2  19.5  -
Chitinophagaceae_Cnuella                         -          LKAP-TSAKG2_B11_093_2018_2 -               92     971      66     947      45     947    1493    +    6.8e-138  459.4  19.7  -
Fimbriimonadaceae_Fimbriimonas                   -          LKAP-TSAKG2_B11_093_2018_2 -               62     925      67     947      46     947    1443    +    7.3e-138  459.1  19.7  -
Marinilabiliaceae_Mangroviflexus                 -          LKAP-TSAKG2_B11_093_2018_2 -               33     942      24     947       9     947    1440    +      1e-137  458.6  19.4  -
Flavobacteriaceae_Aurantiacicella                -          LKAP-TSAKG2_B11_093_2018_2 -                2     916      25     947      24     947    1381    +      1e-137  458.5  19.5  -
Flavobacteriaceae_Sediminibacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               66     946      66     947      45     947    1444    +    1.2e-137  458.3  19.8  -
Eubacteriaceae_Holdemanella                      -          LKAP-TSAKG2_B11_093_2018_2 -               78     983      44     947      23     947    1487    +    1.3e-137  458.3  19.3  -
Acetobacteraceae_Neoasaia                        -          LKAP-TSAKG2_B11_093_2018_2 -               54     750      66     797      43     802    1457    +    1.4e-137  458.4  17.2  -
Flavobacteriaceae_Algitalea                      -          LKAP-TSAKG2_B11_093_2018_2 -               29     946      21     947       5     947    1444    +    1.4e-137  458.0  18.8  -
Chitinivibrionaceae_Chitinivibrio                -          LKAP-TSAKG2_B11_093_2018_2 -               41     966      24     947       8     947    1488    +    1.5e-137  458.1  19.2  -
Selenomonadaceae_Schwartzia                      -          LKAP-TSAKG2_B11_093_2018_2 -               35     968      24     947       7     947    1489    +    1.6e-137  457.9  19.6  -
Anaerolineaceae_Levilinea                        -          LKAP-TSAKG2_B11_093_2018_2 -               60     924      65     947      44     947    1424    +      2e-137  457.8  19.9  -
Thermaceae_Vulcanithermus                        -          LKAP-TSAKG2_B11_093_2018_2 -               80     934      65     947      44     947    1481    +      2e-137  457.7  18.3  -
Verrucomicrobiaceae_Roseimicrobium               -          LKAP-TSAKG2_B11_093_2018_2 -               34     945      25     947       9     947    1457    +    2.2e-137  457.6  19.2  -
Flavobacteriaceae_Neptunitalea                   -          LKAP-TSAKG2_B11_093_2018_2 -               32     940      23     947       7     947    1438    +    2.3e-137  457.5  19.2  -
Thermoflexaceae_Thermoflexus                     -          LKAP-TSAKG2_B11_093_2018_2 -               10     936      15     947       7     947    1466    +    2.7e-137  457.6  19.4  -
Peptoniphilaceae_Ezakiella                       -          LKAP-TSAKG2_B11_093_2018_2 -               76     939      61     947      39     947    1367    +    2.8e-137  457.2  19.1  -
Marinilabiliaceae_Thermophagus                   -          LKAP-TSAKG2_B11_093_2018_2 -               52     970      23     947       7     947    1488    +    2.8e-137  457.1  18.8  -
Soortiaceae_Soortia                              -          LKAP-TSAKG2_B11_093_2018_2 -               94     981      70     947      50     947    1516    +    2.8e-137  457.1  19.4  -
Thermaceae_Rhabdothermus                         -          LKAP-TSAKG2_B11_093_2018_2 -               70     928      62     947      39     947    1472    +    3.2e-137  457.3  19.5  -
Brevinemataceae_Brevinema                        -          LKAP-TSAKG2_B11_093_2018_2 -               52     961      24     947       9     947    1490    +    3.6e-137  456.8  19.7  -
Acidaminococcaceae_Succinispira                  -          LKAP-TSAKG2_B11_093_2018_2 -               68     967      67     947      45     947    1495    +    4.9e-137  456.3  19.1  -
Flavobacteriaceae_Litoribaculum                  -          LKAP-TSAKG2_B11_093_2018_2 -               49     959      22     947       6     947    1447    +      5e-137  456.2  18.9  -
Marinilabiliaceae_Alkaliflexus                   -          LKAP-TSAKG2_B11_093_2018_2 -               56     971      21     947       5     947    1467    +    6.2e-137  456.0  19.1  -
Porphyromonadaceae_Macellibacteroides            -          LKAP-TSAKG2_B11_093_2018_2 -               44     961      23     947       7     947    1502    +    6.6e-137  456.1  19.0  -
Cytophagaceae_Rhodonellum                        -          LKAP-TSAKG2_B11_093_2018_2 -                3     872      71     944      69     947    1350    +    7.1e-137  455.9  19.1  -
Cyclobacteriaceae_Aquiflexum                     -          LKAP-TSAKG2_B11_093_2018_2 -               82     959      66     947      45     947    1459    +    1.1e-136  455.4  19.5  -
Porphyromonadaceae_Microbacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               50     967      24     947       7     947    1488    +    1.2e-136  455.2  19.0  -
Synergistaceae_Fretibacterium                    -          LKAP-TSAKG2_B11_093_2018_2 -               75     923      64     947      43     947    1440    +    1.6e-136  454.8  20.6  -
Eggerthellaceae_Asaccharobacter                  -          LKAP-TSAKG2_B11_093_2018_2 -               84     944      64     947      40     947    1428    +    1.6e-136  454.9  19.3  -
Cryomorphaceae_Owenweeksia                       -          LKAP-TSAKG2_B11_093_2018_2 -               35     950      21     947       5     947    1482    +    1.6e-136  454.5  18.7  -
Anaerolineaceae_Pelolinea                        -          LKAP-TSAKG2_B11_093_2018_2 -               70     936      65     947      44     947    1432    +    1.7e-136  454.8  19.8  -
Eggerthellaceae_Adlercreutzia                    -          LKAP-TSAKG2_B11_093_2018_2 -               84     944      64     947      40     947    1469    +    1.8e-136  454.8  19.3  -
Bifidobacteriaceae_Neoscardovia                  -          LKAP-TSAKG2_B11_093_2018_2 -                6     871      67     947      63     947    1342    +      2e-136  454.4  20.0  -
Anaerolineaceae_Longilinea                       -          LKAP-TSAKG2_B11_093_2018_2 -               61     926      65     947      43     947    1422    +      2e-136  454.6  20.5  -
Selenomonadaceae_Centipeda                       -          LKAP-TSAKG2_B11_093_2018_2 -               28     968      24     947       8     947    1494    +    2.2e-136  454.1  19.1  -
Deferribacteraceae_Seleniivibrio                 -          LKAP-TSAKG2_B11_093_2018_2 -               35     926      66     947      45     947    1474    +    2.6e-136  453.7  20.1  -
Marinifilaceae_Ancylomarina                      -          LKAP-TSAKG2_B11_093_2018_2 -               32     948      23     947       7     947    1450    +    2.8e-136  453.8  18.3  -
Sporolactobacillaceae_Sinobaca                   -          LKAP-TSAKG2_B11_093_2018_2 -              105    1019      64     947      44     947    1531    +    3.1e-136  453.7  19.6  -
Blastocatellaceae_Tellurimicrobium               -          LKAP-TSAKG2_B11_093_2018_2 -               89     954      67     947      46     947    1485    +    3.1e-136  453.7  19.7  -
Bifidobacteriaceae_Gardnerella                   -          LKAP-TSAKG2_B11_093_2018_2 -               59     966      22     947       7     947    1475    +    3.9e-136  453.4  18.8  -
Chitinophagaceae_Dinghuibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               86     965      66     947      28     947    1487    +    5.8e-136  452.8  18.9  -
Chitinophagaceae_Parafilimonas                   -          LKAP-TSAKG2_B11_093_2018_2 -               35     950      22     947       6     947    1461    +    2.1e-135  450.8  18.9  -
Flavobacteriaceae_Spongiiferula                  -          LKAP-TSAKG2_B11_093_2018_2 -               29     942      21     947       5     947    1441    +    2.1e-135  450.9  19.2  -
Flavobacteriaceae_Bergeyella                     -          LKAP-TSAKG2_B11_093_2018_2 -                8     927      24     947      17     947    1446    +    2.2e-135  450.7  18.8  -
