# target name                                    accession  query name              accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------    -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Pseudoalteromonadaceae_Pseudoalteromonas         -          LKAP.g-Gut1_E11_087.seq -               27    1020       6    1010       3    1011    1461    +           0 1027.4  11.3  -
Vibrionaceae_Vibrio                              -          LKAP.g-Gut1_E11_087.seq -               27    1036       6    1010       2    1011    1466    +      1e-303 1008.7  11.9  -
Flavobacteriaceae_Aquaticitalea                  -          LKAP.g-Gut1_E11_087.seq -               52     950      46     948      24     969    1439    +    9.8e-118  392.7  12.9  -
Sphaerobacteraceae_Nitrolancea                   -          LKAP.g-Gut1_E11_087.seq -               84    1012      61    1002      41    1011    1470    +    9.9e-118  392.8  12.1  -
Chthonomonadaceae_Chthonomonas                   -          LKAP.g-Gut1_E11_087.seq -               36     942      55     964      34     990    1411    +    1.1e-117  392.6  12.4  -
Eggerthellaceae_Denitrobacterium                 -          LKAP.g-Gut1_E11_087.seq -               27     935      16     954       3     975    1413    +    1.1e-117  392.6  13.3  -
Cytophagaceae_Lacihabitans                       -          LKAP.g-Gut1_E11_087.seq -                5     919      62     978      58    1001    1337    +    1.3e-117  392.1  11.6  -
Petrotogaceae_Petrotoga                          -          LKAP.g-Gut1_E11_087.seq -               44     957      12     955       4     975    1487    +    1.4e-117  392.2  13.5  -
Eubacteriaceae_Holdemanella                      -          LKAP.g-Gut1_E11_087.seq -               92    1001      53     956      28     976    1487    +    1.7e-117  391.8  12.4  -
Cytophagaceae_Rhodonellum                        -          LKAP.g-Gut1_E11_087.seq -                3     886      63     950      61     972    1350    +    1.9e-117  391.7  12.6  -
Flavobacteriaceae_Snuella                        -          LKAP.g-Gut1_E11_087.seq -               62     951      52     947      31     968    1440    +    2.1e-117  391.5  12.8  -
Flavobacteriaceae_Eudoraea                       -          LKAP.g-Gut1_E11_087.seq -               34     934      51     948      30     970    1393    +    2.2e-117  391.4  12.8  -
Porphyromonadaceae_Muribaculum                   -          LKAP.g-Gut1_E11_087.seq -               16     921      45     942      32     963    1460    +    2.8e-117  391.4  13.9  -
Eggerthellaceae_Cryptobacterium                  -          LKAP.g-Gut1_E11_087.seq -               45     962      14     957       3     978    1429    +    2.9e-117  391.2  12.3  -
Sphingobacteriaceae_Nubsella                     -          LKAP.g-Gut1_E11_087.seq -               47     967      51     973      25     995    1422    +    2.9e-117  391.1  12.3  -
Porphyromonadaceae_Macellibacteroides            -          LKAP.g-Gut1_E11_087.seq -               74     972      49     949      25     969    1502    +    3.3e-117  391.0  13.1  -
Marinilabiliaceae_Mangroviflexus                 -          LKAP.g-Gut1_E11_087.seq -               34     948      12     944       3     965    1440    +    3.6e-117  390.8  13.6  -
Flavobacteriaceae_Bergeyella                     -          LKAP.g-Gut1_E11_087.seq -               50     939      59     950      38     970    1446    +      4e-117  390.5  12.5  -
Chitinophagaceae_Heliimonas                      -          LKAP.g-Gut1_E11_087.seq -               62     955      56     950      36     973    1456    +      5e-117  390.1  12.3  -
Flavobacteriaceae_Aureivirga                     -          LKAP.g-Gut1_E11_087.seq -               27     923      50     948      30     969    1308    +    6.1e-117  390.0  12.9  -
Flavobacteriaceae_Arenitalea                     -          LKAP.g-Gut1_E11_087.seq -               81     976      47     948      26     969    1483    +    7.5e-117  389.6  12.8  -
Flavobacteriaceae_Robertkochia                   -          LKAP.g-Gut1_E11_087.seq -               69     955      59     947      38     968    1480    +    8.8e-117  389.4  12.9  -
Flavobacteriaceae_Postechiella                   -          LKAP.g-Gut1_E11_087.seq -               63     955      53     948      31     968    1443    +    8.9e-117  389.4  12.9  -
Flavobacteriaceae_Confluentibacter               -          LKAP.g-Gut1_E11_087.seq -               66     950      58     948      31     968    1438    +    9.5e-117  389.3  12.8  -
Erysipelotrichaceae_Solobacterium                -          LKAP.g-Gut1_E11_087.seq -               89     983      59     957      39     977    1487    +    1.1e-116  389.3  12.2  -
Chitinophagaceae_Parasediminibacterium           -          LKAP.g-Gut1_E11_087.seq -               42     934      55     949      35     970    1402    +    1.1e-116  389.3  12.6  -
Cytophagaceae_Telluribacter                      -          LKAP.g-Gut1_E11_087.seq -               61     950      60     948      40     971    1451    +    1.1e-116  389.2  12.5  -
Chitinophagaceae_Niveitalea                      -          LKAP.g-Gut1_E11_087.seq -               81     980      49     950      26     970    1494    +    1.4e-116  388.8  12.6  -
Cytophagaceae_Arcticibacterium                   -          LKAP.g-Gut1_E11_087.seq -               67     976      59     972      38     997    1439    +    1.6e-116  388.5  12.2  -
Flavobacteriaceae_Pustulibacterium               -          LKAP.g-Gut1_E11_087.seq -                2     924       7     947       6     968    1421    +    2.1e-116  388.1  13.1  -
Cryomorphaceae_Salibacter                        -          LKAP.g-Gut1_E11_087.seq -               65     958      53     948      27     968    1448    +    2.7e-116  388.0  12.8  -
Flavobacteriaceae_Gangjinia                      -          LKAP.g-Gut1_E11_087.seq -               33     962      12     947       3     968    1479    +    4.3e-116  387.0  12.9  -
Microscillaceae_Microscilla                      -          LKAP.g-Gut1_E11_087.seq -               43     951      33     961      13     990    1455    +    5.4e-116  386.7  12.6  -
Leptotrichiaceae_Oceanivirga                     -          LKAP.g-Gut1_E11_087.seq -               93    1017      62    1004      42    1011    1500    +      6e-116  386.7  11.4  -
Marinilabiliaceae_Thermophagus                   -          LKAP.g-Gut1_E11_087.seq -               85     981      53     949      30     969    1488    +    6.2e-116  386.6  13.2  -
Flavobacteriaceae_Gelatiniphilus                 -          LKAP.g-Gut1_E11_087.seq -               84     977      53     948      31     970    1487    +    6.9e-116  386.3  12.8  -
Flavobacteriaceae_Sabulilitoribacter             -          LKAP.g-Gut1_E11_087.seq -               48     951      40     948      20     969    1439    +    7.3e-116  386.4  13.3  -
Chitinophagaceae_Vibrionimonas                   -          LKAP.g-Gut1_E11_087.seq -                2     935       6     949       5     969    1409    +    7.6e-116  386.4  13.1  -
Balneicellaceae_Balneicella                      -          LKAP.g-Gut1_E11_087.seq -               67     968      47     948      22     970    1505    +    1.1e-115  385.8  12.9  -
Flavobacteriaceae_Ascidiimonas                   -          LKAP.g-Gut1_E11_087.seq -               66     990      58     983      37    1003    1442    +    1.2e-115  385.6  12.3  -
Hydrogenothermaceae_Venenivibrio                 -          LKAP.g-Gut1_E11_087.seq -               63     952      23     955       3     977    1506    +    1.2e-115  385.9  12.2  -
Marinilabiliaceae_Alkaliflexus                   -          LKAP.g-Gut1_E11_087.seq -               64     977      20     944       4     965    1467    +    1.6e-115  385.3  13.3  -
Chitinophagaceae_Asinibacterium                  -          LKAP.g-Gut1_E11_087.seq -               54     956      46     949      21     969    1441    +    1.7e-115  385.4  12.8  -
Porphyromonadaceae_Tannerella                    -          LKAP.g-Gut1_E11_087.seq -               87     993      53     959      32     982    1466    +    2.2e-115  384.8  12.6  -
Flavobacteriaceae_Vitellibacter                  -          LKAP.g-Gut1_E11_087.seq -               83     976      59     947      39     966    1511    +    2.4e-115  384.7  12.7  -
Flavobacteriaceae_Antarcticimonas                -          LKAP.g-Gut1_E11_087.seq -               60     966      41     948      20     969    1468    +    2.7e-115  384.3  13.5  -
Marinilabiliaceae_Anaerophaga                    -          LKAP.g-Gut1_E11_087.seq -               53     985      11     948       3     969    1524    +    2.8e-115  384.5  13.6  -
Cryomorphaceae_Owenweeksia                       -          LKAP.g-Gut1_E11_087.seq -               38     961      15     949       3     970    1482    +    4.5e-115  383.7  13.1  -
Spartobacteria_Terrimicrobium                    -          LKAP.g-Gut1_E11_087.seq -               64     954      52     955      21     978    1418    +    5.6e-115  383.5  12.7  -
Porphyromonadaceae_Falsiporphyromonas            -          LKAP.g-Gut1_E11_087.seq -               40     982      12     957       3     978    1459    +    6.8e-115  383.3  13.0  -
Marinilabiliaceae_Marinilabilia                  -          LKAP.g-Gut1_E11_087.seq -               63     954      51     944      28     968    1449    +    7.3e-115  383.1  13.2  -
Planctomycetaceae_Schlesneria                    -          LKAP.g-Gut1_E11_087.seq -               76    1024      60    1003      39    1010    1446    +      9e-115  382.8  11.4  -
Porphyromonadaceae_Microbacter                   -          LKAP.g-Gut1_E11_087.seq -               74     984      47     955      24     975    1488    +      1e-114  382.7  12.8  -
Rikenellaceae_Mucinivorans                       -          LKAP.g-Gut1_E11_087.seq -               76    1012      49     991      27    1010    1511    +    1.1e-114  382.5  12.1  -
Chitinophagaceae_Hydrobacter                     -          LKAP.g-Gut1_E11_087.seq -               82     982      47     949      22     969    1348    +    1.2e-114  382.6  12.7  -
Prolixibacteraceae_Roseimarinus                  -          LKAP.g-Gut1_E11_087.seq -               61     952      55     949      13     970    1442    +    1.2e-114  382.4  12.9  -
Flavobacteriaceae_Cruoricaptor                   -          LKAP.g-Gut1_E11_087.seq -               29     926      45     946      25     966    1535    +    1.3e-114  382.2  13.5  -
Flavobacteriaceae_Zhouia                         -          LKAP.g-Gut1_E11_087.seq -               80     968      59     948      39     968    1478    +    1.6e-114  382.1  12.9  -
Chitinophagaceae_Parafilimonas                   -          LKAP.g-Gut1_E11_087.seq -               65     961      51     949      28     969    1461    +      2e-114  381.5  12.6  -
Flavobacteriaceae_Marixanthomonas                -          LKAP.g-Gut1_E11_087.seq -               38     935      49     946      26     962    1397    +    2.2e-114  381.4  12.9  -
Anaeroplasmataceae_Asteroleplasma                -          LKAP.g-Gut1_E11_087.seq -               62     987      38     956      18     977    1470    +    2.2e-114  381.6  12.7  -
Flavobacteriaceae_Flavicella                     -          LKAP.g-Gut1_E11_087.seq -               19     912      50     947      31     970    1375    +    2.3e-114  381.5  13.2  -
Leptotrichiaceae_Sneathia                        -          LKAP.g-Gut1_E11_087.seq -               77     961      62     963      42     998    1362    +    2.7e-114  381.2  11.9  -
Flavobacteriaceae_Aureicoccus                    -          LKAP.g-Gut1_E11_087.seq -               85     975      55     947      33     969    1477    +    2.9e-114  381.1  13.5  -
Anaerolineaceae_Flexilinea                       -          LKAP.g-Gut1_E11_087.seq -               56     986      58    1003      38    1011    1418    +    3.5e-114  381.3  12.1  -
Flavobacteriaceae_Joostella                      -          LKAP.g-Gut1_E11_087.seq -               62     948      59     947      38     968    1427    +    3.7e-114  380.8  12.5  -
Flavobacteriaceae_Aurantiacicella                -          LKAP.g-Gut1_E11_087.seq -               31     925      51     947      29     967    1381    +    5.7e-114  380.1  12.9  -
