# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-TSAKG2_C01_011_2018_2 -               46     888      25     866       5     866    1526    +           0 1061.7  23.4  -
Nautiliaceae_Cetia                               -          LKAP-TSAKG2_C01_011_2018_2 -               61     845      25     865       5     866    1482    +    8.4e-121  402.7  22.9  -
Thiotrichales_Fangia                             -          LKAP-TSAKG2_C01_011_2018_2 -               92     873      73     866      53     866    1515    +    9.3e-121  402.4  20.0  -
Puniceicoccaceae_Coraliomargarita                -          LKAP-TSAKG2_C01_011_2018_2 -               95     879      74     865      54     866    1457    +    1.1e-120  402.1  19.3  -
Oligoflexaceae_Oligoflexus                       -          LKAP-TSAKG2_C01_011_2018_2 -               64     848      74     866      53     866    1458    +    1.1e-120  402.2  20.0  -
Stigonematales_Iphinoe                           -          LKAP-TSAKG2_C01_011_2018_2 -               62     822      47     866      26     866    1446    +    1.1e-120  402.2  20.6  -
Rhodobacteraceae_Ascidiaceihabitans              -          LKAP-TSAKG2_C01_011_2018_2 -               52     798      71     866      50     866    1387    +    1.2e-120  402.1  19.9  -
Flavobacteriaceae_Seonamhaeicola                 -          LKAP-TSAKG2_C01_011_2018_2 -               68     843      72     865      52     866    1441    +    1.4e-120  401.5  19.8  -
Saprospiraceae_Aureispira                        -          LKAP-TSAKG2_C01_011_2018_2 -               74     810      51     803      31     822    1459    +    1.4e-120  402.1  22.3  -
Alcaligenaceae_Verticiella                       -          LKAP-TSAKG2_C01_011_2018_2 -               67     849      73     865      53     866    1454    +    1.9e-120  401.5  19.4  -
Rhodobacteraceae_Rubrimonas                      -          LKAP-TSAKG2_C01_011_2018_2 -               65     798      68     865      48     866    1318    +    1.9e-120  401.6  20.8  -
Cytophagaceae_Nibrella                           -          LKAP-TSAKG2_C01_011_2018_2 -               32     809      75     865      55     866    1358    +    2.2e-120  401.0  20.6  -
Chitinophagaceae_Flavisolibacter                 -          LKAP-TSAKG2_C01_011_2018_2 -               80     857      74     865      54     866    1465    +    2.4e-120  400.9  19.3  -
Pasteurellaceae_Frederiksenia                    -          LKAP-TSAKG2_C01_011_2018_2 -               71     853      72     865      52     866    1362    +    2.6e-120  401.2  20.4  -
Rhodobacteraceae_Epibacterium                    -          LKAP-TSAKG2_C01_011_2018_2 -               20     768      69     866      49     866    1326    +    2.7e-120  401.0  19.5  -
Rhodobacteraceae_Aquimixticola                   -          LKAP-TSAKG2_C01_011_2018_2 -               56     798      75     866      54     866    1388    +    2.8e-120  400.9  19.9  -
Flavobacteriaceae_Algibacter                     -          LKAP-TSAKG2_C01_011_2018_2 -               68     843      72     865      52     866    1441    +    2.8e-120  400.5  20.3  -
Nostocales_Phyllonema                            -          LKAP-TSAKG2_C01_011_2018_2 -               54     802      71     866      50     866    1414    +      3e-120  400.9  20.0  -
Opitutaceae_Alterococcus                         -          LKAP-TSAKG2_C01_011_2018_2 -               70     873      71     865      45     866    1482    +      3e-120  400.7  20.4  -
Pasteurellaceae_Muribacter                       -          LKAP-TSAKG2_C01_011_2018_2 -               71     847      72     865      52     866    1356    +    3.1e-120  400.8  19.6  -
Comamonadaceae_Macromonas                        -          LKAP-TSAKG2_C01_011_2018_2 -               85     870      72     865      52     866    1461    +    3.7e-120  400.3  19.9  -
Rhodobacteraceae_Nautella                        -          LKAP-TSAKG2_C01_011_2018_2 -               45     793      69     866      49     866    1426    +    3.9e-120  400.4  19.8  -
Anaerolineaceae_Longilinea                       -          LKAP-TSAKG2_C01_011_2018_2 -               62     827      73     866      53     866    1422    +    4.3e-120  400.4  20.3  -
Pasteurellaceae_Basfia                           -          LKAP-TSAKG2_C01_011_2018_2 -               73     855      72     865      52     866    1365    +    4.4e-120  400.3  20.3  -
Rhodobacteraceae_Pelagibaca                      -          LKAP-TSAKG2_C01_011_2018_2 -               73     819      71     866      49     866    1460    +      5e-120  399.9  20.3  -
Rhodobacteraceae_Sediminimonas                   -          LKAP-TSAKG2_C01_011_2018_2 -               50     792      74     866      52     866    1368    +    5.7e-120  399.8  19.9  -
Oscillatoriales_Alkalinema                       -          LKAP-TSAKG2_C01_011_2018_2 -               42     801      47     866      26     866    1456    +    6.1e-120  399.8  19.9  -
Cardiobacteriaceae_Dichelobacter                 -          LKAP-TSAKG2_C01_011_2018_2 -               75     853      74     865      54     866    1460    +    6.3e-120  400.0  20.3  -
Flammeovirgaceae_Perexilibacter                  -          LKAP-TSAKG2_C01_011_2018_2 -               88     867      72     865      52     866    1477    +    7.1e-120  399.5  20.4  -
Flavobacteriaceae_Winogradskyella                -          LKAP-TSAKG2_C01_011_2018_2 -               71     849      72     864      52     866    1448    +    7.6e-120  398.9  19.7  -
Rhodobacteraceae_Planktomarina                   -          LKAP-TSAKG2_C01_011_2018_2 -               49     797      69     866      49     866    1441    +    8.9e-120  399.2  19.9  -
Blastocatellaceae_Tellurimicrobium               -          LKAP-TSAKG2_C01_011_2018_2 -               72     855      50     866      28     866    1485    +    9.5e-120  399.0  20.7  -
Flavobacteriaceae_Psychroflexus                  -          LKAP-TSAKG2_C01_011_2018_2 -               67     848      72     863      52     866    1448    +      1e-119  398.4  20.1  -
Coriobacteriaceae_Coriobacterium                 -          LKAP-TSAKG2_C01_011_2018_2 -               52     823      51     865      31     866    1435    +      1e-119  399.5  21.2  -
Alcaligenaceae_Brackiella                        -          LKAP-TSAKG2_C01_011_2018_2 -               61     838      73     865      53     866    1473    +    1.1e-119  398.9  20.0  -
Rhodocyclaceae_Quatrionicoccus                   -          LKAP-TSAKG2_C01_011_2018_2 -               85     869      73     865      52     866    1477    +    1.1e-119  399.0  20.3  -
Oceanospirillaceae_Pseudospirillum               -          LKAP-TSAKG2_C01_011_2018_2 -               72     850      73     865      53     866    1459    +    1.2e-119  398.9  19.6  -
Chromatiaceae_Thioalkalicoccus                   -          LKAP-TSAKG2_C01_011_2018_2 -                3     784      77     865      75     866    1325    +    1.2e-119  398.8  18.8  -
Flavobacteriaceae_Salegentibacter                -          LKAP-TSAKG2_C01_011_2018_2 -               68     850      72     864      52     866    1471    +    1.3e-119  398.2  20.0  -
Chromatiaceae_Isochromatium                      -          LKAP-TSAKG2_C01_011_2018_2 -               40     771      75     816      55     836    1450    +    1.5e-119  398.3  21.7  -
Isosphaeraceae_Singulisphaera                    -          LKAP-TSAKG2_C01_011_2018_2 -               70     844      75     866      55     866    1432    +    1.6e-119  398.1  20.5  -
Rhodobacteraceae_Alkalimicrobium                 -          LKAP-TSAKG2_C01_011_2018_2 -               70     805      71     866      50     866    1411    +    1.7e-119  398.3  19.8  -
Flavobacteriaceae_Tamlana                        -          LKAP-TSAKG2_C01_011_2018_2 -               67     843      72     865      52     866    1474    +    1.8e-119  397.7  20.2  -
Burkholderiaceae_Paucimonas                      -          LKAP-TSAKG2_C01_011_2018_2 -               68     850      73     865      53     866    1488    +    1.9e-119  398.1  19.9  -
Neisseriaceae_Eikenella                          -          LKAP-TSAKG2_C01_011_2018_2 -               93     876      73     865      53     866    1503    +    2.1e-119  397.9  20.0  -
Flavobacteriaceae_Lutimonas                      -          LKAP-TSAKG2_C01_011_2018_2 -               72     844      73     858      62     866    1449    +    2.3e-119  397.5  20.0  -
Rhodobacteraceae_Oceanibulbus                    -          LKAP-TSAKG2_C01_011_2018_2 -               57     803      71     866      49     866    1379    +    2.5e-119  397.7  20.3  -
Flavobacteriaceae_Mesoflavibacter                -          LKAP-TSAKG2_C01_011_2018_2 -               72     845      73     862      52     866    1443    +    2.6e-119  397.4  20.0  -
Anaerolineaceae_Levilinea                        -          LKAP-TSAKG2_C01_011_2018_2 -               62     824      74     865      53     866    1424    +    3.1e-119  397.5  20.2  -
Synergistaceae_Pyramidobacter                    -          LKAP-TSAKG2_C01_011_2018_2 -               66     825      65     865       6     866    1445    +      4e-119  397.0  22.7  -
Chitinophagaceae_Lacibacter                      -          LKAP-TSAKG2_C01_011_2018_2 -               55     832      74     865      54     866    1412    +    4.3e-119  397.0  19.5  -
Anaerolineaceae_Leptolinea                       -          LKAP-TSAKG2_C01_011_2018_2 -               60     829      71     866      50     866    1426    +    4.4e-119  397.0  20.1  -
Brevinemataceae_Brevinema                        -          LKAP-TSAKG2_C01_011_2018_2 -               92     861      74     865      53     866    1490    +    4.5e-119  396.8  20.6  -
Pasteurellaceae_Necropsobacter                   -          LKAP-TSAKG2_C01_011_2018_2 -               32     807      73     865      53     866    1272    +    5.7e-119  396.7  20.7  -
Thermaceae_Marinithermus                         -          LKAP-TSAKG2_C01_011_2018_2 -               93     860      74     865      52     866    1493    +    5.9e-119  396.6  20.1  -
Rhodobacteraceae_Yangia                          -          LKAP-TSAKG2_C01_011_2018_2 -               39     786      71     866      49     866    1351    +    7.6e-119  396.2  20.3  -
Flammeovirgaceae_Flexithrix                      -          LKAP-TSAKG2_C01_011_2018_2 -               69     843      74     863      53     866    1478    +    8.1e-119  396.0  20.2  -
Mesoaciditogaceae_Athalassotoga                  -          LKAP-TSAKG2_C01_011_2018_2 -               36     852      26     865       6     866    1500    +    8.5e-119  396.1  22.7  -
Orbaceae_Frischella                              -          LKAP-TSAKG2_C01_011_2018_2 -               94     874      72     865      52     866    1534    +    9.4e-119  395.7  19.7  -
Comamonadaceae_Extensimonas                      -          LKAP-TSAKG2_C01_011_2018_2 -               66     849      73     865      53     866    1454    +    9.5e-119  395.7  19.8  -
Flavobacteriaceae_Empedobacter                   -          LKAP-TSAKG2_C01_011_2018_2 -               86     862      74     865      54     866    1484    +    9.5e-119  395.3  20.1  -
Cytophagales_Luteivirga                          -          LKAP-TSAKG2_C01_011_2018_2 -               42     818      74     865      53     866    1297    +    9.8e-119  395.8  20.5  -
Chitinophagaceae_Segetibacter                    -          LKAP-TSAKG2_C01_011_2018_2 -               77     855      74     865      54     866    1480    +      1e-118  395.8  18.7  -
Nautiliaceae_Nitratifractor                      -          LKAP-TSAKG2_C01_011_2018_2 -               74     834      73     866      51     866    1439    +      1e-118  395.5  19.4  -
Rhodobacteraceae_Pelagimonas                     -          LKAP-TSAKG2_C01_011_2018_2 -                7     777      22     866      17     866    1344    +    1.2e-118  395.4  20.3  -
Chroococcales_Chalicogloea                       -          LKAP-TSAKG2_C01_011_2018_2 -               76     813      82     865      62     866    1442    +    1.2e-118  395.2  18.7  -
Propionibacteriaceae_Granulicoccus               -          LKAP-TSAKG2_C01_011_2018_2 -                2     757      83     866      82     866    1315    +    1.4e-118  395.4  17.9  -
Verrucomicrobiales_Limisphaera                   -          LKAP-TSAKG2_C01_011_2018_2 -               37     842      69     865      49     866    1410    +    1.4e-118  395.6  20.1  -
