# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_A11_095_2018_2 -               12     919       7     912       2     912    1491    +           0 1158.4  21.1  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_A11_095_2018_2 -                6     905       9     912       4     912    1446    +           0 1032.0  21.1  -
Bifidobacteriaceae_Aeriscardovia                 -          LKAP-TSAKG2_A11_095_2018_2 -               23     905      14     912       3     912    1422    +    1.6e-133  445.0  21.3  -
Marinilabiliaceae_Marinilabilia                  -          LKAP-TSAKG2_A11_095_2018_2 -               21     915      16     911       5     912    1449    +    1.9e-133  444.4  20.5  -
Flavobacteriaceae_Kriegella                      -          LKAP-TSAKG2_A11_095_2018_2 -               18     882      47     912      28     912    1382    +      2e-133  444.3  19.8  -
Alicyclobacillaceae_Kyrpidia                     -          LKAP-TSAKG2_A11_095_2018_2 -               47     939      20     912       4     912    1528    +      2e-133  444.6  21.2  -
Propionibacteriaceae_Pseudopropionibacterium     -          LKAP-TSAKG2_A11_095_2018_2 -               25     904      16     912       3     912    1506    +      2e-133  444.3  20.8  -
Desulfurobacteriaceae_Phorcysia                  -          LKAP-TSAKG2_A11_095_2018_2 -                3     865      78     912      73     912    1349    +    2.2e-133  444.7  18.3  -
Fusobacteriaceae_Psychrilyobacter                -          LKAP-TSAKG2_A11_095_2018_2 -               12     850      55     912      42     912    1266    +    2.3e-133  444.2  20.9  -
Kiritimatiellaceae_Kiritimatiella                -          LKAP-TSAKG2_A11_095_2018_2 -               46     968      19     912       4     912    1556    +    2.3e-133  444.2  20.5  -
Ichthyobacteriaceae_Ichthyobacterium             -          LKAP-TSAKG2_A11_095_2018_2 -               37     939      12     912       4     912    1521    +    2.4e-133  444.1  20.3  -
Flavobacteriaceae_Ascidiimonas                   -          LKAP-TSAKG2_A11_095_2018_2 -               17     912      12     912       4     912    1442    +    2.4e-133  444.0  20.7  -
Balneolaceae_Fodinibius                          -          LKAP-TSAKG2_A11_095_2018_2 -                7     905      13     912       6     912    1466    +    2.8e-133  443.9  20.2  -
Lentimicrobiaceae_Lentimicrobium                 -          LKAP-TSAKG2_A11_095_2018_2 -               15     914      10     912       3     912    1446    +      3e-133  443.7  20.8  -
Oscillatoriales_Alkalinema                       -          LKAP-TSAKG2_A11_095_2018_2 -               17     867      12     911       3     912    1456    +    3.5e-133  443.7  20.6  -
Thermoanaerobacterales_Syntrophaceticus          -          LKAP-TSAKG2_A11_095_2018_2 -               29     913      20     912       4     912    1416    +    3.9e-133  443.4  20.5  -
Flavobacteriaceae_Coenonia                       -          LKAP-TSAKG2_A11_095_2018_2 -               37     930      12     912       3     912    1606    +    4.5e-133  443.1  20.2  -
Pyrinomonadaceae_Arenimicrobium                  -          LKAP-TSAKG2_A11_095_2018_2 -               47     955      20     912       5     912    1521    +    4.6e-133  443.2  20.2  -
Stigonematales_Iphinoe                           -          LKAP-TSAKG2_A11_095_2018_2 -               39     888      14     911       3     912    1446    +    4.8e-133  443.2  21.0  -
Propionibacteriaceae_Micropruina                 -          LKAP-TSAKG2_A11_095_2018_2 -               21     897      16     912       3     912    1438    +    4.8e-133  443.3  20.6  -
Propionibacteriaceae_Propionimicrobium           -          LKAP-TSAKG2_A11_095_2018_2 -               25     902      16     912       3     912    1502    +    5.3e-133  442.9  20.0  -
Flavobacteriaceae_Maripseudobacter               -          LKAP-TSAKG2_A11_095_2018_2 -               38     938      12     912       3     912    1489    +    5.4e-133  443.0  20.3  -
Porphyromonadaceae_Falsiporphyromonas            -          LKAP-TSAKG2_A11_095_2018_2 -               23     930      12     911       4     912    1459    +      6e-133  442.9  20.7  -
Cyclobacteriaceae_Mariniradius                   -          LKAP-TSAKG2_A11_095_2018_2 -               22     917      12     912       3     912    1359    +    6.1e-133  443.3  20.7  -
Clostridiales_Kallipyga                          -          LKAP-TSAKG2_A11_095_2018_2 -               93     917      64     912      41     912    1474    +    6.2e-133  442.8  20.3  -
Opitutaceae_Opitutus                             -          LKAP-TSAKG2_A11_095_2018_2 -               27     938      20     911       4     912    1480    +    8.6e-133  442.2  20.4  -
Sporomusaceae_Anaerosinus                        -          LKAP-TSAKG2_A11_095_2018_2 -               27     932      20     911       4     912    1511    +    1.1e-132  441.7  20.7  -
Flavobacteriaceae_Aurantiacicella                -          LKAP-TSAKG2_A11_095_2018_2 -                1     884      26     912      26     912    1381    +    1.1e-132  441.8  20.6  -
Cytophagaceae_Leadbetterella                     -          LKAP-TSAKG2_A11_095_2018_2 -               29     908      11     912       3     912    1457    +    1.2e-132  441.9  21.0  -
Rikenellaceae_Rikenella                          -          LKAP-TSAKG2_A11_095_2018_2 -               45     946      12     911       3     912    1472    +    1.3e-132  441.6  20.7  -
Flavobacteriaceae_Sabulilitoribacter             -          LKAP-TSAKG2_A11_095_2018_2 -               17     909      12     912       4     912    1439    +    1.4e-132  441.6  20.8  -
Halobacteroidaceae_Acetohalobium                 -          LKAP-TSAKG2_A11_095_2018_2 -               47     952      20     912       4     912    1525    +    1.4e-132  441.4  20.3  -
Oscillatoriales_Halospirulina                    -          LKAP-TSAKG2_A11_095_2018_2 -               17     868      12     911       3     912    1388    +    1.5e-132  441.6  21.2  -
Natranaerobiaceae_Natronovirga                   -          LKAP-TSAKG2_A11_095_2018_2 -               41     735     197     912     176     912    1225    +    1.6e-132  441.3  16.7  -
Chitinophagaceae_Cnuella                         -          LKAP-TSAKG2_A11_095_2018_2 -               35     939      10     912       3     912    1493    +    1.6e-132  441.6  20.8  -
Propionibacteriaceae_Raineyella                  -          LKAP-TSAKG2_A11_095_2018_2 -                5     868      27     912      23     912    1376    +    1.8e-132  441.2  20.5  -
Cytophagales_Chryseolinea                        -          LKAP-TSAKG2_A11_095_2018_2 -               29     922      12     912       3     912    1472    +    1.9e-132  441.2  20.5  -
Flavobacteriaceae_Antarcticimonas                -          LKAP-TSAKG2_A11_095_2018_2 -               28     924      12     912       3     912    1468    +    1.9e-132  440.9  20.8  -
Clostridiaceae_Asaccharospora                    -          LKAP-TSAKG2_A11_095_2018_2 -               54     906      20     912       4     912    1495    +      2e-132  440.9  20.2  -
Halobacteroidaceae_Halanaerobaculum              -          LKAP-TSAKG2_A11_095_2018_2 -               29     921      16     912       3     912    1498    +    2.2e-132  440.8  20.5  -
Flavobacteriaceae_Imtechella                     -          LKAP-TSAKG2_A11_095_2018_2 -               29     937      12     912       3     912    1435    +    2.7e-132  440.7  20.8  -
Sporomusaceae_Anaerospora                        -          LKAP-TSAKG2_A11_095_2018_2 -              122     984      64     911      43     912    1517    +    2.8e-132  440.4  20.0  -
Flavobacteriaceae_Vitellibacter                  -          LKAP-TSAKG2_A11_095_2018_2 -               33     935      12     912       3     912    1511    +    3.1e-132  440.4  20.7  -
Cryomorphaceae_Owenweeksia                       -          LKAP-TSAKG2_A11_095_2018_2 -               21     918      10     912       3     912    1482    +    3.4e-132  440.2  20.4  -
Trueperaceae_Truepera                            -          LKAP-TSAKG2_A11_095_2018_2 -               17     879      20     912       7     912    1461    +    3.5e-132  440.2  20.3  -
Cyclobacteriaceae_Mongoliitalea                  -          LKAP-TSAKG2_A11_095_2018_2 -                2     880      29     912      20     912    1386    +    3.9e-132  440.1  19.8  -
Actinospicaceae_Actinocrinis                     -          LKAP-TSAKG2_A11_095_2018_2 -                2     904      23     912      22     912    1433    +    4.4e-132  440.0  19.8  -
Ardenticatenia_Ardenticatena                     -          LKAP-TSAKG2_A11_095_2018_2 -               27     921      20     910       4     912    1453    +    4.6e-132  440.1  20.9  -
Cytophagaceae_Rhabdobacter                       -          LKAP-TSAKG2_A11_095_2018_2 -               31     903      21     912       4     912    1434    +    5.4e-132  439.7  20.5  -
Halobacteroidaceae_Sporohalobacter               -          LKAP-TSAKG2_A11_095_2018_2 -               47     949      20     912       4     912    1527    +    5.7e-132  439.5  20.4  -
Micromonosporaceae_Rhizocola                     -          LKAP-TSAKG2_A11_095_2018_2 -               40     918      16     912       3     912    1451    +    6.3e-132  439.5  21.2  -
Cytophagaceae_Taeseokella                        -          LKAP-TSAKG2_A11_095_2018_2 -                1     883      22     912      22     912    1385    +    6.9e-132  439.3  20.2  -
Erysipelotrichaceae_Solobacterium                -          LKAP-TSAKG2_A11_095_2018_2 -               48     931      21     911       6     912    1487    +    6.9e-132  439.4  19.8  -
Nocardiopsaceae_Allosalinactinospora             -          LKAP-TSAKG2_A11_095_2018_2 -               48     941      17     912       3     912    1485    +    8.1e-132  439.4  20.5  -
Cytophagaceae_Telluribacter                      -          LKAP-TSAKG2_A11_095_2018_2 -               23     908      11     912       3     912    1451    +    1.1e-131  438.8  20.5  -
Flavobacteriaceae_Litoribaculum                  -          LKAP-TSAKG2_A11_095_2018_2 -               35     927      12     912       3     912    1447    +    1.2e-131  438.3  20.4  -
Fimbriimonadaceae_Fimbriimonas                   -          LKAP-TSAKG2_A11_095_2018_2 -               31     893      19     912       4     912    1443    +    1.2e-131  438.5  20.0  -
Cytophagaceae_Lacihabitans                       -          LKAP-TSAKG2_A11_095_2018_2 -                5     847      67     912      63     912    1337    +    1.3e-131  438.3  20.2  -
Flavobacteriaceae_Pustulibacterium               -          LKAP-TSAKG2_A11_095_2018_2 -                6     883      26     912      20     912    1421    +    1.3e-131  438.3  20.1  -
Iamiaceae_Iamia                                  -          LKAP-TSAKG2_A11_095_2018_2 -               22     901      20     912       5     912    1474    +    1.4e-131  438.4  20.5  -
Flavobacteriaceae_Neptunitalea                   -          LKAP-TSAKG2_A11_095_2018_2 -               17     908      12     912       4     912    1438    +    1.5e-131  438.2  20.3  -
Propionibacteriaceae_Propioniciclava             -          LKAP-TSAKG2_A11_095_2018_2 -               30     908      16     912       3     912    1453    +    1.6e-131  438.1  19.7  -
Victivallaceae_Victivallis                       -          LKAP-TSAKG2_A11_095_2018_2 -               44     901      21     912       5     912    1456    +    1.7e-131  437.9  20.6  -
Flavobacteriaceae_Sediminibacter                 -          LKAP-TSAKG2_A11_095_2018_2 -               17     914      12     912       4     912    1444    +    2.2e-131  437.6  20.9  -
Caldisericaceae_Caldisericum                     -          LKAP-TSAKG2_A11_095_2018_2 -               21     934      15     911       4     912    1481    +    2.3e-131  437.4  20.5  -
Cytophagaceae_Rhodonellum                        -          LKAP-TSAKG2_A11_095_2018_2 -                3     839      68     906      66     912    1350    +    2.3e-131  437.6  19.0  -
Erysipelotrichaceae_Catenisphaera                -          LKAP-TSAKG2_A11_095_2018_2 -               27     921      20     911       3     912    1419    +    2.5e-131  437.5  21.2  -
Porphyromonadaceae_Microbacter                   -          LKAP-TSAKG2_A11_095_2018_2 -               34     934      12     911       4     912    1488    +    2.7e-131  437.4  20.2  -
Chitinophagaceae_Parafilimonas                   -          LKAP-TSAKG2_A11_095_2018_2 -               19     918      10     912       3     912    1461    +    3.1e-131  437.0  20.3  -
Flavobacteriaceae_Fulvibacter                    -          LKAP-TSAKG2_A11_095_2018_2 -               20     871      58     912      39     912    1408    +    3.4e-131  436.9  20.4  -
