# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_G08_052_2018_2 -               33     845      26     838      19     838    1491    +    2.2e-307 1020.7  16.6  -
Sphingobacteriaceae_Nubsella                     -          LKAP-TSAKG2_G08_052_2018_2 -               23     789      26     798      10     813    1422    +    4.1e-112  373.8  16.9  -
Propionibacteriaceae_Propionicimonas             -          LKAP-TSAKG2_G08_052_2018_2 -               47     838      26     837       9     838    1504    +    4.4e-112  373.7  16.3  -
Chrysiogenaceae_Desulfurispira                   -          LKAP-TSAKG2_G08_052_2018_2 -               54     782      67     798      45     825    1408    +    4.6e-112  373.5  16.8  -
Cytophagales_Chryseolinea                        -          LKAP-TSAKG2_G08_052_2018_2 -               45     807      26     794       8     814    1472    +    4.6e-112  373.6  16.7  -
Flavobacteriaceae_Hanstruepera                   -          LKAP-TSAKG2_G08_052_2018_2 -               39     816      27     802      12     822    1493    +    4.6e-112  373.6  16.7  -
Cytophagaceae_Jiulongibacter                     -          LKAP-TSAKG2_G08_052_2018_2 -               53     822      26     798       8     818    1508    +    5.2e-112  373.4  17.1  -
Cyclobacteriaceae_Mongoliitalea                  -          LKAP-TSAKG2_G08_052_2018_2 -                2     765      29     795      28     815    1386    +    5.3e-112  373.4  16.4  -
Flavobacteriaceae_Aurantiacicella                -          LKAP-TSAKG2_G08_052_2018_2 -                1     777      26     803      26     824    1381    +    5.5e-112  373.2  17.1  -
Cyclobacteriaceae_Mariniradius                   -          LKAP-TSAKG2_G08_052_2018_2 -               39     803      27     796      10     816    1359    +    5.9e-112  373.7  16.7  -
Porphyromonadaceae_Falsiporphyromonas            -          LKAP-TSAKG2_G08_052_2018_2 -               39     823      26     805      12     825    1459    +    6.1e-112  373.2  16.5  -
Sporomusaceae_Anaeroarcus                        -          LKAP-TSAKG2_G08_052_2018_2 -               62     854      65     837      44     838    1506    +    8.1e-112  372.6  16.4  -
Corynebacteriaceae_Turicella                     -          LKAP-TSAKG2_G08_052_2018_2 -               33     818      28     805      12     828    1461    +    9.2e-112  372.6  16.4  -
Elusimicrobiaceae_Elusimicrobium                 -          LKAP-TSAKG2_G08_052_2018_2 -               12     771      26     798      19     828    1395    +    9.2e-112  372.5  16.4  -
Sporomusaceae_Dendrosporobacter                  -          LKAP-TSAKG2_G08_052_2018_2 -               30     853      26     837      10     838    1506    +      1e-111  372.3  16.4  -
Prolixibacteraceae_Tangfeifania                  -          LKAP-TSAKG2_G08_052_2018_2 -               31     799      25     796       5     816    1446    +    1.1e-111  372.2  17.3  -
Chitinophagaceae_Crenotalea                      -          LKAP-TSAKG2_G08_052_2018_2 -               33     801      26     798       9     818    1447    +    1.1e-111  372.3  16.0  -
Flavobacteriaceae_Kriegella                      -          LKAP-TSAKG2_G08_052_2018_2 -               18     783      47     813      27     836    1382    +    1.2e-111  372.2  16.3  -
Ichthyobacteriaceae_Ichthyobacterium             -          LKAP-TSAKG2_G08_052_2018_2 -               53     832      26     805      12     837    1521    +    1.2e-111  372.1  16.3  -
Clostridiaceae_Intestinibacter                   -          LKAP-TSAKG2_G08_052_2018_2 -               54     772      59     798      37     822    1429    +    1.4e-111  371.9  16.6  -
Erysipelotrichaceae_Solobacterium                -          LKAP-TSAKG2_G08_052_2018_2 -               53     857      26     837       8     838    1487    +    1.4e-111  372.1  16.2  -
Thermoactinomycetaceae_Geothermomicrobium        -          LKAP-TSAKG2_G08_052_2018_2 -               83     807      63     803      42     825    1506    +    1.4e-111  372.1  16.5  -
Marinilabiliaceae_Anaerophaga                    -          LKAP-TSAKG2_G08_052_2018_2 -               53     840      26     808      12     828    1524    +    1.5e-111  371.8  16.4  -
Ruminococcaceae_Ethanoligenens                   -          LKAP-TSAKG2_G08_052_2018_2 -               78     797      65     800      43     824    1499    +    1.6e-111  371.7  16.4  -
Chitinophagaceae_Panacibacter                    -          LKAP-TSAKG2_G08_052_2018_2 -               65     805      58     798      38     818    1451    +    1.7e-111  371.6  16.0  -
Nocardioidaceae_Thermasporomyces                 -          LKAP-TSAKG2_G08_052_2018_2 -               63     787      62     799      40     822    1447    +    2.3e-111  371.4  17.2  -
Flavobacteriaceae_Algoriella                     -          LKAP-TSAKG2_G08_052_2018_2 -               53     822      26     802       6     823    1483    +    2.3e-111  371.2  16.9  -
Marinilabiliaceae_Marinilabilia                  -          LKAP-TSAKG2_G08_052_2018_2 -               33     803      26     796      12     816    1449    +    2.4e-111  371.2  16.7  -
Micromonosporaceae_Actinorhabdospora             -          LKAP-TSAKG2_G08_052_2018_2 -               42     802      62     836      38     838    1450    +    2.4e-111  371.4  16.6  -
Pseudonocardiaceae_Yuhushiella                   -          LKAP-TSAKG2_G08_052_2018_2 -               80     809      59     796      38     818    1493    +    2.4e-111  371.2  16.9  -
Pseudonocardiaceae_Herbihabitans                 -          LKAP-TSAKG2_G08_052_2018_2 -               74     800      60     797      37     818    1496    +    2.5e-111  371.0  16.8  -
Synergistaceae_Lactivibrio                       -          LKAP-TSAKG2_G08_052_2018_2 -               68     813      57     836      36     838    1443    +    2.8e-111  371.2  17.4  -
Cytophagaceae_Lacihabitans                       -          LKAP-TSAKG2_G08_052_2018_2 -                5     738      67     800      63     821    1337    +    2.8e-111  370.9  16.5  -
Cytophagaceae_Leadbetterella                     -          LKAP-TSAKG2_G08_052_2018_2 -               67     799      65     798      45     818    1457    +    3.3e-111  370.9  16.6  -
Cytophagaceae_Taeseokella                        -          LKAP-TSAKG2_G08_052_2018_2 -                6     772      27     798      23     818    1385    +    3.5e-111  370.7  16.8  -
Flavobacteriaceae_Aureicoccus                    -          LKAP-TSAKG2_G08_052_2018_2 -               53     836      26     814       9     837    1477    +    3.5e-111  370.6  16.9  -
Micromonosporaceae_Allocatelliglobosispora       -          LKAP-TSAKG2_G08_052_2018_2 -               68     827      62     835      40     838    1424    +    3.6e-111  370.7  17.1  -
Flavobacteriaceae_Geojedonia                     -          LKAP-TSAKG2_G08_052_2018_2 -               33     800      26     799       9     820    1440    +    3.7e-111  370.5  16.4  -
Flavobacteriaceae_Eudoraea                       -          LKAP-TSAKG2_G08_052_2018_2 -                7     792      28     812      23     833    1393    +    3.9e-111  370.5  15.9  -
Flavobacteriaceae_Hoppeia                        -          LKAP-TSAKG2_G08_052_2018_2 -               42     817      27     805      12     826    1489    +    4.2e-111  370.2  16.6  -
Roseiflexaceae_Roseiflexus                       -          LKAP-TSAKG2_G08_052_2018_2 -               79     781      64     799      43     820    1469    +    4.5e-111  370.7  16.3  -
Nocardiopsaceae_Salinactinospora                 -          LKAP-TSAKG2_G08_052_2018_2 -               84     860      60     834      37     837    1486    +    4.5e-111  370.5  16.4  -
Selenomonadaceae_Anaerovibrio                    -          LKAP-TSAKG2_G08_052_2018_2 -              113     918      46     836      25     838    1587    +    4.8e-111  370.1  17.1  -
Flavobacteriaceae_Aureitalea                     -          LKAP-TSAKG2_G08_052_2018_2 -               36     807      26     799       9     820    1392    +      6e-111  369.9  16.8  -
Dermatophilaceae_Piscicoccus                     -          LKAP-TSAKG2_G08_052_2018_2 -               61     789      60     804      36     827    1473    +    6.5e-111  369.7  17.2  -
Chitinophagaceae_Niveitalea                      -          LKAP-TSAKG2_G08_052_2018_2 -               87     820      60     793      38     810    1494    +    6.7e-111  369.8  16.0  -
Thermoactinomycetaceae_Baia                      -          LKAP-TSAKG2_G08_052_2018_2 -               54     830      27     835       8     838    1499    +    6.8e-111  369.6  15.8  -
Flavobacteriaceae_Arenitalea                     -          LKAP-TSAKG2_G08_052_2018_2 -               53     827      26     800       9     820    1483    +    6.9e-111  369.6  16.5  -
Flavobacteriaceae_Pustulibacterium               -          LKAP-TSAKG2_G08_052_2018_2 -                3     778      23     804      21     826    1421    +    7.8e-111  369.4  16.4  -
Clostridiales_Guggenheimella                     -          LKAP-TSAKG2_G08_052_2018_2 -              102     851      63     837      41     838    1501    +    8.3e-111  369.4  16.6  -
Schleiferiaceae_Schleiferia                      -          LKAP-TSAKG2_G08_052_2018_2 -               76     841      58     820      36     837    1499    +    9.3e-111  369.5  16.2  -
Flavobacteriaceae_Snuella                        -          LKAP-TSAKG2_G08_052_2018_2 -               31     806      26     803       9     823    1440    +    9.7e-111  369.1  16.6  -
Dermacoccaceae_Rudaeicoccus                      -          LKAP-TSAKG2_G08_052_2018_2 -               34     760      58     800      27     824    1394    +      1e-110  369.1  16.7  -
Fusobacteriaceae_Psychrilyobacter                -          LKAP-TSAKG2_G08_052_2018_2 -               12     740      55     799      42     821    1266    +      1e-110  369.2  17.4  -
Synergistaceae_Synergistes                       -          LKAP-TSAKG2_G08_052_2018_2 -               58     837      26     835       8     838    1355    +      1e-110  369.3  17.7  -
Anaerolineaceae_Thermomarinilinea                -          LKAP-TSAKG2_G08_052_2018_2 -               52     789      45     798      21     818    1435    +    1.1e-110  369.4  17.0  -
Oscillatoriales_Alkalinema                       -          LKAP-TSAKG2_G08_052_2018_2 -               56     754      65     799      45     817    1456    +    1.2e-110  369.0  16.6  -
Sporomusaceae_Anaeromusa                         -          LKAP-TSAKG2_G08_052_2018_2 -               73     865      65     837      44     838    1530    +    1.3e-110  368.6  16.4  -
Thermoanaerobacterales_Thermovorax               -          LKAP-TSAKG2_G08_052_2018_2 -               80     801      64     796      31     820    1469    +    1.4e-110  369.0  17.2  -
Thermoactinomycetaceae_Croceifilum               -          LKAP-TSAKG2_G08_052_2018_2 -               34     810      27     835       8     838    1428    +    1.4e-110  368.6  15.9  -
Acidaminococcaceae_Succinispira                  -          LKAP-TSAKG2_G08_052_2018_2 -               67     863      63     837      40     838    1495    +    1.8e-110  368.2  16.1  -
Flavobacteriaceae_Antarcticimonas                -          LKAP-TSAKG2_G08_052_2018_2 -               44     825      26     806       9     826    1468    +      2e-110  367.9  16.7  -
Thermoanaerobacteraceae_Tepidanaerobacter        -          LKAP-TSAKG2_G08_052_2018_2 -               84     836      65     836      44     838    1451    +      2e-110  368.0  16.9  -
Stigonematales_Iphinoe                           -          LKAP-TSAKG2_G08_052_2018_2 -               76     773      65     797      44     817    1446    +    2.1e-110  368.2  17.0  -
Cytophagaceae_Telluribacter                      -          LKAP-TSAKG2_G08_052_2018_2 -               58     806      62     809      41     830    1451    +    2.1e-110  368.2  16.2  -
Thermaceae_Marinithermus                         -          LKAP-TSAKG2_G08_052_2018_2 -               54     814      26     793      11     814    1493    +    2.1e-110  368.3  17.0  -
Flavobacteriaceae_Spongiivirga                   -          LKAP-TSAKG2_G08_052_2018_2 -               33     802      26     799       9     820    1405    +    2.2e-110  368.0  16.7  -
Flavobacteriaceae_Jejudonia                      -          LKAP-TSAKG2_G08_052_2018_2 -               33     808      26     802       9     823    1445    +    2.3e-110  367.9  16.6  -
