# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Planococcaceae_Sporosarcina                      -          LKAP-TSAKG2_H08_050_2018_2 -               15     819      16     823      12     823    1504    +    9.8e-304 1008.5  22.1  -
Flavobacteriaceae_Dokdonia                       -          LKAP-TSAKG2_H08_050_2018_2 -               19     805      20     819      14     822    1446    +    1.5e-118  394.6  20.9  -
Flavobacteriaceae_Flavivirga                     -          LKAP-TSAKG2_H08_050_2018_2 -               19     801      20     819      14     822    1439    +    1.6e-118  394.6  21.9  -
Flavobacteriaceae_Olleya                         -          LKAP-TSAKG2_H08_050_2018_2 -               19     799      20     817      14     820    1443    +    1.6e-118  394.7  21.1  -
Cytophagaceae_Jiulongibacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               37     821      18     818       9     822    1508    +    1.9e-118  394.7  21.8  -
Aquificaceae_Aquifex                             -          LKAP-TSAKG2_H08_050_2018_2 -               43     855      16     814       8     822    1564    +    1.9e-118  395.0  21.0  -
Comamonadaceae_Corticibacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               36     774      71     819      35     823    1418    +      2e-118  394.6  22.5  -
Burkholderiales_Xylophilus                       -          LKAP-TSAKG2_H08_050_2018_2 -               25     809      16     817       8     822    1550    +    2.3e-118  394.2  21.7  -
Haliscomenobacteraceae_Haliscomenobacter         -          LKAP-TSAKG2_H08_050_2018_2 -               37     802      18     806       9     819    1509    +    2.3e-118  394.6  20.6  -
Sutterellaceae_Turicimonas                       -          LKAP-TSAKG2_H08_050_2018_2 -               37     836      18     820      10     823    1528    +      3e-118  394.0  22.0  -
Comamonadaceae_Alicycliphilus                    -          LKAP-TSAKG2_H08_050_2018_2 -               25     811      16     819       8     823    1502    +    3.1e-118  393.8  22.0  -
Puniceicoccaceae_Coraliomargarita                -          LKAP-TSAKG2_H08_050_2018_2 -               29     834      18     821      10     823    1457    +    3.4e-118  393.8  21.7  -
Pasteurellaceae_Nicoletella                      -          LKAP-TSAKG2_H08_050_2018_2 -               18     797      19     805      10     822    1365    +    3.5e-118  393.9  21.4  -
Flammeovirgaceae_Nafulsella                      -          LKAP-TSAKG2_H08_050_2018_2 -                5     778      25     818      21     822    1441    +    3.5e-118  393.7  22.0  -
Comamonadaceae_Kinneretia                        -          LKAP-TSAKG2_H08_050_2018_2 -               32     767      74     819      54     823    1386    +      4e-118  393.8  22.9  -
Rhodobacteraceae_Epibacterium                    -          LKAP-TSAKG2_H08_050_2018_2 -                8     719      54     816      33     823    1326    +    4.5e-118  393.5  22.2  -
Chitinophagaceae_Flaviaesturariibacter           -          LKAP-TSAKG2_H08_050_2018_2 -               37     818      18     810       8     819    1493    +      5e-118  393.2  20.4  -
Pasteurellaceae_Testudinibacter                  -          LKAP-TSAKG2_H08_050_2018_2 -               85     864      18     806       9     823    1412    +    5.9e-118  393.1  21.7  -
Pasteurellaceae_Bibersteinia                     -          LKAP-TSAKG2_H08_050_2018_2 -               18     795      19     805      10     822    1362    +    6.1e-118  393.2  21.3  -
Blastocatellaceae_Blastocatella                  -          LKAP-TSAKG2_H08_050_2018_2 -               15     786      16     819       9     823    1445    +    7.5e-118  392.6  21.6  -
Pasteurellaceae_Cricetibacter                    -          LKAP-TSAKG2_H08_050_2018_2 -               14     758      50     806      38     823    1295    +    1.1e-117  392.3  22.2  -
Oscillatoriales_Crinalium                        -          LKAP-TSAKG2_H08_050_2018_2 -               15     754      16     817       9     822    1446    +    1.2e-117  392.1  22.3  -
Fusobacteriaceae_Psychrilyobacter                -          LKAP-TSAKG2_H08_050_2018_2 -               16     741      68     821      54     823    1266    +    1.5e-117  391.8  22.4  -
Neisseriaceae_Simonsiella                        -          LKAP-TSAKG2_H08_050_2018_2 -               15     812      16     820       9     823    1465    +    1.5e-117  391.7  21.8  -
Victivallaceae_Victivallis                       -          LKAP-TSAKG2_H08_050_2018_2 -               60     778      60     810      39     823    1456    +      2e-117  391.2  21.5  -
Isosphaeraceae_Singulisphaera                    -          LKAP-TSAKG2_H08_050_2018_2 -               64     795      68     821      48     823    1432    +    2.2e-117  391.0  23.3  -
Thermaceae_Rhabdothermus                         -          LKAP-TSAKG2_H08_050_2018_2 -               15     786      16     819       9     823    1472    +    2.4e-117  391.3  21.6  -
Flavobacteriaceae_Subsaxibacter                  -          LKAP-TSAKG2_H08_050_2018_2 -               37     817      18     817       8     822    1479    +    2.5e-117  390.6  21.5  -
Bifidobacteriaceae_Neoscardovia                  -          LKAP-TSAKG2_H08_050_2018_2 -                6     720      73     816      68     822    1342    +    2.8e-117  390.9  23.1  -
Pasteurellaceae_Lonepinella                      -          LKAP-TSAKG2_H08_050_2018_2 -                3     778      20     805      18     823    1498    +      3e-117  390.6  21.5  -
Anaerolineaceae_Levilinea                        -          LKAP-TSAKG2_H08_050_2018_2 -               15     777      16     819       9     823    1424    +    3.1e-117  390.8  22.6  -
Moraxellaceae_Enhydrobacter                      -          LKAP-TSAKG2_H08_050_2018_2 -               18     801      19     820      10     823    1484    +    3.1e-117  390.7  21.8  -
Temperatibacteraceae_Temperatibacter             -          LKAP-TSAKG2_H08_050_2018_2 -               16     732      59     820      39     823    1362    +    3.2e-117  390.6  22.2  -
Pasteurellaceae_Necropsobacter                   -          LKAP-TSAKG2_H08_050_2018_2 -               11     750      51     806      37     823    1272    +    3.5e-117  390.7  22.3  -
Blastocatellaceae_Tellurimicrobium               -          LKAP-TSAKG2_H08_050_2018_2 -               35     806      16     819       8     823    1485    +      5e-117  389.9  21.4  -
Propionibacteriaceae_Propionimicrobium           -          LKAP-TSAKG2_H08_050_2018_2 -               19     788      16     820       9     823    1502    +    5.3e-117  389.8  21.6  -
Planctomycetaceae_Thermogutta                    -          LKAP-TSAKG2_H08_050_2018_2 -               62     787      74     811      53     818    1487    +    6.6e-117  389.5  22.1  -
Eggerthellaceae_Paraeggerthella                  -          LKAP-TSAKG2_H08_050_2018_2 -               15     782      16     820       9     823    1427    +    7.7e-117  389.4  21.9  -
Aquificaceae_Hydrogenobaculum                    -          LKAP-TSAKG2_H08_050_2018_2 -               16     813      16     816       8     822    1436    +      8e-117  389.6  21.6  -
Comamonadaceae_Macromonas                        -          LKAP-TSAKG2_H08_050_2018_2 -               38     823      17     817       9     822    1461    +    8.4e-117  389.2  21.7  -
Mooreiaceae_Mooreia                              -          LKAP-TSAKG2_H08_050_2018_2 -               13     779      26     810      17     822    1424    +    8.6e-117  389.3  21.5  -
Pasteurellaceae_Vespertiliibacter                -          LKAP-TSAKG2_H08_050_2018_2 -               18     795      19     805      10     822    1462    +    9.8e-117  389.0  21.4  -
Rhodothermaceae_Longibacter                      -          LKAP-TSAKG2_H08_050_2018_2 -               18     798      19     817      10     821    1456    +    9.9e-117  388.9  20.8  -
Verrucomicrobiaceae_Brevifollis                  -          LKAP-TSAKG2_H08_050_2018_2 -               17     807      18     817      10     823    1469    +      1e-116  389.0  21.5  -
Mesoaciditogaceae_Athalassotoga                  -          LKAP-TSAKG2_H08_050_2018_2 -               17     804      16     816       8     823    1500    +    1.1e-116  389.1  21.9  -
Comamonadaceae_Melaminivora                      -          LKAP-TSAKG2_H08_050_2018_2 -               20     794      27     819      13     823    1436    +    1.4e-116  388.4  22.4  -
Cytophagaceae_Taeseokella                        -          LKAP-TSAKG2_H08_050_2018_2 -               17     771      49     818      30     822    1385    +    2.4e-116  387.8  22.4  -
Gloeomargaritaceae_Gloeomargarita                -          LKAP-TSAKG2_H08_050_2018_2 -               35     769      16     814       9     821    1482    +    2.5e-116  387.7  21.8  -
Pasteurellaceae_Otariodibacter                   -          LKAP-TSAKG2_H08_050_2018_2 -                2     743      54     805      53     822    1410    +    2.9e-116  387.4  21.4  -
Catalimonadaceae_Catalinimonas                   -          LKAP-TSAKG2_H08_050_2018_2 -               13     787      26     818      18     822    1425    +      4e-116  387.0  22.1  -
Anaerolineaceae_Longilinea                       -          LKAP-TSAKG2_H08_050_2018_2 -               15     779      16     819       9     823    1422    +    4.1e-116  387.2  22.4  -
Cytophagaceae_Arcticibacterium                   -          LKAP-TSAKG2_H08_050_2018_2 -               17     798      18     818      10     822    1439    +    9.8e-116  385.6  21.4  -
Flavobacteriaceae_Subsaximicrobium               -          LKAP-TSAKG2_H08_050_2018_2 -               20     802      22     819      12     822    1419    +      1e-115  385.4  21.6  -
Puniceicoccaceae_Puniceicoccus                   -          LKAP-TSAKG2_H08_050_2018_2 -               26     816      18     822       9     823    1480    +    1.2e-115  385.4  21.5  -
Bernardetiaceae_Garritya                         -          LKAP-TSAKG2_H08_050_2018_2 -               17     800      18     815      10     822    1481    +    1.2e-115  385.5  21.2  -
Comamonadaceae_Extensimonas                      -          LKAP-TSAKG2_H08_050_2018_2 -               15     802      16     817       9     822    1454    +    1.7e-115  384.9  21.6  -
Synergistaceae_Aminiphilus                       -          LKAP-TSAKG2_H08_050_2018_2 -               40     791      21     817      11     823    1416    +    1.8e-115  384.9  22.3  -
Verrucomicrobiaceae_Roseimicrobium               -          LKAP-TSAKG2_H08_050_2018_2 -               17     798      18     816      10     823    1457    +    2.5e-115  384.4  21.7  -
Balneolaceae_Rhodohalobacter                     -          LKAP-TSAKG2_H08_050_2018_2 -               17     796      18     819      10     822    1456    +    2.8e-115  384.4  22.0  -
Cyclobacteriaceae_Nitritalea                     -          LKAP-TSAKG2_H08_050_2018_2 -               21     803      18     818       9     822    1499    +    3.2e-115  383.9  21.2  -
Synergistaceae_Synergistes                       -          LKAP-TSAKG2_H08_050_2018_2 -               41     799      17     817       9     823    1355    +      4e-115  383.9  22.1  -
Anaerolineaceae_Pelolinea                        -          LKAP-TSAKG2_H08_050_2018_2 -               15     789      16     819       9     823    1432    +    4.6e-115  383.6  21.9  -
Pasteurellaceae_Chelonobacter                    -          LKAP-TSAKG2_H08_050_2018_2 -                1     766      31     806      31     823    1389    +    6.5e-115  383.2  22.8  -
Puniceicoccaceae_Ruficoccus                      -          LKAP-TSAKG2_H08_050_2018_2 -               34     812      18     816       9     823    1471    +    7.9e-115  382.7  21.7  -
Nautiliaceae_Nitratifractor                      -          LKAP-TSAKG2_H08_050_2018_2 -               15     784      16     816       9     821    1439    +    1.1e-114  382.1  20.9  -
Marinilabiliaceae_Marinilabilia                  -          LKAP-TSAKG2_H08_050_2018_2 -               18     803      19     817      11     822    1449    +    1.1e-114  382.1  20.9  -
Coriobacteriaceae_Coriobacterium                 -          LKAP-TSAKG2_H08_050_2018_2 -               18     781      17     821       9     823    1435    +    1.5e-114  382.4  22.2  -
