# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F03_021_2017_1 -               36    1064      15    1040       2    1043    1526    +           0 1209.4  30.3  -
Methanocellaceae_Methanocella                    -          LKAP-GUTHK2_F03_021_2017_1 -               74     924      77     967      57     987    1440    +     3.5e-82  274.7  24.8  -
Thermoproteaceae_Thermoproteus                   -          LKAP-GUTHK2_F03_021_2017_1 -               76     947      74     967      54     987    1500    +     9.9e-82  273.3  26.2  -
Desulfurococcaceae_Stetteria                     -          LKAP-GUTHK2_F03_021_2017_1 -               27     903      65     964      45     985    1316    +     1.2e-81  273.8  25.3  -
Methanomicrobiaceae_Methanogenium                -          LKAP-GUTHK2_F03_021_2017_1 -               76     921      78     967      66     990    1436    +     2.2e-81  272.1  23.5  -
Desulfurococcaceae_Thermogladius                 -          LKAP-GUTHK2_F03_021_2017_1 -               81    1017      74    1040      53    1044    1499    +     5.1e-81  271.4  25.4  -
Nostocaceae_Nostoc                               -          LKAP-GUTHK2_F03_021_2017_1 -                2     652     373    1039     372    1044    1476    +     1.6e-80  269.5  17.6  -
Desulfurococcaceae_Sulfophobococcus              -          LKAP-GUTHK2_F03_021_2017_1 -               60     999      72    1040      47    1044    1463    +       2e-80  269.5  26.2  -
Thermoproteaceae_Pyrobaculum                     -          LKAP-GUTHK2_F03_021_2017_1 -               79     950      74     967      54     987    1498    +     3.4e-79  263.1  26.5  -
Methanotrichaceae_Methanothrix                   -          LKAP-GUTHK2_F03_021_2017_1 -               75     926      78     967      58    1013    1423    +     7.4e-79  263.4  24.1  -
Methanomicrobiaceae_Methanolacinia               -          LKAP-GUTHK2_F03_021_2017_1 -                4     826      89     956      86     968    1255    +       2e-78  262.5  22.4  -
Sulfolobaceae_Sulfodiicoccus                     -          LKAP-GUTHK2_F03_021_2017_1 -               64     920      72     958      51     984    1438    +     4.9e-78  261.5  25.2  -
Thermoproteaceae_Thermocladium                   -          LKAP-GUTHK2_F03_021_2017_1 -               67    1003      77    1040      56    1044    1469    +     2.1e-77  259.3  25.7  -
Desulfurococcaceae_Thermodiscus                  -          LKAP-GUTHK2_F03_021_2017_1 -               55     924      73     964      49     985    1422    +     4.9e-77  258.4  25.6  -
Sulfolobaceae_Sulfurisphaera                     -          LKAP-GUTHK2_F03_021_2017_1 -               80     948      74     967      54    1018    1493    +     7.1e-77  257.6  24.6  -
Sulfolobaceae_Stygiolobus                        -          LKAP-GUTHK2_F03_021_2017_1 -               67     931      77     967      48    1019    1457    +     7.7e-77  257.6  24.0  -
Desulfurococcaceae_Thermosphaera                 -          LKAP-GUTHK2_F03_021_2017_1 -               63     999      73    1040      48    1044    1432    +     8.6e-77  257.4  25.4  -
Archaeoglobaceae_Ferroglobus                     -          LKAP-GUTHK2_F03_021_2017_1 -               73    1010      75    1040      55    1044    1471    +       1e-76  257.2  26.3  -
Caldisphaeraceae_Caldisphaera                    -          LKAP-GUTHK2_F03_021_2017_1 -               63     990      75    1023      54    1043    1466    +     2.1e-76  256.1  25.2  -
Methanomicrobiaceae_Methanoplanus                -          LKAP-GUTHK2_F03_021_2017_1 -               72     918      77     967      57     972    1464    +     6.3e-75  250.7  24.5  -
Fervidicoccaceae_Fervidicoccus                   -          LKAP-GUTHK2_F03_021_2017_1 -               80    1017      74    1039      53    1044    1502    +     9.8e-75  250.3  24.6  -
Methanosarcinaceae_Methanomethylovorans          -          LKAP-GUTHK2_F03_021_2017_1 -               53     900      78     965      58     987    1420    +     2.1e-74  248.6  24.2  -
Haloarculaceae_Halorientalis                     -          LKAP-GUTHK2_F03_021_2017_1 -               77     996      77    1040      60    1044    1473    +     2.3e-72  242.1  25.2  -
Methanoregulaceae_Methanosphaerula               -          LKAP-GUTHK2_F03_021_2017_1 -               74     921      77     968      57    1000    1465    +     2.6e-72  242.3  24.0  -
Thermoproteaceae_Caldivirga                      -          LKAP-GUTHK2_F03_021_2017_1 -               64    1002      74    1040      53    1044    1465    +     3.1e-72  242.3  26.1  -
Haloarculaceae_Halomicrobium                     -          LKAP-GUTHK2_F03_021_2017_1 -               76     996      76    1040      60    1044    1473    +     3.5e-72  241.4  24.9  -
Haloarculaceae_Halosimplex                       -          LKAP-GUTHK2_F03_021_2017_1 -               76     996      76    1040      57    1044    1473    +     3.9e-72  241.3  25.2  -
Methanobacteriaceae_Methanosphaera               -          LKAP-GUTHK2_F03_021_2017_1 -               88     940      78     968      58    1007    1490    +     5.1e-72  241.3  22.5  -
Methanospirillaceae_Methanospirillum             -          LKAP-GUTHK2_F03_021_2017_1 -               27     937      77    1039      57    1043    1378    +     5.2e-72  240.9  24.6  -
Methanosarcinaceae_Methanosalsum                 -          LKAP-GUTHK2_F03_021_2017_1 -               78     929      78     966      67     987    1449    +     8.8e-72  240.0  24.5  -
Methanosarcinaceae_Methanosarcina                -          LKAP-GUTHK2_F03_021_2017_1 -               74     925      78     966      64     986    1423    +     1.4e-71  239.4  23.4  -
Methanosarcinaceae_Methanolobus                  -          LKAP-GUTHK2_F03_021_2017_1 -               78     926      78     966      67     986    1419    +     2.2e-71  238.8  24.1  -
Natrialbaceae_Haloterrigena                      -          LKAP-GUTHK2_F03_021_2017_1 -               82     997      82    1040      62    1044    1475    +     2.4e-71  238.6  24.6  -
Haloarculaceae_Halomicroarcula                   -          LKAP-GUTHK2_F03_021_2017_1 -               76     929      76     967      59     998    1471    +     3.9e-71  238.0  23.6  -
Natrialbaceae_Halopiger                          -          LKAP-GUTHK2_F03_021_2017_1 -               79     995      80    1040      62    1044    1460    +     5.4e-71  237.5  24.3  -
Halobacteriaceae_Natronomonas                    -          LKAP-GUTHK2_F03_021_2017_1 -               79     994      84    1043      66    1045    1408    +       1e-70  236.5  24.2  -
Nitrososphaeraceae_Nitrososphaera                -          LKAP-GUTHK2_F03_021_2017_1 -               61     987      64    1040      43    1044    1470    +     1.6e-70  236.3  25.9  -
Methermicoccaceae_Methermicoccus                 -          LKAP-GUTHK2_F03_021_2017_1 -                9     951      42    1040      34    1044    1346    +     2.8e-70  235.7  26.1  -
Methanosarcinaceae_Methanohalobium               -          LKAP-GUTHK2_F03_021_2017_1 -               74     924      78     967      58    1028    1467    +     4.5e-70  235.0  24.7  -
Halobacteriaceae_Halovenus                       -          LKAP-GUTHK2_F03_021_2017_1 -               76     939      76     978      56    1012    1440    +     5.4e-70  234.3  23.2  -
Haloarculaceae_Halorhabdus                       -          LKAP-GUTHK2_F03_021_2017_1 -               41     959      78    1040      61    1044    1400    +     7.1e-70  234.0  25.2  -
Natrialbaceae_Natronolimnobius                   -          LKAP-GUTHK2_F03_021_2017_1 -               63     920      82     978      62    1014    1435    +     8.4e-70  233.6  22.7  -
Halobacteriaceae_Halorussus                      -          LKAP-GUTHK2_F03_021_2017_1 -               76     994      76    1039      61    1044    1471    +     4.5e-69  231.1  24.2  -
Natrialbaceae_Natrinema                          -          LKAP-GUTHK2_F03_021_2017_1 -               77     927      82     970      65     999    1463    +     2.7e-68  228.4  23.2  -
Natrialbaceae_Halovivax                          -          LKAP-GUTHK2_F03_021_2017_1 -               53     928      79     991      60    1025    1403    +     2.9e-68  228.4  23.2  -
Natrialbaceae_Halobiforma                        -          LKAP-GUTHK2_F03_021_2017_1 -               68     918      82     970      64     991    1457    +     3.4e-68  228.2  23.1  -
Halobacteriaceae_Halobacterium                   -          LKAP-GUTHK2_F03_021_2017_1 -               76     995      77    1040      63    1044    1473    +     4.2e-68  227.9  24.3  -
Haloferacaceae_Halolamina                        -          LKAP-GUTHK2_F03_021_2017_1 -               75     934      76     973      56    1030    1472    +     1.1e-67  226.4  23.4  -
Methanosarcinaceae_Methanococcoides              -          LKAP-GUTHK2_F03_021_2017_1 -               74     922      78     965      67     986    1467    +     1.4e-67  226.3  23.4  -
Methanomicrobiales_Methanocalculus               -          LKAP-GUTHK2_F03_021_2017_1 -               69     914      77     966      57     987    1425    +     2.1e-67  225.5  24.4  -
Halorubraceae_Halorubrum                         -          LKAP-GUTHK2_F03_021_2017_1 -               78     933      78     971      61    1026    1470    +     2.2e-67  225.4  22.7  -
Natrialbaceae_Natronorubrum                      -          LKAP-GUTHK2_F03_021_2017_1 -               82     997      82    1040      62    1044    1474    +       4e-67  224.5  24.1  -
Halobacteriaceae_Halalkalicoccus                 -          LKAP-GUTHK2_F03_021_2017_1 -               78     935      78     972      58     992    1474    +     4.5e-67  224.3  23.7  -
Halobacteriaceae_Halarchaeum                     -          LKAP-GUTHK2_F03_021_2017_1 -               79     997      79    1040      59    1044    1474    +     4.8e-67  224.5  24.0  -
Natrialbaceae_Natronococcus                      -          LKAP-GUTHK2_F03_021_2017_1 -               81     996      81    1040      61    1044    1473    +     5.8e-67  223.9  24.7  -
Natrialbaceae_Natronobacterium                   -          LKAP-GUTHK2_F03_021_2017_1 -               78     933      78     970      63     998    1472    +     6.7e-67  223.9  23.9  -
Natrialbaceae_Natrialba                          -          LKAP-GUTHK2_F03_021_2017_1 -               78     996      78    1040      58    1044    1471    +       7e-67  223.9  24.8  -
Haloferacaceae_Halobellus                        -          LKAP-GUTHK2_F03_021_2017_1 -               76     997      76    1040      64    1044    1473    +     1.4e-66  222.6  24.4  -
Halorubraceae_Halobaculum                        -          LKAP-GUTHK2_F03_021_2017_1 -               77     934      77     972      61     992    1472    +     2.8e-66  221.9  23.2  -
Halobacteriaceae_Haladaptatus                    -          LKAP-GUTHK2_F03_021_2017_1 -               75     952      77     992      57    1023    1422    +     8.2e-66  220.2  23.4  -
Halobacteriaceae_Natribaculum                    -          LKAP-GUTHK2_F03_021_2017_1 -               86     943      77     972      59     997    1480    +     1.1e-65  219.8  23.8  -
Halococcaceae_Halococcus                         -          LKAP-GUTHK2_F03_021_2017_1 -               83     933      83     971      65    1025    1474    +     2.2e-65  218.9  23.0  -
Halobacteriaceae_Haloarchaeobius                 -          LKAP-GUTHK2_F03_021_2017_1 -               78     936      78     973      63    1023    1472    +     2.7e-65  218.4  22.7  -
Halobacteriaceae_Halomarina                      -          LKAP-GUTHK2_F03_021_2017_1 -               76     995      76    1039      56    1044    1472    +     3.1e-65  218.9  24.0  -
Haloarculaceae_Haloarcula                        -          LKAP-GUTHK2_F03_021_2017_1 -               88     930      88     968      68    1014    1472    +     4.4e-65  217.9  21.6  -
Methanomassiliicoccaceae_Methanomassiliicoccus   -          LKAP-GUTHK2_F03_021_2017_1 -               75     922      77     968      57     989    1434    +     5.5e-65  218.2  24.2  -
Methanocorpusculaceae_Methanocorpusculum         -          LKAP-GUTHK2_F03_021_2017_1 -               71     917      77     967      57     987    1421    +     1.9e-64  215.7  23.6  -
Halobacteriaceae_Salarchaeum                     -          LKAP-GUTHK2_F03_021_2017_1 -               46     967      75    1040      55    1044    1420    +     6.1e-64  214.5  25.3  -
Halobacteriaceae_Halocalculus                    -          LKAP-GUTHK2_F03_021_2017_1 -               77     996      77    1040      56    1044    1473    +     9.3e-64  214.0  24.4  -
