# target name                                    accession  query name               accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------     -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Shewanellaceae_Shewanella                        -          F0117_LKAP-FHGF1_A12_096 -               20     871       6     855       1     855    1483    +           0 1034.6  20.3  -
Propionibacteriaceae_Pseudopropionibacterium     -          F0117_LKAP-FHGF1_A12_096 -               37     850      16     855       1     855    1506    +    3.8e-120  400.3  20.9  -
Thermoanaerobacterales_Thermovorax               -          F0117_LKAP-FHGF1_A12_096 -               32     863      11     855       1     855    1469    +    4.1e-120  400.5  21.4  -
Actinomycetales_Bounagaea                        -          F0117_LKAP-FHGF1_A12_096 -               71     879      44     855      21     855    1497    +    4.7e-120  400.2  19.4  -
Prevotellaceae_Paraprevotella                    -          F0117_LKAP-FHGF1_A12_096 -               27     863      11     853       3     855    1481    +    4.7e-120  399.8  18.8  -
Propionibacteriaceae_Propioniciclava             -          F0117_LKAP-FHGF1_A12_096 -               43     854      17     855       1     855    1453    +    5.1e-120  399.9  20.1  -
Selenomonadaceae_Centipeda                       -          F0117_LKAP-FHGF1_A12_096 -               22     881      11     854       1     855    1494    +    5.4e-120  399.7  20.3  -
Oscillatoriales_Planktothricoides                -          F0117_LKAP-FHGF1_A12_096 -               16     772      59     853      44     855    1369    +    5.9e-120  399.7  20.2  -
Armatimonadaceae_Armatimonas                     -          F0117_LKAP-FHGF1_A12_096 -               62     839      58     855      34     855    1438    +    7.5e-120  399.4  20.5  -
Peptoniphilaceae_Ezakiella                       -          F0117_LKAP-FHGF1_A12_096 -               79     851      55     853      33     855    1367    +    7.9e-120  399.3  21.5  -
Nocardiopsaceae_Murinocardiopsis                 -          F0117_LKAP-FHGF1_A12_096 -               18     848      11     855       1     855    1418    +    8.4e-120  399.4  21.6  -
Chitinophagaceae_Lacibacter                      -          F0117_LKAP-FHGF1_A12_096 -                9     844      10     853       5     855    1412    +      1e-119  399.0  19.3  -
Micromonosporaceae_Rhizocola                     -          F0117_LKAP-FHGF1_A12_096 -               71     864      47     855      24     855    1451    +    1.1e-119  399.0  21.4  -
Acidaminococcaceae_Succinispira                  -          F0117_LKAP-FHGF1_A12_096 -               35     882      12     853       1     855    1495    +    1.2e-119  398.6  19.9  -
Thermoanaerobacteraceae_Tepidanaerobacter        -          F0117_LKAP-FHGF1_A12_096 -               83     858      58     855      36     855    1451    +    1.3e-119  398.4  22.2  -
Peptostreptococcaceae_Peptoanaerobacter          -          F0117_LKAP-FHGF1_A12_096 -               47     868      11     853       1     855    1517    +    1.4e-119  398.5  20.2  -
Veillonellaceae_Allisonella                      -          F0117_LKAP-FHGF1_A12_096 -               48     913      11     853       1     855    1537    +    1.4e-119  398.3  19.9  -
Thermoflexaceae_Thermoflexus                     -          F0117_LKAP-FHGF1_A12_096 -               12     850       9     855       1     855    1466    +    1.6e-119  398.6  21.8  -
Syntrophomonadaceae_Fervidicola                  -          F0117_LKAP-FHGF1_A12_096 -               49     878      13     855       1     855    1528    +      2e-119  398.2  21.4  -
Puniceicoccaceae_Puniceicoccus                   -          F0117_LKAP-FHGF1_A12_096 -               61     873      39     855      18     855    1480    +    2.1e-119  397.9  20.1  -
Sporomusaceae_Anaerospora                        -          F0117_LKAP-FHGF1_A12_096 -              121     931      57     855      34     855    1517    +    2.3e-119  397.5  20.7  -
Sphaerobacteraceae_Sphaerobacter                 -          F0117_LKAP-FHGF1_A12_096 -               39     831      44     855      22     855    1500    +    3.1e-119  397.5  21.2  -
Opitutaceae_Opitutus                             -          F0117_LKAP-FHGF1_A12_096 -               74     885      59     855      37     855    1480    +    3.3e-119  397.2  20.8  -
Spirochaetaceae_Rectinema                        -          F0117_LKAP-FHGF1_A12_096 -               46     879      13     852       2     855    1501    +    3.7e-119  397.3  20.8  -
Parachlamydiaceae_Parachlamydia                  -          F0117_LKAP-FHGF1_A12_096 -               77     889      58     853      38     855    1541    +    3.8e-119  397.0  20.7  -
Nostocales_Phyllonema                            -          F0117_LKAP-FHGF1_A12_096 -               57     813      58     853      37     855    1414    +    4.4e-119  397.0  20.4  -
Erysipelotrichaceae_Eggerthia                    -          F0117_LKAP-FHGF1_A12_096 -               31     836      56     853      33     855    1506    +    4.4e-119  397.2  20.9  -
Eubacteriaceae_Faecalitalea                      -          F0117_LKAP-FHGF1_A12_096 -               55     896      12     852       1     855    1490    +    5.1e-119  396.6  20.4  -
Pseudonocardiaceae_Thermobispora                 -          F0117_LKAP-FHGF1_A12_096 -               36     863      13     855       1     855    1469    +    5.6e-119  396.6  21.0  -
Mesoaciditogaceae_Mesoaciditoga                  -          F0117_LKAP-FHGF1_A12_096 -               88     882      53     855      30     855    1462    +    6.5e-119  396.3  20.6  -
Synergistaceae_Jonquetella                       -          F0117_LKAP-FHGF1_A12_096 -               47     820      45     854      25     855    1394    +    6.7e-119  396.4  21.1  -
Ignavibacteriaceae_Ignavibacterium               -          F0117_LKAP-FHGF1_A12_096 -               68     860      59     853      38     855    1461    +    6.9e-119  396.2  20.4  -
Nocardiopsaceae_Spinactinospora                  -          F0117_LKAP-FHGF1_A12_096 -                6     835      12     855       8     855    1452    +    7.3e-119  396.3  21.1  -
Verrucomicrobiaceae_Brevifollis                  -          F0117_LKAP-FHGF1_A12_096 -               28     869      12     854       2     855    1469    +    7.5e-119  396.1  20.2  -
Natranaerobiaceae_Natronovirga                   -          F0117_LKAP-FHGF1_A12_096 -               44     680     196     854     173     855    1225    +      8e-119  396.0  16.9  -
Clostridiales_Guggenheimella                     -          F0117_LKAP-FHGF1_A12_096 -               46     871      11     854       1     855    1501    +    9.1e-119  395.8  20.6  -
Persicobacteraceae_Aureibacter                   -          F0117_LKAP-FHGF1_A12_096 -               48     878      11     853       1     855    1485    +    9.4e-119  395.8  20.7  -
Sphingobacteriaceae_Arcticibacter                -          F0117_LKAP-FHGF1_A12_096 -               27     854      11     853       1     855    1441    +    9.6e-119  395.6  19.3  -
Halobacteroidaceae_Sporohalobacter               -          F0117_LKAP-FHGF1_A12_096 -               65     893      37     853      16     855    1527    +    1.9e-118  394.6  20.3  -
Erysipelotrichaceae_Solobacterium                -          F0117_LKAP-FHGF1_A12_096 -               53     875      16     852       2     855    1487    +    2.3e-118  394.6  20.3  -
Cytophagaceae_Runella                            -          F0117_LKAP-FHGF1_A12_096 -               56     842      61     853      45     855    1428    +    2.5e-118  394.4  21.0  -
Actinomycetales_Halopolyspora                    -          F0117_LKAP-FHGF1_A12_096 -               74     861      46     855      17     855    1511    +    2.5e-118  394.3  21.5  -
Thermoanaerobacterales_Caldanaerovirga           -          F0117_LKAP-FHGF1_A12_096 -                4     840       6     855       3     855    1418    +    2.6e-118  394.5  21.0  -
Flavobacteriaceae_Sungkyunkwania                 -          F0117_LKAP-FHGF1_A12_096 -               19     856       5     853       1     855    1442    +    3.7e-118  393.9  20.2  -
Melioribacteraceae_Melioribacter                 -          F0117_LKAP-FHGF1_A12_096 -               56     885      17     853       2     855    1539    +    4.3e-118  393.4  20.2  -
Pyrinomonadaceae_Arenimicrobium                  -          F0117_LKAP-FHGF1_A12_096 -               62     900      34     854      12     855    1521    +    4.5e-118  393.5  20.3  -
Flammeovirgaceae_Flexithrix                      -          F0117_LKAP-FHGF1_A12_096 -               27     857      11     853       1     855    1478    +    4.6e-118  393.5  19.9  -
Ruminococcaceae_Ercella                          -          F0117_LKAP-FHGF1_A12_096 -               45     759     120     853     100     855    1376    +    5.3e-118  393.2  19.1  -
Halanaerobiaceae_Halarsenatibacter               -          F0117_LKAP-FHGF1_A12_096 -               95     906      53     850      33     855    1546    +    6.4e-118  392.9  21.0  -
Thermodesulfobacteriaceae_Thermosulfurimonas     -          F0117_LKAP-FHGF1_A12_096 -               90     904      59     855      39     855    1532    +    6.8e-118  393.1  21.0  -
Leptospiraceae_Turneriella                       -          F0117_LKAP-FHGF1_A12_096 -               55     843      54     852      30     855    1440    +    7.3e-118  392.7  20.4  -
Sporomusaceae_Dendrosporobacter                  -          F0117_LKAP-FHGF1_A12_096 -               25     874      12     855       1     855    1506    +    8.1e-118  392.6  20.5  -
Brevinemataceae_Brevinema                        -          F0117_LKAP-FHGF1_A12_096 -               48     875      13     855       4     855    1490    +    8.3e-118  392.6  20.6  -
Mzabimycetaceae_Mzabimyces                       -          F0117_LKAP-FHGF1_A12_096 -               10     788      54     855      47     855    1357    +    8.6e-118  392.6  22.6  -
Nocardiopsaceae_Actinorugispora                  -          F0117_LKAP-FHGF1_A12_096 -               56     885      11     855       1     855    1542    +    8.9e-118  392.6  20.8  -
Thermonemataceae_Thermonema                      -          F0117_LKAP-FHGF1_A12_096 -               18     853      11     853       1     855    1465    +    1.1e-117  392.4  21.4  -
Actinospicaceae_Actinocrinis                     -          F0117_LKAP-FHGF1_A12_096 -               35     850      56     855      35     855    1433    +    1.1e-117  392.3  20.9  -
Flavobacteriaceae_Aurantivirga                   -          F0117_LKAP-FHGF1_A12_096 -               38     868      11     854       1     855    1456    +    1.3e-117  391.9  20.4  -
Aquificaceae_Hydrogenobaculum                    -          F0117_LKAP-FHGF1_A12_096 -               65     871      59     854      20     855    1436    +    1.5e-117  392.0  20.5  -
Erysipelotrichaceae_Kandleria                    -          F0117_LKAP-FHGF1_A12_096 -               34     858      17     853       1     855    1450    +    1.5e-117  391.8  20.7  -
Flammeovirgaceae_Nafulsella                      -          F0117_LKAP-FHGF1_A12_096 -               11     835      14     853       4     855    1441    +    1.7e-117  391.5  20.6  -
Pseudonocardiaceae_Actinorectispora              -          F0117_LKAP-FHGF1_A12_096 -               16     828       5     855       1     855    1445    +    2.2e-117  391.3  21.9  -
Eggerthellaceae_Denitrobacterium                 -          F0117_LKAP-FHGF1_A12_096 -               58     833      55     855      18     855    1413    +    2.2e-117  391.3  20.9  -
Corynebacteriaceae_Turicella                     -          F0117_LKAP-FHGF1_A12_096 -               27     871      13     854       2     855    1461    +    3.3e-117  390.6  21.1  -
Cytophagaceae_Larkinella                         -          F0117_LKAP-FHGF1_A12_096 -               66     855      58     853      34     855    1433    +    4.3e-117  390.1  20.7  -
Sporomusaceae_Anaerosporomusa                    -          F0117_LKAP-FHGF1_A12_096 -               72     896      50     855      29     855    1509    +    4.6e-117  390.1  20.8  -
